group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.5,0.4478058379670306,0.21000634948432598,749,0.5817656595128918,0.2848672056002237,749,0.48455718736092573,0.2733461594324157,749,0.3053375822258416,0.17926437961255118,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.8,0.4375584876382048,0.2089590238772343,749,0.5684534579742013,0.284072868499933,749,0.47538940809968855,0.2711869288641516,749,0.2985887967037403,0.17810572598501398,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=1.0,0.43311843714834375,0.20870308405941698,749,0.5628695010936656,0.28429067905209354,749,0.47120605251446374,0.26996101663762345,749,0.2957931551867076,0.17634865933964503,749
frequent,CAFNet-D full,0.4879777336072625,0.2131928428975669,749,0.6307968474831543,0.2872414271432038,749,0.5279038718291055,0.28581051984566314,749,0.33451744626349933,0.18809025625325962,749
frequent,Evidence-kNN ATC k=10,0.34456346789374115,0.1989128784553286,749,0.48634725347810837,0.2871439624142896,749,0.41886960391633293,0.26219506986515356,749,0.25767887298471254,0.16752309759858294,749
frequent,Evidence-kNN ATC k=20,0.3716783561056073,0.2038293904324648,749,0.5146947710097834,0.2869996167377613,749,0.4341789052069426,0.26699099601838666,749,0.26862586890723933,0.172728419845198,749
frequent,Evidence-kNN ATC k=5,0.30617113290381226,0.19141810878864693,749,0.4488283174042501,0.28257890280870596,749,0.3895861148197597,0.2535396902237757,749,0.23508525551688847,0.1512602228952071,749
frequent,Evidence-kNN ATC k=50,0.38261382627338614,0.2052217056549528,749,0.5230937464062596,0.28709414487375523,749,0.4414775255896751,0.26784578992103,749,0.2749111639393178,0.1737478015557411,749
frequent,Evidence-kNN ATC+target k=10,0.3528888375872752,0.2000319392487293,749,0.4860069454172205,0.28657366477002505,749,0.4205607476635514,0.26205637055953546,749,0.25784509939221256,0.16828478451364068,749
frequent,Evidence-kNN ATC+target k=20,0.3787253064721344,0.20469185737473458,749,0.5147471370214496,0.28785376867795587,749,0.4348019581664442,0.26747744964510567,749,0.2678324703779026,0.17024193359001547,749
frequent,Evidence-kNN ATC+target k=5,0.3113651477764121,0.19380161340860189,749,0.44313680441127956,0.28250464172464745,749,0.38540275923453504,0.2531804913232304,749,0.23248069810735572,0.15332893849218837,749
frequent,Evidence-kNN ATC+target k=50,0.38832309150689726,0.20591144131906028,749,0.5237475501506308,0.28686505582979505,749,0.443524699599466,0.2689932632778682,749,0.2754710782046978,0.17561211683410985,749
frequent,Global popularity,0.48681552447043985,0.2141091965344167,749,0.6338161952298715,0.29027781395571883,749,0.5250556297285269,0.28534675826231115,749,0.3315507870420345,0.18262646725888457,749
middle,CAFNet,0.12113550009861306,0.16710593128259232,631,0.13198747507903041,0.2183970532257011,631,0.08642366613840466,0.14063553446916247,631,0.14472304837389677,0.24413386817268948,631
middle,CAFNet-D + ATC kNN k=10 beta=0.05,0.11331445807519072,0.1396157485274521,631,0.11549693780554522,0.18525716774770892,631,0.08156365557316429,0.13021466115062946,631,0.1553040109015592,0.2562137715728273,631
middle,CAFNet-D + ATC kNN k=10 beta=0.1,0.11010654103472678,0.13156380286714514,631,0.11186808673227963,0.17671114983530037,631,0.08177496038034865,0.1323933189377738,631,0.14803576920020453,0.24644257518458515,631
middle,CAFNet-D + ATC kNN k=10 beta=0.2,0.1070721291874857,0.12858314282988892,631,0.10497819160100134,0.16911244099029246,631,0.07860538827258319,0.12839434039178585,631,0.14471507551755344,0.24652534151520078,631
middle,CAFNet-D + ATC kNN k=10 beta=0.3,0.10453682204225095,0.12777982332871105,631,0.0953881935684606,0.16368401406310956,631,0.07501320655044903,0.12163232392706819,631,0.13860914873069266,0.24459161328020163,631
middle,CAFNet-D + ATC kNN k=10 beta=0.5,0.09812816641644496,0.1202467040824751,631,0.08455917500341509,0.14765604426201118,631,0.06962493396724775,0.11333512378709443,631,0.12462250533369898,0.22679580812382058,631
middle,CAFNet-D + ATC kNN k=10 beta=0.8,0.09420939077258461,0.1188272848426246,631,0.07686622999254199,0.14288603808146974,631,0.06497622820919176,0.1079419235961222,631,0.1097152900382423,0.20897389337964223,631
middle,CAFNet-D + ATC kNN k=10 beta=1.0,0.0927092327070875,0.11872239293153704,631,0.07462363345763705,0.14233243293471667,631,0.06254622292657157,0.10411598268868884,631,0.10219837737437835,0.19685739326666352,631
middle,CAFNet-D + ATC kNN k=20 beta=0.05,0.11352854608910803,0.13902670643545095,631,0.11583262499706158,0.1852680559533174,631,0.08209191759112519,0.13142063814461627,631,0.15361507288867454,0.25395706718204863,631
middle,CAFNet-D + ATC kNN k=20 beta=0.1,0.11156722096105517,0.13414648638815646,631,0.11360448016515824,0.17968821185603154,631,0.08103539355520338,0.1313258343183746,631,0.14856744265605526,0.2483889920041641,631
middle,CAFNet-D + ATC kNN k=20 beta=0.2,0.10851397284538734,0.13014287375615266,631,0.10716007852771703,0.1722752953551262,631,0.07966191230850501,0.1290591041279637,631,0.1483516369711894,0.24733822125089827,631
middle,CAFNet-D + ATC kNN k=20 beta=0.3,0.10508410397404987,0.12503662263467258,631,0.10091510292647558,0.1654539166837003,631,0.07596407818277866,0.12205551160813688,631,0.14083417745915075,0.24393586793392036,631
middle,CAFNet-D + ATC kNN k=20 beta=0.5,0.10002308235876567,0.1220018145526401,631,0.08856205795130123,0.1521902245665645,631,0.0711040676175383,0.11427879635943497,631,0.1336736049598502,0.23891971892071678,631
middle,CAFNet-D + ATC kNN k=20 beta=0.8,0.09630861478058206,0.12335634740042395,631,0.07958779669594165,0.14876903563922442,631,0.06677231907025886,0.10673934082528426,631,0.12266548686510928,0.22469505042190052,631
middle,CAFNet-D + ATC kNN k=20 beta=1.0,0.09446597660115999,0.12256182233602787,631,0.07729380414385761,0.1470946282023911,631,0.06508188061278393,0.10626390306424426,631,0.11495586313129348,0.21624380660977086,631
middle,CAFNet-D + ATC kNN k=5 beta=0.05,0.11337445296396265,0.13841713172715933,631,0.11579885869088169,0.18397909302182244,631,0.08251452720549393,0.13093995591468346,631,0.1539572517679632,0.2535701579027639,631
middle,CAFNet-D + ATC kNN k=5 beta=0.1,0.1095098560110425,0.12963857587326846,631,0.11024800429599801,0.17308350021583507,631,0.08156365557316429,0.12967175677126624,631,0.15101957311895517,0.25117171173308445,631
middle,CAFNet-D + ATC kNN k=5 beta=0.2,0.10645373050254174,0.12838051996340602,631,0.10126183968223099,0.16382267218950022,631,0.08061278394083465,0.1293692932007449,631,0.1435863015246195,0.24078244983345698,631
middle,CAFNet-D + ATC kNN k=5 beta=0.3,0.10242081985072429,0.12502056014833912,631,0.09437221727467762,0.1574752518436583,631,0.07564712097200212,0.12094717084693606,631,0.13416770164879993,0.23437183731891295,631
middle,CAFNet-D + ATC kNN k=5 beta=0.5,0.09852666227481348,0.12583588238582322,631,0.08510670219836469,0.15339376386974696,631,0.0711040676175383,0.11575088611317645,631,0.12731733082132168,0.23160183544760377,631
middle,CAFNet-D + ATC kNN k=5 beta=0.8,0.09502779675663695,0.12096792032147137,631,0.08097307373831834,0.15063604059228164,631,0.06613840464870575,0.11050502571343535,631,0.1113549652159525,0.20911916396041827,631
middle,CAFNet-D + ATC kNN k=5 beta=1.0,0.09345914322262751,0.12073190940189592,631,0.07806399158357631,0.1494931079412433,631,0.06508188061278393,0.11004707740836457,631,0.10606299826110048,0.20266576540505257,631
middle,CAFNet-D + ATC kNN k=50 beta=0.05,0.11353891821549467,0.1390699889900583,631,0.11574272357580946,0.18549591209217983,631,0.08198626518753302,0.13124501833407057,631,0.15295708407632058,0.25283220868586004,631
middle,CAFNet-D + ATC kNN k=50 beta=0.1,0.11156286722829716,0.1340438993764999,631,0.11206355795196625,0.1781809227742779,631,0.08114104595879557,0.13058693038888988,631,0.14706228123805845,0.24463852670671823,631
middle,CAFNet-D + ATC kNN k=50 beta=0.2,0.10720755624201,0.12459548800165769,631,0.10647372744604244,0.16573113308054852,631,0.07839408346539885,0.12681066309796152,631,0.14591984887231285,0.24498369448921545,631
middle,CAFNet-D + ATC kNN k=50 beta=0.3,0.10577465825988029,0.12625967771329832,631,0.10198651880554094,0.16538410947592247,631,0.07522451135763338,0.11939300387186984,631,0.14095667023500275,0.24043479316234703,631
middle,CAFNet-D + ATC kNN k=50 beta=0.5,0.10218002267659608,0.1253465904851271,631,0.09088071715675752,0.15602997315494851,631,0.07131537242472266,0.11500883653496592,631,0.1326379305334578,0.23596722969314934,631
middle,CAFNet-D + ATC kNN k=50 beta=0.8,0.09745039253764552,0.12391549532742176,631,0.07967428337354948,0.14933604860218241,631,0.06582144743792921,0.10637190004660146,631,0.12504210111188244,0.23045214043652987,631
middle,CAFNet-D + ATC kNN k=50 beta=1.0,0.09524928511765267,0.12252851696083411,631,0.07813782288204568,0.14669044199373174,631,0.06444796619123083,0.10491622960014994,631,0.11633748610893525,0.21855819435604493,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.05,0.11220530034320694,0.13435029611682933,631,0.11456956163543504,0.18189942665866526,631,0.0804014791336503,0.129119036876348,631,0.15169456112883561,0.25153768906009816,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.1,0.11010956207319408,0.13115638124535484,631,0.1095859296657107,0.17676334553002726,631,0.08114104595879557,0.13026239021197442,631,0.1467306639337751,0.24379134044063658,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.2,0.10693702818189356,0.12981673048077585,631,0.10220821274003355,0.16809486938633333,631,0.07955625990491283,0.12843961226627545,631,0.14513364540999152,0.24324680610234234,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.3,0.10376463985188877,0.1270025542239996,631,0.09491408945268186,0.16214684118539532,631,0.07554146856840993,0.12057527450767752,631,0.13936417235657306,0.24277273499189495,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.5,0.09834571191128115,0.12049671339849605,631,0.08408835416053477,0.14919474867525653,631,0.07068145800316958,0.11392350442395181,631,0.1199548013123998,0.21757050421594695,631
middle,CAFNet-D + ATC+target kNN k=10 beta=0.8,0.09475702869592278,0.12231952854185249,631,0.0771416493389159,0.14665445494232515,631,0.06370839936608558,0.10966543727246308,631,0.09883997780987328,0.19132082906759607,631
middle,CAFNet-D + ATC+target kNN k=10 beta=1.0,0.09242526966089293,0.12027294748130926,631,0.07630329444701493,0.14522057729418103,631,0.061806656101426306,0.10849772932091852,631,0.09274482457770017,0.18416569788075943,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.05,0.11260472596286186,0.13714296039253854,631,0.1153622078160787,0.1836849402430041,631,0.08177496038034865,0.13105440554705544,631,0.1530020349917462,0.25361510989020053,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.1,0.11139113683543858,0.13400090106158394,631,0.11193525604433231,0.1795748927738488,631,0.0809297411516112,0.1319001619703952,631,0.14792567423315434,0.24812224187603402,631
