drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
411,CAFNet-D,820,0.5518961927424153,0.6418115294672262,0.22186707734732275,0.6
411,CAFNet,820,0.5037403331350387,0.4987671127893738,0.018285370145629122,0.5170731707317073
411,A3Net,820,0.577848007138608,0.5720877050289185,0.26109720393106706,0.5914634146341463
411,CAFNet-D w/o association residual,820,0.5716314693634741,0.6458125225299184,0.31071515906784575,0.6390243902439025
411,CAFNet-D w/o bias/popularity prior,820,0.6103584176085664,0.6734738325022743,0.3567470678724576,0.6878048780487804
411,Global popularity,820,0.5448877156454491,0.6158329604554773,0.041907859078590785,0.6073170731707317
411,HSTrans100,820,0.5120612730517549,0.5730593771768995,0.03396289855605218,0.5378048780487805
412,CAFNet-D,115,0.6412098298676748,0.6916328219337956,0.6246603201912797,0.6869565217391305
412,CAFNet,115,0.775047258979206,0.7998779747093434,1.636523584438407,0.8173913043478261
412,A3Net,115,0.7572778827977317,0.7842662002580442,1.3450311966564343,0.8260869565217391
412,CAFNet-D w/o association residual,115,0.7315689981096408,0.758557075526663,1.0201586759122818,0.8608695652173913
412,CAFNet-D w/o bias/popularity prior,115,0.7637051039697542,0.7771689557997103,0.8680305574899134,0.8608695652173913
412,Global popularity,115,0.623062381852552,0.6912803617528824,0.09441545893719808,0.6608695652173913
412,HSTrans100,115,0.5803402646502835,0.6178988017443662,0.33479897204948506,0.6086956521739131
413,CAFNet-D,30,0.711111111111111,0.760546398046398,0.6404649543265502,0.7666666666666667
413,CAFNet,30,0.6777777777777778,0.7299192665571975,0.5701670070489248,0.7
413,A3Net,30,0.6333333333333333,0.6785714285714286,0.4443592275182406,0.5666666666666667
413,CAFNet-D w/o association residual,30,0.7333333333333334,0.795450624254972,0.636725644270579,0.8
413,CAFNet-D w/o bias/popularity prior,30,0.6888888888888889,0.718644294302189,0.5712923934062322,0.8333333333333334
413,Global popularity,30,0.713888888888889,0.7628205128205129,0.15150617283950618,0.6333333333333333
413,HSTrans100,30,0.6,0.6569711341052804,0.38455036679903665,0.6666666666666666
414,CAFNet-D,155,0.572528616024974,0.6180241163744852,0.1904511485248804,0.6129032258064516
414,CAFNet,155,0.6126951092611863,0.6402918443554557,0.4201566976885642,0.632258064516129
414,A3Net,155,0.6470343392299689,0.6583311307797179,0.40622378779995827,0.6903225806451613
414,CAFNet-D w/o association residual,155,0.6114464099895941,0.6473798529041825,0.37315431443914293,0.6451612903225806
414,CAFNet-D w/o bias/popularity prior,155,0.5721123829344432,0.603854546791637,0.297659112080451,0.6258064516129033
414,Global popularity,155,0.537669094693028,0.570255658769033,0.030432497013142174,0.5612903225806452
414,HSTrans100,155,0.5219562955254943,0.4926769043540994,0.140287662802204,0.5161290322580645
415,CAFNet-D,160,0.7298828125,0.787198968346354,0.6447782417526469,0.8375
415,CAFNet,160,0.7521484374999999,0.7352531330690518,0.8580471175722778,0.78125
415,A3Net,160,0.7236328125,0.7397280756242557,0.6950332348234951,0.825
415,CAFNet-D w/o association residual,160,0.7515625,0.7947383677896314,0.7970971976406872,0.8625
415,CAFNet-D w/o bias/popularity prior,160,0.7353515625,0.7824620438783856,0.5243536337744444,0.8125
415,Global popularity,160,0.6963867187500001,0.7752418718250669,0.1406203703703704,0.8125
415,HSTrans100,160,0.70390625,0.7245610264188701,1.0124704687390476,0.7625
416,CAFNet-D,35,0.6,0.6611010086680394,0.999076015821525,0.7142857142857143
416,CAFNet,35,0.7020408163265306,0.7846863104216044,1.160431740965162,0.7142857142857143
416,A3Net,35,0.6,0.6385739609223853,0.42211486186300007,0.6285714285714286
416,CAFNet-D w/o association residual,35,0.6122448979591837,0.676941916152167,0.8186871598873819,0.7142857142857143
416,CAFNet-D w/o bias/popularity prior,35,0.5877551020408163,0.6327715517765251,0.40781036743095944,0.6285714285714286
416,Global popularity,35,0.6204081632653061,0.7120181166036408,0.13980952380952383,0.6857142857142857
416,HSTrans100,35,0.563265306122449,0.6495907772997556,0.24593938546521324,0.6285714285714286
417,CAFNet-D,30,0.6611111111111111,0.7721930877614203,0.7988254884878795,0.7666666666666667
417,CAFNet,30,0.5888888888888889,0.6465483909092931,0.3626074711481729,0.6666666666666666
417,A3Net,30,0.5777777777777777,0.6995550745550745,0.2602462063233057,0.5333333333333333
417,CAFNet-D w/o association residual,30,0.6888888888888889,0.7878977178077627,0.8595261417329312,0.7666666666666667
417,CAFNet-D w/o bias/popularity prior,30,0.7722222222222223,0.7808833678398895,1.09758378341794,0.7333333333333333
417,Global popularity,30,0.6472222222222223,0.7384259259259259,0.15871604938271608,0.8
417,HSTrans100,30,0.44999999999999996,0.6142344497607655,-0.37309728413820265,0.5
418,CAFNet-D,75,0.6791111111111111,0.7240045114868832,0.7450992320477963,0.7466666666666667
418,CAFNet,75,0.5768888888888889,0.6204163256519433,0.49389793450633684,0.6266666666666667
418,A3Net,75,0.7377777777777778,0.7590542154209807,0.8431325819094976,0.76
418,CAFNet-D w/o association residual,75,0.7128888888888888,0.7029032268781185,0.9893510243296624,0.7866666666666666
418,CAFNet-D w/o bias/popularity prior,75,0.768888888888889,0.7685802041940489,1.2288779890537262,0.8533333333333334
418,Global popularity,75,0.6857777777777777,0.7122288046815246,0.1145283950617284,0.72
418,HSTrans100,75,0.680888888888889,0.6919861839294978,0.6825829374790192,0.6533333333333333
419,CAFNet-D,85,0.6491349480968859,0.7207632195737503,0.9247587793013629,0.8
419,CAFNet,85,0.6373702422145329,0.6819148127830406,0.47766680542160483,0.7176470588235294
419,A3Net,85,0.5536332179930796,0.6481088586978755,0.23643527171191048,0.5882352941176471
419,CAFNet-D w/o association residual,85,0.5847750865051903,0.6657215418941542,0.6544407332644743,0.5882352941176471
419,CAFNet-D w/o bias/popularity prior,85,0.611764705882353,0.6775022273217322,0.6260975564227385,0.6823529411764706
419,Global popularity,85,0.6093425605536332,0.6987394950506844,0.11940740740740738,0.7176470588235294
419,HSTrans100,85,0.5868512110726644,0.6440019575280908,0.28929531035177847,0.6705882352941176
420,CAFNet-D,280,0.6360969387755102,0.7175681615864058,0.6865854383130292,0.7214285714285714
420,CAFNet,280,0.5941326530612245,0.6653664603538209,0.6008309592226786,0.6178571428571429
420,A3Net,280,0.5662627551020408,0.679358270640992,0.31928182568933283,0.5964285714285714
420,CAFNet-D w/o association residual,280,0.6891581632653061,0.7539945246880199,1.11291681050456,0.7464285714285714
420,CAFNet-D w/o bias/popularity prior,280,0.6115433673469388,0.7021245151498057,0.3292795431401048,0.6714285714285714
420,Global popularity,280,0.592952806122449,0.6876622911722134,0.09180952380952381,0.6535714285714286
420,HSTrans100,280,0.6343112244897959,0.6736514303589456,0.4548445559239813,0.6714285714285714
421,CAFNet-D,410,0.6318560380725758,0.6210839404795908,0.5972757152883654,0.7658536585365854
421,CAFNet,410,0.6189767995240928,0.6465473581905484,0.43154794208523706,0.7048780487804878
421,A3Net,410,0.5963117192147531,0.5639872720229853,0.3849356275324414,0.6170731707317073
421,CAFNet-D w/o association residual,410,0.5457763236168947,0.5753825097530003,0.24512191686279527,0.5878048780487805
421,CAFNet-D w/o bias/popularity prior,410,0.6888756692444973,0.6848745817831928,0.8811718932284814,0.751219512195122
421,Global popularity,410,0.538548483045806,0.5797264858738711,0.03443541102077687,0.5487804878048781
421,HSTrans100,410,0.5430101130279597,0.5722954187801201,0.19203470532850522,0.6073170731707317
422,CAFNet-D,70,0.5173469387755102,0.547226163185946,0.0558830093060221,0.5
422,CAFNet,70,0.3755102040816326,0.4808846985478927,-0.3411677092313766,0.35714285714285715
422,A3Net,70,0.4469387755102041,0.4963995906885123,-0.19048614600407227,0.4
422,CAFNet-D w/o association residual,70,0.49183673469387756,0.5390640062486658,-0.1680254817008972,0.4714285714285714
422,CAFNet-D w/o bias/popularity prior,70,0.4336734693877551,0.4887012278839211,-0.4866584484066282,0.37142857142857144
422,Global popularity,70,0.5025510204081632,0.5624243449494224,0.010708994708994713,0.5285714285714286
422,HSTrans100,70,0.48775510204081635,0.5000512164059219,0.030513016347374234,0.45714285714285713
423,CAFNet-D,80,0.76640625,0.829318800213118,1.5353877368848772,0.8125
423,CAFNet,80,0.75,0.7846943178574979,0.8488404721021651,0.85
423,A3Net,80,0.6671875,0.7692677055417425,0.5819956948980689,0.6875
423,CAFNet-D w/o association residual,80,0.7546875,0.8255797818446688,1.300050851656124,0.825
423,CAFNet-D w/o bias/popularity prior,80,0.77421875,0.8400923637056869,1.3263755029067397,0.8125
423,Global popularity,80,0.6863281250000001,0.7775483489242081,0.17501851851851852,0.675
423,HSTrans100,80,0.67265625,0.7344442874340785,0.6724813168868422,0.7375
424,CAFNet-D,680,0.5728806228373702,0.6392593559129722,0.3464759574764792,0.6397058823529411
424,CAFNet,680,0.5958044982698962,0.6369227884861834,0.44553343191989425,0.6441176470588236
424,A3Net,680,0.6015679065743945,0.6049659768773521,0.3953888302668929,0.65
424,CAFNet-D w/o association residual,680,0.6089965397923875,0.656987519651951,0.6750006354112617,0.7058823529411765
424,CAFNet-D w/o bias/popularity prior,680,0.5650248702422145,0.6257299511815401,0.3262924855684533,0.6426470588235295
424,Global popularity,680,0.556309472318339,0.643727371865596,0.05476252723311547,0.5970588235294118
424,HSTrans100,680,0.511916089965398,0.5888363288937235,0.0796345637892099,0.5117647058823529
425,CAFNet-D,435,0.619394900251024,0.6791171563520028,0.5346528036370017,0.728735632183908
425,CAFNet,435,0.6485929449068568,0.6844476536701026,0.660134656727314,0.7609195402298851
425,A3Net,435,0.5973576430175715,0.6507173589873455,0.32196644032481075,0.6620689655172414
425,CAFNet-D w/o association residual,435,0.56995640110979,0.6453566275982507,0.18459250012348435,0.6114942528735632
425,CAFNet-D w/o bias/popularity prior,435,0.5561368740916899,0.6379671757059495,0.02464510620325461,0.5770114942528736
425,Global popularity,435,0.586841062227507,0.6727658165043875,0.07008599404001703,0.6252873563218391
425,HSTrans100,435,0.5562689919408111,0.5681903456514682,0.2309681471051841,0.5770114942528736
426,CAFNet-D,135,0.6559670781893004,0.7073423477778331,0.6396388675327654,0.6666666666666666
426,CAFNet,135,0.6427983539094649,0.6274880076670079,0.5147639599111345,0.6814814814814815
426,A3Net,135,0.6724279835390946,0.715011378979981,0.48941253776903504,0.725925925925926
426,CAFNet-D w/o association residual,135,0.6441700960219479,0.7017814536432367,0.6120381138666913,0.6592592592592592
426,CAFNet-D w/o bias/popularity prior,135,0.693278463648834,0.7229099401080689,0.6903945026022417,0.7481481481481481
426,Global popularity,135,0.6004115226337449,0.6844005143710155,0.09576954732510287,0.6888888888888889
426,HSTrans100,135,0.5860082304526748,0.6508983601911211,0.2729040836846387,0.5851851851851851
427,CAFNet-D,210,0.8060090702947846,0.8570573940460436,0.8296450514523755,0.8952380952380953
427,CAFNet,210,0.8439909297052154,0.8627869460774014,1.0960205702554613,0.8714285714285714
427,A3Net,210,0.773469387755102,0.68440053701274,0.8445335092289107,0.8142857142857143
427,CAFNet-D w/o association residual,210,0.8841269841269841,0.8999485180462112,1.0477299774420403,0.9333333333333333
427,CAFNet-D w/o bias/popularity prior,210,0.8365079365079365,0.8677462027795029,0.553318971111661,0.9142857142857143
427,Global popularity,210,0.745578231292517,0.8286293123848669,0.15740388007054676,0.8095238095238095
427,HSTrans100,210,0.8714285714285714,0.8939163352876317,0.6420238741806575,0.9285714285714286
428,CAFNet-D,35,0.6326530612244897,0.631674464657658,1.3494180355753218,0.8285714285714286
428,CAFNet,35,0.6489795918367347,0.7220065648637077,0.6869942820497922,0.7428571428571429
428,A3Net,35,0.5918367346938775,0.654369600643192,0.28700500151940755,0.7428571428571429
428,CAFNet-D w/o association residual,35,0.710204081632653,0.6907950829253855,1.5923180886677333,0.8285714285714286
428,CAFNet-D w/o bias/popularity prior,35,0.7265306122448979,0.72198449272182,1.945372530392238,0.8571428571428571
428,Global popularity,35,0.5102040816326531,0.5646242055816524,0.011809523809523817,0.5142857142857142
428,HSTrans100,35,0.5183673469387755,0.5356945921462051,0.17879066573722022,0.5142857142857142
429,CAFNet-D,970,0.49080667446062287,0.5546404443641825,-0.15391806915556033,0.49896907216494846
429,CAFNet,970,0.5316877457753215,0.541131978580368,0.13249003721266678,0.5577319587628866
429,A3Net,970,0.5082686789244341,0.5591145492757807,0.08339384563804901,0.5288659793814433
429,CAFNet-D w/o association residual,970,0.48416941226485277,0.5480595846275307,-0.1294603967347864,0.49381443298969074
429,CAFNet-D w/o bias/popularity prior,970,0.5125571261558082,0.5587971584736067,0.005009032743646926,0.5175257731958763
429,Global popularity,970,0.5172175576575619,0.5616463609390504,0.026289423444062616,0.5422680412371134
429,HSTrans100,970,0.4870974598788394,0.5194380578917148,-0.04081906869085793,0.5103092783505154
430,CAFNet-D,85,0.5743944636678201,0.6588821473299489,0.3235945225638502,0.6235294117647059
430,CAFNet,85,0.6608996539792388,0.6996736479269803,0.7232178163879057,0.6823529411764706
430,A3Net,85,0.7058823529411764,0.7237367349693552,0.9214485547121833,0.788235294117647
430,CAFNet-D w/o association residual,85,0.5529411764705883,0.6336888045246879,0.22879889376687484,0.5647058823529412
430,CAFNet-D w/o bias/popularity prior,85,0.5515570934256055,0.6401141659587469,0.10950435470132266,0.6235294117647059
430,Global popularity,85,0.5633217993079586,0.6346561037835817,0.06136819172113289,0.6
430,HSTrans100,85,0.6581314878892733,0.6101520953658721,0.8441525132340544,0.7529411764705882
431,CAFNet-D,2680,0.3265997438182223,0.41153599257154705,-1.3400888507308286,0.2526119402985075
431,CAFNet,2680,0.41074292715526844,0.43539148412998885,-0.36032240720771586,0.40261194029850744
431,A3Net,2680,0.40175428826019155,0.45039103699354294,-0.3104886578590567,0.3805970149253731
431,CAFNet-D w/o association residual,2680,0.3349277400311873,0.41259078151203404,-1.1639192862700283,0.2593283582089552
431,CAFNet-D w/o bias/popularity prior,2680,0.394160030073513,0.4421046135021671,-0.8031381744947006,0.3048507462686567
431,Global popularity,2680,0.5036920110269547,0.5068308151185423,-0.0023079049198452177,0.43171641791044774
431,HSTrans100,2680,0.44018364335041216,0.47294831803795356,-0.1712128633132844,0.4152985074626866
432,CAFNet-D,180,0.6944444444444444,0.7555970631974892,0.6827288233933764,0.7888888888888889
432,CAFNet,180,0.7589506172839506,0.7565797922201911,0.8890421610739496,0.8444444444444444
432,A3Net,180,0.7422839506172839,0.744081349568094,0.8687771091858546,0.8055555555555556
432,CAFNet-D w/o association residual,180,0.6510802469135802,0.7313001537641447,0.5841839039387803,0.7222222222222222
432,CAFNet-D w/o bias/popularity prior,180,0.6490740740740741,0.7271541101731064,0.49833995629515915,0.7222222222222222
432,Global popularity,180,0.6193672839506172,0.7166321294919072,0.11092181069958848,0.6833333333333333
432,HSTrans100,180,0.5429012345679012,0.6545603313070003,0.03571346633964115,0.5833333333333334
433,CAFNet-D,100,0.5615,0.588568652966472,0.6309930107742548,0.65
433,CAFNet,100,0.5309999999999999,0.5778055437062911,0.11199434310197828,0.52
433,A3Net,100,0.609,0.6319618921887924,0.38061586499214173,0.68
433,CAFNet-D w/o association residual,100,0.5655,0.597909260792471,0.5224199865758419,0.65
433,CAFNet-D w/o bias/popularity prior,100,0.4935,0.5579020835963313,0.09139806795865298,0.53
433,Global popularity,100,0.5302500000000001,0.589834835704329,0.02887407407407407,0.48
433,HSTrans100,100,0.564,0.6442852826793156,0.2764436462521553,0.62
434,CAFNet-D,95,0.739612188365651,0.7829432811835761,0.9631069183741745,0.8421052631578947
434,CAFNet,95,0.6997229916897508,0.7725265651466079,1.2468035833616005,0.7368421052631579
434,A3Net,95,0.7146814404432132,0.7865266415209671,0.9564251800901011,0.7684210526315789
434,CAFNet-D w/o association residual,95,0.7412742382271468,0.7916979880190196,0.9169278596184756,0.8
434,CAFNet-D w/o bias/popularity prior,95,0.773961218836565,0.81227015100538,1.0990452302129645,0.8
434,Global popularity,95,0.6878116343490305,0.7410682664055628,0.13720077972709546,0.8210526315789474
434,HSTrans100,95,0.7545706371191135,0.735480793542812,1.086060787423661,0.8421052631578947
435,CAFNet-D,55,0.7768595041322315,0.8193296924472303,1.0404022310267795,0.8363636363636363
435,CAFNet,55,0.8462809917355372,0.8730049428249099,1.7411268602718006,0.9090909090909091
435,A3Net,55,0.7652892561983471,0.8195100268454435,1.168163880163973,0.7818181818181819
435,CAFNet-D w/o association residual,55,0.7636363636363636,0.8280573033047641,0.8986816087229685,0.8363636363636363
435,CAFNet-D w/o bias/popularity prior,55,0.7355371900826447,0.7733593850911941,0.8946463595737111,0.7818181818181819
435,Global popularity,55,0.7727272727272728,0.8434796293085459,0.23235016835016833,0.8545454545454545
435,HSTrans100,55,0.7652892561983472,0.808796895263158,0.4471582607789473,0.8727272727272727
436,CAFNet-D,55,0.737190082644628,0.7141080947345639,0.49129457555033945,0.8181818181818182
436,CAFNet,55,0.796694214876033,0.7094292743000189,1.2186672389507294,0.8363636363636363
436,A3Net,55,0.7454545454545454,0.6859114003441915,0.9189809592610055,0.7454545454545455
436,CAFNet-D w/o association residual,55,0.7851239669421488,0.7683644256914292,0.587344736402685,0.8181818181818182
436,CAFNet-D w/o bias/popularity prior,55,0.8082644628099174,0.8030628519350325,0.6732723474502563,0.8545454545454545
436,Global popularity,55,0.731404958677686,0.6933973470534736,0.0954882154882155,0.6909090909090909
436,HSTrans100,55,0.5884297520661157,0.565417566776586,0.221645864573392,0.6
437,CAFNet-D,100,0.55,0.5304290906433687,0.5984282707236708,0.57
437,CAFNet,100,0.5285,0.5229049845303334,0.05200192064046865,0.52
437,A3Net,100,0.35300000000000004,0.45215241885268104,-0.4149354087561369,0.33
437,CAFNet-D w/o association residual,100,0.4595,0.4923661500084717,-0.2561800850555301,0.41
437,CAFNet-D w/o bias/popularity prior,100,0.5035000000000001,0.5099130026761657,0.06101863771677016,0.53
437,Global popularity,100,0.495,0.5222925975814194,0.012622222222222215,0.42
437,HSTrans100,100,0.528,0.5272843936094171,0.030732614174485206,0.53
438,CAFNet-D,875,0.6164244897959184,0.6588165163143731,0.7911499760417001,0.7165714285714285
438,CAFNet,875,0.624254693877551,0.6333185430021309,0.6883147790431976,0.6925714285714286
438,A3Net,875,0.5764310204081633,0.5252675915324089,0.3985623250177928,0.608
438,CAFNet-D w/o association residual,875,0.5920848979591836,0.648591816475919,0.5736804836419012,0.7028571428571428
438,CAFNet-D w/o bias/popularity prior,875,0.6125518367346939,0.6721932578608992,0.647558989082064,0.704
438,Global popularity,875,0.559614693877551,0.6363905322635209,0.04808296296296296,0.5897142857142857
438,HSTrans100,875,0.5129861224489796,0.5582025956416519,0.025035436025687627,0.512
439,CAFNet-D,55,0.6760330578512397,0.7361411282762957,0.5553135837682269,0.7090909090909091
439,CAFNet,55,0.6066115702479339,0.6211446039835871,0.25331535122611315,0.6181818181818182
439,A3Net,55,0.6528925619834711,0.6675489246217615,0.3302950924093074,0.7272727272727273
439,CAFNet-D w/o association residual,55,0.6644628099173554,0.7359257457878938,0.5160022053528915,0.7636363636363637
439,CAFNet-D w/o bias/popularity prior,55,0.6628099173553719,0.6955352366487372,0.4168688427318226,0.7636363636363637
439,Global popularity,55,0.7173553719008265,0.7962306890226848,0.18049831649831652,0.8181818181818182
439,HSTrans100,55,0.684297520661157,0.7795237351016276,0.4012991945851933,0.7272727272727273
440,CAFNet-D,480,0.6579861111111112,0.7145859573469736,0.5161374959396199,0.7208333333333333
440,CAFNet,480,0.6011935763888889,0.6648040063116258,0.44639868068819244,0.6729166666666667
440,A3Net,480,0.5344835069444445,0.5739362003570031,0.14927978863318767,0.5520833333333334
440,CAFNet-D w/o association residual,480,0.5901258680555556,0.6669060974099152,0.32493180615517,0.625
440,CAFNet-D w/o bias/popularity prior,480,0.5659939236111111,0.62128901212324,0.11800883906156136,0.5854166666666667
440,Global popularity,480,0.5714952256944446,0.6514440532218033,0.06370370370370369,0.6270833333333333
440,HSTrans100,480,0.5509114583333333,0.5770930076158908,0.21095834526543816,0.5729166666666666
441,CAFNet-D,75,0.3617777777777778,0.4880236871692329,-1.1780372434854507,0.3333333333333333
441,CAFNet,75,0.35644444444444445,0.4741814217747784,-0.1764241236448288,0.4
441,A3Net,75,0.3271111111111111,0.43126068124275463,-0.47403186241785683,0.3333333333333333
441,CAFNet-D w/o association residual,75,0.4711111111111111,0.5350398823680578,-0.26439257035652797,0.48
441,CAFNet-D w/o bias/popularity prior,75,0.41244444444444445,0.4987248474379988,-0.5484345481793086,0.37333333333333335
441,Global popularity,75,0.47955555555555557,0.512224426938344,-0.000730864197530864,0.3333333333333333
441,HSTrans100,75,0.5093333333333334,0.5875077257699928,0.2235896216829618,0.49333333333333335
442,CAFNet-D,120,0.7993055555555555,0.8524295488417315,0.7889864074376722,0.825
442,CAFNet,120,0.7236111111111111,0.7702866003792899,0.6346058121571938,0.8083333333333333
442,A3Net,120,0.7864583333333334,0.8256649881987274,0.7271076768636704,0.7916666666666666
442,CAFNet-D w/o association residual,120,0.8795138888888889,0.9115185372005552,0.9890947026511033,0.9416666666666667
442,CAFNet-D w/o bias/popularity prior,120,0.7173611111111111,0.7737895623481498,0.27645590851704277,0.7166666666666667
442,Global popularity,120,0.7836805555555556,0.8556365292787254,0.1875432098765432,0.7833333333333333
442,HSTrans100,120,0.6958333333333333,0.7536759325550392,0.763000273083647,0.7666666666666667
443,CAFNet-D,110,0.6681818181818181,0.7111505902356958,0.8578115174716169,0.8
443,CAFNet,110,0.6462809917355371,0.6490845703977466,0.7596771097996018,0.6636363636363637
443,A3Net,110,0.5293388429752067,0.601548910488569,0.11702967909249389,0.5545454545454546
443,CAFNet-D w/o association residual,110,0.6413223140495868,0.682825520559918,0.8959680886600505,0.7818181818181819
443,CAFNet-D w/o bias/popularity prior,110,0.646694214876033,0.6935681875326979,0.558250100097873,0.6727272727272727
443,Global popularity,110,0.5909090909090908,0.6441733602527194,0.09496296296296297,0.6363636363636364
443,HSTrans100,110,0.6115702479338843,0.659781683480549,0.5994331352412701,0.6454545454545455
444,CAFNet-D,145,0.7053507728894175,0.669033300522438,1.1872831110296578,0.7655172413793103
444,CAFNet,145,0.730321046373365,0.7672857357738831,1.2896043855054624,0.7241379310344828
444,A3Net,145,0.6558858501783591,0.701603975980885,0.8073325318252218,0.6137931034482759
444,CAFNet-D w/o association residual,145,0.7053507728894173,0.7181789335659828,0.9828663338618032,0.7379310344827587
444,CAFNet-D w/o bias/popularity prior,145,0.7122473246135552,0.7350520941805427,0.9657049160836072,0.7724137931034483
444,Global popularity,145,0.5090368608799049,0.5344930927104267,0.0034431673052362716,0.4896551724137931
444,HSTrans100,145,0.70820451843044,0.6941133260624541,1.0964495841285278,0.7793103448275862
445,CAFNet-D,240,0.5329861111111112,0.5806412027691221,0.03535746767496068,0.5416666666666666
445,CAFNet,240,0.5146701388888889,0.5436040515363622,0.1226580565795303,0.5375
445,A3Net,240,0.6118923611111111,0.6000279084221862,0.3983984275100132,0.6208333333333333
445,CAFNet-D w/o association residual,240,0.5768229166666666,0.6197041155202204,0.28755891404580325,0.5791666666666667
445,CAFNet-D w/o bias/popularity prior,240,0.5164930555555556,0.5724657440753367,-0.20279807560145854,0.5125
445,Global popularity,240,0.5388020833333332,0.5907647876165381,0.04254320987654321,0.5791666666666667
445,HSTrans100,240,0.536545138888889,0.5666037636245254,0.1578392275298635,0.575
446,CAFNet-D,25,0.9840000000000001,0.9851851851851852,1.3817231929302216,1.0
446,CAFNet,25,0.912,0.9026515151515151,1.4848152208328247,0.92
446,A3Net,25,0.8720000000000001,0.8266666666666667,1.1791322565078735,0.92
446,CAFNet-D w/o association residual,25,0.968,0.9724137931034482,1.5164334291219712,1.0
446,CAFNet-D w/o bias/popularity prior,25,1.0,1.0,0.9060783249139786,1.0
446,Global popularity,25,0.976,0.9785714285714284,0.3911703703703703,1.0
446,HSTrans100,25,0.968,0.9521020646020646,2.720380713939667,1.0
447,CAFNet-D,185,0.8018991964937913,0.8228948497602371,0.974387880716775,0.9135135135135135
447,CAFNet,185,0.9279766252739227,0.9370929219250219,2.2935817196562485,0.9513513513513514
447,A3Net,185,0.9089846603360117,0.9246911532497337,1.9904568649627068,0.9567567567567568
447,CAFNet-D w/o association residual,185,0.810226442658875,0.8280944091261523,1.0265075111308612,0.9081081081081082
447,CAFNet-D w/o bias/popularity prior,185,0.8840029218407597,0.8984953263634812,1.053273443167878,0.9513513513513514
447,Global popularity,185,0.6741417092768444,0.7461360745561811,0.1236836836836837,0.7513513513513513
447,HSTrans100,185,0.7184806428049672,0.7588457012139244,1.069380873119509,0.7351351351351352
448,CAFNet-D,350,0.6548571428571429,0.6795948644682228,0.8852282103257519,0.7285714285714285
448,CAFNet,350,0.6590204081632653,0.6901484099397823,0.7191788010086332,0.7085714285714285
448,A3Net,350,0.6796734693877551,0.7102769174120659,0.6643534635007381,0.7542857142857143
448,CAFNet-D w/o association residual,350,0.6513877551020408,0.6712450776695341,0.8842900147408779,0.74
448,CAFNet-D w/o bias/popularity prior,350,0.6779183673469389,0.6949585196109738,0.8932166407576629,0.7457142857142857
448,Global popularity,350,0.5756530612244898,0.6366621370738433,0.059305820105820105,0.6057142857142858
448,HSTrans100,350,0.6125714285714285,0.6445263167288546,0.5037051855453423,0.6571428571428571
449,CAFNet-D,115,0.6589792060491494,0.6705041763596598,0.46831245038901337,0.7391304347826086
449,CAFNet,115,0.5890359168241966,0.5902740315233435,0.19999921892000283,0.6434782608695652
449,A3Net,115,0.711531190926276,0.6978870579498152,0.6732463508844375,0.8347826086956521
449,CAFNet-D w/o association residual,115,0.7020793950850662,0.7036209298834741,0.6502908752664276,0.7739130434782608
449,CAFNet-D w/o bias/popularity prior,115,0.5081285444234405,0.5547109874154761,0.04938557491354317,0.5130434782608696
449,Global popularity,115,0.5340264650283554,0.5736092337029587,0.03207729468599033,0.6347826086956522
449,HSTrans100,115,0.6551984877126654,0.6645071164756164,0.7551694615379624,0.6782608695652174
450,CAFNet-D,140,0.5357142857142857,0.6061378294797496,0.13977889594222817,0.5285714285714286
450,CAFNet,140,0.4984693877551021,0.5291282092806295,-0.0377042333728501,0.4785714285714286
450,A3Net,140,0.5346938775510204,0.555853798058092,0.09084172546863559,0.5214285714285715
450,CAFNet-D w/o association residual,140,0.5744897959183675,0.6135215877494864,0.28426115910655686,0.5857142857142857
450,CAFNet-D w/o bias/popularity prior,140,0.5193877551020408,0.5498705587541242,0.08626967381153788,0.4928571428571429
450,Global popularity,140,0.6080357142857142,0.6563531182659759,0.07748148148148147,0.6571428571428571
450,HSTrans100,140,0.624234693877551,0.6629796746839285,0.607534710424287,0.5857142857142857
451,CAFNet-D,965,0.6325968482375366,0.6572435218761645,0.4734573702207269,0.6974093264248704
451,CAFNet,965,0.5940293699159709,0.5962185297687883,0.29814580524523643,0.5906735751295337
451,A3Net,965,0.5943461569438105,0.618702108571606,0.32990283905842144,0.649740932642487
451,CAFNet-D w/o association residual,965,0.5728851781255873,0.6044711056728133,0.32590215749884205,0.5937823834196891
451,CAFNet-D w/o bias/popularity prior,965,0.6921044860264705,0.6791479808334443,1.31090303295789,0.7336787564766839
451,Global popularity,965,0.5543907218985745,0.6008346510704436,0.035839570140088275,0.6290155440414508
451,HSTrans100,965,0.5273108002899406,0.5429901411201428,0.22512639054517053,0.5274611398963731
452,CAFNet-D,30,0.788888888888889,0.7763272159556989,0.7076337071756522,0.8
452,CAFNet,30,0.7611111111111111,0.7506613756613756,0.7584096272786458,0.7
452,A3Net,30,0.7277777777777779,0.7308739735210323,0.7865230585138003,0.7333333333333333
452,CAFNet-D w/o association residual,30,0.7833333333333333,0.8000460692585929,0.5520935157934824,0.8
452,CAFNet-D w/o bias/popularity prior,30,0.9,0.8811441826147709,0.5158876279989878,0.9
452,Global popularity,30,0.7833333333333333,0.7901317092493563,0.16735802469135805,0.8333333333333334
