drug_idx,fold,group,model,AP,nDCG@10,P@15,R@15
15,3,frequent,CAFNet-D w/o association residual,0.3170387747371407,0.460012661100461,0.26666666666666666,0.23529411764705882
15,3,frequent,CAFNet-D w/o bias/popularity prior,0.23079980250148008,0.22082856303278733,0.3333333333333333,0.29411764705882354
15,3,frequent,Global popularity,0.2568851608056314,0.3312392961638528,0.26666666666666666,0.23529411764705882
15,3,frequent,HSTrans100,0.18032439905120182,0.1100458831490401,0.2,0.17647058823529413
16,1,rare,CAFNet-D,0.003816793893129771,0.0,0.0,0.0
16,1,rare,CAFNet,0.007936507936507936,0.0,0.0,0.0
16,1,rare,A3Net,0.002066115702479339,0.0,0.0,0.0
16,1,rare,CAFNet-D w/o association residual,0.0025188916876574307,0.0,0.0,0.0
16,1,rare,CAFNet-D w/o bias/popularity prior,0.034482758620689655,0.0,0.0,0.0
16,1,rare,Global popularity,0.004629629629629629,0.0,0.0,0.0
16,1,rare,HSTrans100,0.002680965147453083,0.0,0.0,0.0
16,1,mid,CAFNet-D,0.010526315789473684,0.0,0.0,0.0
16,1,mid,CAFNet,0.3333333333333333,0.5,0.06666666666666667,1.0
16,1,mid,A3Net,0.0049504950495049506,0.0,0.0,0.0
16,1,mid,CAFNet-D w/o association residual,0.01020408163265306,0.0,0.0,0.0
16,1,mid,CAFNet-D w/o bias/popularity prior,0.02040816326530612,0.0,0.0,0.0
16,1,mid,Global popularity,0.058823529411764705,0.0,0.06666666666666667,1.0
16,1,mid,HSTrans100,0.013333333333333334,0.0,0.0,0.0
16,1,frequent,CAFNet-D,0.20366294640152205,0.33798414482679845,0.26666666666666666,0.4
16,1,frequent,CAFNet,0.15058510031420247,0.06625422345438904,0.2,0.3
16,1,frequent,A3Net,0.1072109066383099,0.09478836436955079,0.13333333333333333,0.2
16,1,frequent,CAFNet-D w/o association residual,0.21819996272358766,0.3600558568883673,0.26666666666666666,0.4
16,1,frequent,CAFNet-D w/o bias/popularity prior,0.22049152088926033,0.2172607128522299,0.26666666666666666,0.4
16,1,frequent,Global popularity,0.27484865737376496,0.45767527470376834,0.26666666666666666,0.4
16,1,frequent,HSTrans100,0.08002724103388682,0.06943122193677728,0.13333333333333333,0.2
17,4,rare,CAFNet-D,0.005704923788069395,0.0,0.0,0.0
17,4,rare,CAFNet,0.005912279483261564,0.0,0.0,0.0
17,4,rare,A3Net,0.0036815661815661816,0.0,0.0,0.0
17,4,rare,CAFNet-D w/o association residual,0.003085862623241101,0.0,0.0,0.0
17,4,rare,CAFNet-D w/o bias/popularity prior,0.0031947838740369007,0.0,0.0,0.0
17,4,rare,Global popularity,0.011973875181422351,0.0,0.0,0.0
17,4,rare,HSTrans100,0.005561551837860527,0.0,0.0,0.0
17,4,mid,CAFNet-D,0.021127942675687364,0.0,0.0,0.0
17,4,mid,CAFNet,0.036972412228620945,0.0,0.0,0.0
17,4,mid,A3Net,0.018121599123127795,0.0,0.0,0.0
17,4,mid,CAFNet-D w/o association residual,0.01748227453893746,0.0,0.0,0.0
17,4,mid,CAFNet-D w/o bias/popularity prior,0.016931635864299185,0.0,0.0,0.0
17,4,mid,Global popularity,0.03794626479242612,0.0,0.0,0.0
17,4,mid,HSTrans100,0.0404990440219571,0.0,0.06666666666666667,0.14285714285714285
17,4,frequent,CAFNet-D,0.44079308351483304,0.7600791051976192,0.6666666666666666,0.29411764705882354
17,4,frequent,CAFNet,0.4412992270556046,0.45718160765461074,0.5333333333333333,0.23529411764705882
17,4,frequent,A3Net,0.574346862038285,0.7510916729774055,0.8,0.35294117647058826
17,4,frequent,CAFNet-D w/o association residual,0.5033824105410715,0.8205228949141828,0.7333333333333333,0.3235294117647059
17,4,frequent,CAFNet-D w/o bias/popularity prior,0.4069956685896883,0.77523873680463,0.5333333333333333,0.23529411764705882
17,4,frequent,Global popularity,0.6049296826340171,0.8205228949141828,0.8,0.35294117647058826
17,4,frequent,HSTrans100,0.4522558652391755,0.6754160255557639,0.4666666666666667,0.20588235294117646
18,9,rare,CAFNet-D,0.01807062119287273,0.0,0.0,0.0
18,9,rare,CAFNet,0.17180581910183426,0.2960819109658652,0.06666666666666667,0.3333333333333333
18,9,rare,A3Net,0.1717343033967969,0.2960819109658652,0.06666666666666667,0.3333333333333333
18,9,rare,CAFNet-D w/o association residual,0.027245655648945495,0.0,0.0,0.0
18,9,rare,CAFNet-D w/o bias/popularity prior,0.36809269162210334,0.46927872602275644,0.06666666666666667,0.3333333333333333
18,9,rare,Global popularity,0.0051761204945370174,0.0,0.0,0.0
18,9,rare,HSTrans100,0.005774276887377907,0.0,0.0,0.0
18,9,mid,CAFNet-D,0.07414003350225211,0.10778915452451095,0.06666666666666667,0.16666666666666666
18,9,mid,CAFNet,0.061331210384566674,0.0,0.06666666666666667,0.16666666666666666
18,9,mid,A3Net,0.02764254694326507,0.0,0.0,0.0
18,9,mid,CAFNet-D w/o association residual,0.07268247218319351,0.0,0.06666666666666667,0.16666666666666666
18,9,mid,CAFNet-D w/o bias/popularity prior,0.13560294230397324,0.13032376591037065,0.2,0.5
18,9,mid,Global popularity,0.0682080650753972,0.1909208661789347,0.06666666666666667,0.16666666666666666
18,9,mid,HSTrans100,0.0404799761821348,0.0,0.06666666666666667,0.16666666666666666
18,9,frequent,CAFNet-D,0.08389532688765997,0.0,0.0,0.0
18,9,frequent,CAFNet,0.05833309932737574,0.0,0.0,0.0
18,9,frequent,A3Net,0.06259280342888357,0.0,0.0,0.0
18,9,frequent,CAFNet-D w/o association residual,0.07037569383422429,0.0,0.0,0.0
18,9,frequent,CAFNet-D w/o bias/popularity prior,0.09248886935230319,0.0,0.0,0.0
18,9,frequent,Global popularity,0.04972530187378959,0.0,0.0,0.0
18,9,frequent,HSTrans100,0.05391310839594833,0.0,0.0,0.0
19,3,rare,CAFNet-D,0.0038022813688212928,0.0,0.0,0.0
19,3,rare,CAFNet,0.02127659574468085,0.0,0.0,0.0
19,3,rare,A3Net,0.0037174721189591076,0.0,0.0,0.0
19,3,rare,CAFNet-D w/o association residual,0.00425531914893617,0.0,0.0,0.0
19,3,rare,CAFNet-D w/o bias/popularity prior,0.01,0.0,0.0,0.0
19,3,rare,Global popularity,0.02857142857142857,0.43067655807339306,0.06666666666666667,1.0
19,3,rare,HSTrans100,0.0024509803921568627,0.0,0.0,0.0
19,3,mid,CAFNet-D,0.01913878163878164,0.0,0.0,0.0
19,3,mid,CAFNet,0.07686291594058584,0.11284514134893527,0.06666666666666667,0.25
19,3,mid,A3Net,0.03391966096588936,0.0,0.0,0.0
19,3,mid,CAFNet-D w/o association residual,0.012840840554877882,0.0,0.0,0.0
19,3,mid,CAFNet-D w/o bias/popularity prior,0.019333189428126136,0.0,0.0,0.0
19,3,mid,Global popularity,0.03550501460949222,0.0,0.0,0.0
19,3,mid,HSTrans100,0.01967960862720628,0.0,0.0,0.0
19,3,frequent,CAFNet-D,0.5677286734334802,0.8389574121760603,0.7333333333333333,0.2972972972972973
19,3,frequent,CAFNet,0.5363699886507657,0.6906478832608419,0.6,0.24324324324324326
19,3,frequent,A3Net,0.40653012269490885,0.19930623359011804,0.4666666666666667,0.1891891891891892
19,3,frequent,CAFNet-D w/o association residual,0.5032343849645646,0.823699893396571,0.7333333333333333,0.2972972972972973
19,3,frequent,CAFNet-D w/o bias/popularity prior,0.4945459791092697,0.6968404678259547,0.4666666666666667,0.1891891891891892
19,3,frequent,Global popularity,0.5981306174786714,0.9148568823583791,0.8,0.32432432432432434
19,3,frequent,HSTrans100,0.4584398412787559,0.55206785919664,0.4666666666666667,0.1891891891891892
20,4,rare,CAFNet-D,,,,
20,4,rare,CAFNet,,,,
20,4,rare,A3Net,,,,
20,4,rare,CAFNet-D w/o association residual,,,,
20,4,rare,CAFNet-D w/o bias/popularity prior,,,,
20,4,rare,Global popularity,,,,
20,4,rare,HSTrans100,,,,
20,4,mid,CAFNet-D,0.16666666666666666,0.3562071871080222,0.06666666666666667,1.0
20,4,mid,CAFNet,0.010101010101010102,0.0,0.0,0.0
20,4,mid,A3Net,0.007751937984496124,0.0,0.0,0.0
20,4,mid,CAFNet-D w/o association residual,0.011904761904761904,0.0,0.0,0.0
20,4,mid,CAFNet-D w/o bias/popularity prior,0.02631578947368421,0.0,0.0,0.0
20,4,mid,Global popularity,0.010309278350515464,0.0,0.0,0.0
20,4,mid,HSTrans100,0.01282051282051282,0.0,0.0,0.0
20,4,frequent,CAFNet-D,0.6747549285297584,0.8454256604216018,0.8,0.46153846153846156
20,4,frequent,CAFNet,0.6475743581108253,0.9305687780632229,0.7333333333333333,0.4230769230769231
20,4,frequent,A3Net,0.7627943592400493,0.8643145546088339,0.7333333333333333,0.4230769230769231
20,4,frequent,CAFNet-D w/o association residual,0.6905880801880824,0.8364586133797037,0.8,0.46153846153846156
20,4,frequent,CAFNet-D w/o bias/popularity prior,0.6023199559539332,0.7682269253321375,0.6666666666666666,0.38461538461538464
20,4,frequent,Global popularity,0.7498479966591062,0.826813366651774,0.8,0.46153846153846156
20,4,frequent,HSTrans100,0.4825433635164861,0.5270672065167424,0.6,0.34615384615384615
21,6,rare,CAFNet-D,,,,
21,6,rare,CAFNet,,,,
21,6,rare,A3Net,,,,
21,6,rare,CAFNet-D w/o association residual,,,,
21,6,rare,CAFNet-D w/o bias/popularity prior,,,,
21,6,rare,Global popularity,,,,
21,6,rare,HSTrans100,,,,
21,6,mid,CAFNet-D,1.0,1.0,0.06666666666666667,1.0
21,6,mid,CAFNet,1.0,1.0,0.06666666666666667,1.0
21,6,mid,A3Net,0.019230769230769232,0.0,0.0,0.0
21,6,mid,CAFNet-D w/o association residual,1.0,1.0,0.06666666666666667,1.0
21,6,mid,CAFNet-D w/o bias/popularity prior,0.041666666666666664,0.0,0.0,0.0
21,6,mid,Global popularity,0.014705882352941176,0.0,0.0,0.0
21,6,mid,HSTrans100,0.0045045045045045045,0.0,0.0,0.0
21,6,frequent,CAFNet-D,0.4963135218991933,0.5541432109622959,0.4,0.5454545454545454
21,6,frequent,CAFNet,0.37834145887833937,0.46364403650820374,0.26666666666666666,0.36363636363636365
21,6,frequent,A3Net,0.45560066820856104,0.605504765619221,0.4,0.5454545454545454
21,6,frequent,CAFNet-D w/o association residual,0.5074370074370075,0.5473983622993503,0.4,0.5454545454545454
21,6,frequent,CAFNet-D w/o bias/popularity prior,0.5887139209608573,0.6968404678259547,0.4666666666666667,0.6363636363636364
21,6,frequent,Global popularity,0.47940712377963823,0.6051399156371956,0.4,0.5454545454545454
21,6,frequent,HSTrans100,0.38705164408715137,0.5384313152574522,0.26666666666666666,0.36363636363636365
22,0,rare,CAFNet-D,0.012956030242971445,0.0,0.0,0.0
22,0,rare,CAFNet,0.01063936063936064,0.0,0.0,0.0
22,0,rare,A3Net,0.2545662100456621,0.38685280723454163,0.06666666666666667,0.5
22,0,rare,CAFNet-D w/o association residual,0.004313790347032718,0.0,0.0,0.0
22,0,rare,CAFNet-D w/o bias/popularity prior,0.017276576440344776,0.0,0.0,0.0
22,0,rare,Global popularity,0.007446737460762707,0.0,0.0,0.0
22,0,rare,HSTrans100,0.5026737967914439,0.6131471927654584,0.06666666666666667,0.5
22,0,mid,CAFNet-D,0.01733351603178953,0.0,0.0,0.0
22,0,mid,CAFNet,0.016025641025641024,0.0,0.0,0.0
22,0,mid,A3Net,0.015844689595500755,0.0,0.0,0.0
22,0,mid,CAFNet-D w/o association residual,0.013382594417077176,0.0,0.0,0.0
22,0,mid,CAFNet-D w/o bias/popularity prior,0.04974639094810769,0.0,0.06666666666666667,0.5
22,0,mid,Global popularity,0.024766899766899768,0.0,0.0,0.0
22,0,mid,HSTrans100,0.019960474308300395,0.0,0.0,0.0
22,0,frequent,CAFNet-D,0.523147987819708,0.6745711375739729,0.4,0.6
22,0,frequent,CAFNet,0.27499173401895816,0.27426546945536817,0.4,0.6
22,0,frequent,A3Net,0.2577402499461323,0.2726701556894781,0.3333333333333333,0.5
22,0,frequent,CAFNet-D w/o association residual,0.4907407141248389,0.5541432109622959,0.4,0.6
22,0,frequent,CAFNet-D w/o bias/popularity prior,0.4926189741423922,0.6025064803817582,0.4,0.6
22,0,frequent,Global popularity,0.5494158477461267,0.6936634693435664,0.4,0.6
22,0,frequent,HSTrans100,0.3562885904178474,0.4448530294934503,0.26666666666666666,0.4
23,4,rare,CAFNet-D,,,,
23,4,rare,CAFNet,,,,
23,4,rare,A3Net,,,,
23,4,rare,CAFNet-D w/o association residual,,,,
23,4,rare,CAFNet-D w/o bias/popularity prior,,,,
23,4,rare,Global popularity,,,,
23,4,rare,HSTrans100,,,,
23,4,mid,CAFNet-D,0.062492433414043584,0.123151194370365,0.06666666666666667,0.25
23,4,mid,CAFNet,0.3120647007469201,0.5032251913410369,0.13333333333333333,0.5
23,4,mid,A3Net,0.08484187296741222,0.16812753627111746,0.06666666666666667,0.25
23,4,mid,CAFNet-D w/o association residual,0.029343958056190923,0.0,0.0,0.0
23,4,mid,CAFNet-D w/o bias/popularity prior,0.047046474891918856,0.0,0.0,0.0
23,4,mid,Global popularity,0.04575489110372831,0.0,0.0,0.0
23,4,mid,HSTrans100,0.09907024648872476,0.0,0.0,0.0
23,4,frequent,CAFNet-D,0.40047774404951,0.3469511918686965,0.3333333333333333,0.16129032258064516
23,4,frequent,CAFNet,0.3414733265097203,0.35705757165090457,0.3333333333333333,0.16129032258064516
23,4,frequent,A3Net,0.44273777783986606,0.39639187290150935,0.4666666666666667,0.22580645161290322
23,4,frequent,CAFNet-D w/o association residual,0.33790225450804967,0.3565964385966263,0.4,0.1935483870967742
23,4,frequent,CAFNet-D w/o bias/popularity prior,0.41433038867379923,0.3953144612881589,0.5333333333333333,0.25806451612903225
23,4,frequent,Global popularity,0.36387293666920917,0.2832325164972662,0.3333333333333333,0.16129032258064516
23,4,frequent,HSTrans100,0.20539832052078466,0.17630010660342915,0.2,0.0967741935483871
24,5,rare,CAFNet-D,,,,
24,5,rare,CAFNet,,,,
24,5,rare,A3Net,,,,
24,5,rare,CAFNet-D w/o association residual,,,,
24,5,rare,CAFNet-D w/o bias/popularity prior,,,,
24,5,rare,Global popularity,,,,
24,5,rare,HSTrans100,,,,
24,5,mid,CAFNet-D,,,,
24,5,mid,CAFNet,,,,
24,5,mid,A3Net,,,,
24,5,mid,CAFNet-D w/o association residual,,,,
24,5,mid,CAFNet-D w/o bias/popularity prior,,,,
24,5,mid,Global popularity,,,,
24,5,mid,HSTrans100,,,,
24,5,frequent,CAFNet-D,0.6238105253449695,0.8701249883466594,0.6666666666666666,0.29411764705882354
24,5,frequent,CAFNet,0.5661068443229847,0.7162874455029682,0.6666666666666666,0.29411764705882354
24,5,frequent,A3Net,0.4112868267071163,0.32149616226344446,0.4666666666666667,0.20588235294117646
24,5,frequent,CAFNet-D w/o association residual,0.6032303327447054,0.8701249883466594,0.5333333333333333,0.23529411764705882
24,5,frequent,CAFNet-D w/o bias/popularity prior,0.5989619438349253,0.8669479898642711,0.8,0.35294117647058826
24,5,frequent,Global popularity,0.5836089737313024,0.727329844310522,0.5333333333333333,0.23529411764705882
24,5,frequent,HSTrans100,0.35893119387176015,0.47890155528769296,0.4666666666666667,0.20588235294117646
25,6,rare,CAFNet-D,0.0125,0.0,0.0,0.0
25,6,rare,CAFNet,0.16666666666666666,0.3562071871080222,0.06666666666666667,1.0
25,6,rare,A3Net,0.1111111111111111,0.3010299956639812,0.06666666666666667,1.0
25,6,rare,CAFNet-D w/o association residual,0.03333333333333333,0.0,0.0,0.0
25,6,rare,CAFNet-D w/o bias/popularity prior,0.017857142857142856,0.0,0.0,0.0
25,6,rare,Global popularity,0.02,0.0,0.0,0.0
25,6,rare,HSTrans100,0.009708737864077669,0.0,0.0,0.0
25,6,mid,CAFNet-D,0.041761194836061145,0.0,0.0,0.0
25,6,mid,CAFNet,0.03222029552561765,0.0,0.0,0.0
25,6,mid,A3Net,0.027869974880068198,0.0,0.0,0.0
25,6,mid,CAFNet-D w/o association residual,0.0486322188449848,0.0,0.06666666666666667,0.3333333333333333
25,6,mid,CAFNet-D w/o bias/popularity prior,0.013555493403121639,0.0,0.0,0.0
25,6,mid,Global popularity,0.016333924241498054,0.0,0.0,0.0
25,6,mid,HSTrans100,0.026757665923738624,0.0,0.0,0.0
25,6,frequent,CAFNet-D,0.5479989390354382,0.7877736340270853,0.7333333333333333,0.34375
25,6,frequent,CAFNet,0.5532866559810146,0.7015099647232446,0.7333333333333333,0.34375
25,6,frequent,A3Net,0.6219162047482096,0.77523873680463,0.6666666666666666,0.3125
25,6,frequent,CAFNet-D w/o association residual,0.582792780176964,0.7877736340270853,0.8,0.375
25,6,frequent,CAFNet-D w/o bias/popularity prior,0.4508633931564493,0.6364741801035539,0.6,0.28125
25,6,frequent,Global popularity,0.6453168999093735,0.88995411685096,0.8666666666666667,0.40625
25,6,frequent,HSTrans100,0.5551844959336087,0.7728378251807521,0.7333333333333333,0.34375
26,2,rare,CAFNet-D,,,,
26,2,rare,CAFNet,,,,
26,2,rare,A3Net,,,,
26,2,rare,CAFNet-D w/o association residual,,,,
26,2,rare,CAFNet-D w/o bias/popularity prior,,,,
26,2,rare,Global popularity,,,,
26,2,rare,HSTrans100,,,,
26,2,mid,CAFNet-D,0.011264625342295245,0.0,0.0,0.0
26,2,mid,CAFNet,0.006992071598813172,0.0,0.0,0.0
26,2,mid,A3Net,0.0062192874692874696,0.0,0.0,0.0
26,2,mid,CAFNet-D w/o association residual,0.023214285714285715,0.0,0.0,0.0
26,2,mid,CAFNet-D w/o bias/popularity prior,0.009431111878453038,0.0,0.0,0.0
26,2,mid,Global popularity,0.010982728531022447,0.0,0.0,0.0
26,2,mid,HSTrans100,0.008557010166020625,0.0,0.0,0.0
26,2,frequent,CAFNet-D,0.3297717106076418,0.46582309483828666,0.26666666666666666,0.26666666666666666
26,2,frequent,CAFNet,0.29624289820582,0.4729327934832576,0.26666666666666666,0.26666666666666666
26,2,frequent,A3Net,0.3855661565353005,0.6064391805443411,0.4,0.4
26,2,frequent,CAFNet-D w/o association residual,0.3511984255081226,0.4736695902179648,0.3333333333333333,0.3333333333333333
26,2,frequent,CAFNet-D w/o bias/popularity prior,0.2656144161169675,0.4225749983705865,0.2,0.2
26,2,frequent,Global popularity,0.349417939408583,0.5017493542077721,0.3333333333333333,0.3333333333333333
26,2,frequent,HSTrans100,0.22987041828895527,0.3187939258847264,0.2,0.2
27,6,rare,CAFNet-D,0.007527232796745718,0.0,0.0,0.0
27,6,rare,CAFNet,0.009296188545064504,0.0,0.0,0.0
27,6,rare,A3Net,0.01795713864679382,0.0,0.0,0.0
27,6,rare,CAFNet-D w/o association residual,0.05775570272259014,0.0,0.06666666666666667,0.3333333333333333
27,6,rare,CAFNet-D w/o bias/popularity prior,0.006948935866941053,0.0,0.0,0.0
27,6,rare,Global popularity,0.022635658914728685,0.1480409554829326,0.06666666666666667,0.3333333333333333
27,6,rare,HSTrans100,0.004632116955230163,0.0,0.0,0.0
27,6,mid,CAFNet-D,0.04902945339599988,0.0,0.0,0.0
27,6,mid,CAFNet,0.0719689682048197,0.0,0.0,0.0
27,6,mid,A3Net,0.05582441741017685,0.06362078819895173,0.06666666666666667,0.08333333333333333
27,6,mid,CAFNet-D w/o association residual,0.05937529268281269,0.0,0.06666666666666667,0.08333333333333333
27,6,mid,CAFNet-D w/o bias/popularity prior,0.07623916318274604,0.13886244387355456,0.06666666666666667,0.08333333333333333
27,6,mid,Global popularity,0.12111226014392523,0.1951890007906611,0.13333333333333333,0.16666666666666666
27,6,mid,HSTrans100,0.05849614241167486,0.08514311764162101,0.06666666666666667,0.08333333333333333
27,6,frequent,CAFNet-D,0.6593416421038776,1.0,1.0,0.19736842105263158
27,6,frequent,CAFNet,0.6879448393983715,1.0,0.9333333333333333,0.18421052631578946
27,6,frequent,A3Net,0.6183120380200702,0.9148568823583791,0.6,0.11842105263157894
27,6,frequent,CAFNet-D w/o association residual,0.586493789834329,1.0,0.8,0.15789473684210525
27,6,frequent,CAFNet-D w/o bias/popularity prior,0.6190761760527406,0.92663607790064,0.9333333333333333,0.18421052631578946
27,6,frequent,Global popularity,0.7259000381573948,1.0,0.9333333333333333,0.18421052631578946
27,6,frequent,HSTrans100,0.5953666249008772,0.9216017310213247,0.6666666666666666,0.13157894736842105
28,8,rare,CAFNet-D,0.008774920388791314,0.0,0.0,0.0
28,8,rare,CAFNet,0.07638099448444276,0.0,0.0,0.0
28,8,rare,A3Net,0.05176348678444092,0.13905617951077562,0.06666666666666667,0.25
28,8,rare,CAFNet-D w/o association residual,0.013338998271594436,0.0,0.0,0.0
28,8,rare,CAFNet-D w/o bias/popularity prior,0.01894945794151462,0.0,0.0,0.0
28,8,rare,Global popularity,0.014773528231947258,0.0,0.0,0.0
28,8,rare,HSTrans100,0.07838468720821662,0.16812753627111746,0.06666666666666667,0.25
28,8,mid,CAFNet-D,0.007407407407407408,0.0,0.0,0.0
28,8,mid,CAFNet,0.004901960784313725,0.0,0.0,0.0
28,8,mid,A3Net,0.023255813953488372,0.0,0.0,0.0
28,8,mid,CAFNet-D w/o association residual,0.018518518518518517,0.0,0.0,0.0
28,8,mid,CAFNet-D w/o bias/popularity prior,0.009708737864077669,0.0,0.0,0.0
28,8,mid,Global popularity,0.006802721088435374,0.0,0.0,0.0
28,8,mid,HSTrans100,0.004464285714285714,0.0,0.0,0.0
28,8,frequent,CAFNet-D,0.01098901098901099,0.0,0.0,0.0
28,8,frequent,CAFNet,0.008695652173913044,0.0,0.0,0.0
28,8,frequent,A3Net,0.012048192771084338,0.0,0.0,0.0
28,8,frequent,CAFNet-D w/o association residual,0.011111111111111112,0.0,0.0,0.0
28,8,frequent,CAFNet-D w/o bias/popularity prior,0.0196078431372549,0.0,0.0,0.0
28,8,frequent,Global popularity,0.008333333333333333,0.0,0.0,0.0
28,8,frequent,HSTrans100,0.008620689655172414,0.0,0.0,0.0
29,1,rare,CAFNet-D,0.02249747219413549,0.0,0.0,0.0
29,1,rare,CAFNet,0.015123070504797664,0.0,0.0,0.0
29,1,rare,A3Net,0.0046487825899590605,0.0,0.0,0.0
29,1,rare,CAFNet-D w/o association residual,0.006964353975535168,0.0,0.0,0.0
29,1,rare,CAFNet-D w/o bias/popularity prior,0.009375,0.0,0.0,0.0
29,1,rare,Global popularity,0.012962962962962963,0.0,0.0,0.0
29,1,rare,HSTrans100,0.04913101604278075,0.0,0.06666666666666667,0.5
29,1,mid,CAFNet-D,0.10753509766098451,0.17993148201117182,0.13333333333333333,0.15384615384615385
29,1,mid,CAFNet,0.16727896033060047,0.15840915256850252,0.2,0.23076923076923078
29,1,mid,A3Net,0.13981532149591575,0.2122263659729146,0.2,0.23076923076923078
29,1,mid,CAFNet-D w/o association residual,0.08400723395138197,0.0,0.06666666666666667,0.07692307692307693
29,1,mid,CAFNet-D w/o bias/popularity prior,0.059597158357106134,0.0,0.0,0.0
29,1,mid,Global popularity,0.055778582551692504,0.0,0.06666666666666667,0.07692307692307693
29,1,mid,HSTrans100,0.08976753932746138,0.06362078819895173,0.06666666666666667,0.07692307692307693
