fold,drug_index,drug_name,positive_count,AP_CAFNet,AP_CAFNet-D,AP_CAFNet-DG,AUROC_CAFNet,AUROC_CAFNet-D,AUROC_CAFNet-DG,P@15_CAFNet,P@15_CAFNet-D,P@15_CAFNet-DG,R@15_CAFNet,R@15_CAFNet-D,R@15_CAFNet-DG,frequent_AP_CAFNet,frequent_AP_CAFNet-D,frequent_AP_CAFNet-DG,middle_AP_CAFNet,middle_AP_CAFNet-D,middle_AP_CAFNet-DG,nDCG@10_CAFNet,nDCG@10_CAFNet-D,nDCG@10_CAFNet-DG,nonhot100_AP_CAFNet,nonhot100_AP_CAFNet-D,nonhot100_AP_CAFNet-DG,rare_AP_CAFNet,rare_AP_CAFNet-D,rare_AP_CAFNet-DG,top15_hot_fraction_CAFNet,top15_hot_fraction_CAFNet-D,top15_hot_fraction_CAFNet-DG,delta_DG_minus_D_AP,delta_DG_minus_CAFNet_AP,delta_DG_minus_D_AUROC,delta_DG_minus_CAFNet_AUROC,delta_DG_minus_D_nDCG@10,delta_DG_minus_CAFNet_nDCG@10,delta_DG_minus_D_P@15,delta_DG_minus_CAFNet_P@15,delta_DG_minus_D_R@15,delta_DG_minus_CAFNet_R@15,delta_DG_minus_D_rare_AP,delta_DG_minus_CAFNet_rare_AP,delta_DG_minus_D_middle_AP,delta_DG_minus_CAFNet_middle_AP,delta_DG_minus_D_frequent_AP,delta_DG_minus_CAFNet_frequent_AP,delta_DG_minus_D_nonhot100_AP,delta_DG_minus_CAFNet_nonhot100_AP,delta_DG_minus_D_hot_fraction,sider_name,atc_l1,atc_codes,atc_l1_group,atc_l1_name
5,298,pantoprazole,57,0.4244640697259166,0.4655462922669803,0.4767965198211689,0.831957160778146,0.8843266116197644,0.895729184219888,0.5333333333333333,0.8,0.8,0.1403508771929824,0.2105263157894736,0.2105263157894736,0.502354822770737,0.5222329035463018,0.5343823240107395,0.1416553826061504,0.093086154916512,0.131980747929536,0.7909506325094736,0.933745776545611,0.9305687780632228,0.1142095137964606,0.0736140518244583,0.0896156591956484,0.0175438596491228,0.0188679245283018,0.024390243902439,0.9333333333333332,1.0,1.0,0.0112502275541886,0.0523324500952523,0.0114025726001235,0.063772023441742,-0.0031769984823882,0.139618145553749,0.0,0.2666666666666667,0.0,0.0701754385964912,0.0055223193741371,0.0068463842533162,0.038894593013024,-0.0096746346766143,0.0121494204644376,0.0320275012400025,0.0160016073711901,-0.0245938546008121,0.0,pantoprazole,A,A02BC02,A,Alimentary tract and metabolism
5,317,progesterone,29,0.4119868954537199,0.6136906724896253,0.6119114607350423,0.9403966410577096,0.9643737716633912,0.9620510988029302,0.5333333333333333,0.7333333333333333,0.7333333333333333,0.2758620689655172,0.3793103448275862,0.3793103448275862,0.440397155184282,0.6457642471755018,0.6399528051116301,0.5,0.5,1.0,0.4526016377006498,0.84860265890399,0.8701249883466594,0.4021143187871436,0.2985121371706737,0.4263336906089077,0.0053763440860215,0.0158730158730158,0.0142857142857142,0.8,1.0,0.9333333333333332,-0.0017792117545829,0.1999245652813223,-0.0023226728604609,0.0216544577452206,0.0215223294426694,0.4175233506460096,0.0,0.1999999999999999,0.0,0.1034482758620689,-0.0015873015873015,0.0089093701996927,0.5,0.5,-0.0058114420638717,0.1995556499273481,0.1278215534382339,0.024219371821764,-0.0666666666666666,progesterone,G,G03DA04,G,Genito-urinary system and sex hormones
5,321,quazepam,6,0.1701267905536198,0.6555555555555556,0.5277777777777778,0.9802631578947368,0.9969635627530364,0.9949392712550608,0.2,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.1701267905536198,0.6555555555555556,0.5277777777777778,,,,0.1008674711662712,0.7742158010001622,0.6554779860295875,,,,,,,1.0,1.0,1.0,-0.1277777777777777,0.3576509872241579,-0.0020242914979756,0.014676113360324,-0.1187378149705746,0.5546105148633163,0.0,0.1333333333333333,0.0,0.3333333333333333,,,,,-0.1277777777777777,0.357650987224158,,,0.0,quazepam,N,N05CD10,N,Nervous system
5,326,ramipril,26,0.5631043946316213,0.5314839731817451,0.6035726746636538,0.9595518118245392,0.9373013350286076,0.9467180546726002,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.5926405564702795,0.5623924385004077,0.631546882199538,,,,0.7799082337019198,0.793584067764911,0.914856882358379,0.089236272316718,0.0343522447269055,0.0765829521028827,0.0172413793103448,0.0046728971962616,0.0052083333333333,0.8666666666666667,1.0,1.0,0.0720887014819087,0.0404682800320325,0.0094167196439924,-0.0128337571519389,0.121272814593468,0.1349486486564592,0.0,0.0,0.0,0.0,0.0005354361370716,-0.0120330459770114,,,0.0691544436991303,0.0389063257292585,0.0422307073759772,-0.0126533202138352,0.0,ramipril,C,C09AA05,C,Cardiovascular system
5,327,sirolimus,63,0.4592643104050775,0.4935236118443729,0.5039923771282352,0.8585920583772356,0.8628032666700766,0.8695207406270778,0.6666666666666666,0.6666666666666666,0.8,0.1587301587301587,0.1587301587301587,0.1904761904761904,0.5807309555615715,0.5847047930015438,0.6007689079518754,0.0604131513013243,0.0881764766334144,0.0794552669552669,0.7819835854675755,0.8263333286520083,0.8415908474314976,0.1020863341010526,0.1500315884267344,0.1336097666117939,0.0967280986456729,0.0335566028042559,0.0648929366955185,0.8666666666666667,1.0,1.0,0.0104687652838623,0.0447280667231577,0.0067174739570012,0.0109286822498422,0.0152575187794893,0.059607261963922,0.1333333333333334,0.1333333333333334,0.0317460317460317,0.0317460317460317,0.0313363338912625,-0.0318351619501544,-0.0087212096781474,0.0190421156539426,0.0160641149503316,0.0200379523903039,-0.0164218218149405,0.0315234325107412,0.0,sirolimus,L|S,S01XA23|L04AH01|L01EG04,L,Antineoplastic and immunomodulating agents
5,327,sirolimus,63,0.4592643104050775,0.4935236118443729,0.5039923771282352,0.8585920583772356,0.8628032666700766,0.8695207406270778,0.6666666666666666,0.6666666666666666,0.8,0.1587301587301587,0.1587301587301587,0.1904761904761904,0.5807309555615715,0.5847047930015438,0.6007689079518754,0.0604131513013243,0.0881764766334144,0.0794552669552669,0.7819835854675755,0.8263333286520083,0.8415908474314976,0.1020863341010526,0.1500315884267344,0.1336097666117939,0.0967280986456729,0.0335566028042559,0.0648929366955185,0.8666666666666667,1.0,1.0,0.0104687652838623,0.0447280667231577,0.0067174739570012,0.0109286822498422,0.0152575187794893,0.059607261963922,0.1333333333333334,0.1333333333333334,0.0317460317460317,0.0317460317460317,0.0313363338912625,-0.0318351619501544,-0.0087212096781474,0.0190421156539426,0.0160641149503316,0.0200379523903039,-0.0164218218149405,0.0315234325107412,0.0,sirolimus,L|S,S01XA23|L04AH01|L01EG04,S,Sensory organs
5,337,ropinirole,396,0.7017675563390111,0.6264201129014455,0.6572426728208007,0.7612791797574406,0.7005971082058038,0.7231470220600656,0.9333333333333332,0.8666666666666667,0.8666666666666667,0.0353535353535353,0.0328282828282828,0.0328282828282828,0.8254067966391707,0.7830620824678673,0.8015251580302984,0.4312300848413634,0.3036769826137493,0.3207224209132566,0.9305687780632228,0.8899541168509599,0.8899541168509599,0.5602013427202803,0.4437541372995732,0.4834812084101126,0.2349968595299142,0.1601470564820883,0.1683845231117617,0.9333333333333332,1.0,1.0,0.0308225599193552,-0.0445248835182103,0.0225499138542618,-0.0381321576973749,0.0,-0.0406146612122627,0.0,-0.0666666666666666,0.0,-0.0025252525252525,0.0082374666296733,-0.0666123364181524,0.0170454382995072,-0.1105076639281067,0.018463075562431,-0.0238816386088722,0.0397270711105394,-0.0767201343101677,0.0,ropinirole,N,N04BC04,N,Nervous system
5,341,sertraline,264,0.6236649229747447,0.6558000590478422,0.6821856231303755,0.7734173931091739,0.8039279784142798,0.8222965960979659,1.0,1.0,1.0,0.0568181818181818,0.0568181818181818,0.0568181818181818,0.7791792731452322,0.8196768454350891,0.8219625048454704,0.2850462592344195,0.2185718961223536,0.2430879840257822,1.0,1.0,1.0,0.4512699920834097,0.4265568551413411,0.4892273482041051,0.0571405638133722,0.1422146005871114,0.1108687365855988,0.8666666666666667,1.0,1.0,0.0263855640825332,0.0585207001556307,0.0183686176836861,0.048879202988792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0313458640015126,0.0537281727722266,0.0245160879034285,-0.0419582752086373,0.0022856594103812,0.0427832317002382,0.062670493062764,0.0379573561206953,0.0,sertraline,N,N06AB06,N,Nervous system
5,344,sotalol,54,0.4863400694628442,0.5604937587907952,0.5655916738990151,0.8493301812450749,0.92876280535855,0.929334121355398,0.8,0.8,0.8666666666666667,0.2222222222222222,0.2222222222222222,0.2407407407407407,0.5688052354514423,0.6314108332204957,0.639766200310819,0.1192098145022085,0.2371474212641919,0.180560309433796,0.7314470771099788,0.7104770117651424,0.7065443116025597,0.106326221379675,0.2257445617225719,0.1712801024936708,0.0821027801638919,0.092456226476845,0.0870499419279907,0.9333333333333332,1.0,1.0,0.0050979151082198,0.0792516044361708,0.000571315996848,0.0800039401103231,-0.0039327001625827,-0.0249027655074191,0.0666666666666666,0.0666666666666666,0.0185185185185185,0.0185185185185185,-0.0054062845488543,0.0049471617640987,-0.0565871118303959,0.0613504949315874,0.0083553670903232,0.0709609648593766,-0.054464459228901,0.0649538811139957,0.0,sotalol,C,C07AA07,C,Cardiovascular system
5,348,streptozocin,11,0.1651074588946204,0.1092647283514851,0.1094890982378375,0.8396374734116342,0.9126051974475168,0.8958660871173587,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.1973504624122704,0.123167901141037,0.1258304164801492,0.0294117647058823,0.0151515151515151,0.0212765957446808,0.2489083270225946,0.0947883643695507,0.1100458831490401,0.02323231598677,0.1151457820873113,0.0520627828961162,0.0151515151515151,0.1666666666666666,0.0714285714285714,1.0,1.0,1.0,0.0002243698863523,-0.0556183606567828,-0.0167391103301581,0.0562286137057245,0.0152575187794893,-0.1388624438735545,-0.0666666666666666,-0.0666666666666666,-0.0909090909090909,-0.0909090909090909,-0.0952380952380952,0.0562770562770562,0.0061250805931656,-0.0081351689612015,0.0026625153391122,-0.0715200459321211,-0.063082999191195,0.0288304669093462,0.0,streptozocin,L,L01AD04,L,Antineoplastic and immunomodulating agents
5,354,temazepam,12,0.3323241224303049,0.2785828930258907,0.3566428222508553,0.8955363204344873,0.9521384928716904,0.947386286490156,0.4,0.3333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.3986549658463086,0.3002155795864596,0.3872752752799961,0.0070921985815602,0.0175438596491228,0.0169491525423728,0.5455206287241074,0.3469511918686966,0.5428183923453894,0.0090839504545088,0.0877470841006752,0.0437825983878615,,,,0.8,1.0,1.0,0.0780599292249645,0.0243186998205504,-0.0047522063815341,0.0518499660556688,0.1958672004766928,-0.002702236378718,0.0,-0.0666666666666667,0.0,-0.0833333333333333,,,-0.0005947071067499,0.0098569539608125,0.0870596956935365,-0.0113796905663124,-0.0439644857128137,0.0346986479333527,0.0,temazepam,N,N05CD07,N,Nervous system
5,355,temozolomide,164,0.3594121683240343,0.6665817565498773,0.5901018378676346,0.7217087863649722,0.8706068175139582,0.8705186600058772,0.6666666666666666,1.0,0.8666666666666667,0.0609756097560975,0.0914634146341463,0.0792682926829268,0.5189044549759623,0.7457472695616069,0.6573426276104741,0.1317224091977148,0.2341685259953779,0.2154994860326484,0.6285108926059099,1.0,1.0,0.1868545454210914,0.2483524243904848,0.2558653601191951,0.0401759276919084,0.0203053345195221,0.0264171679821682,0.6,1.0,0.9333333333333332,-0.0764799186822426,0.2306896695436003,-8.815750808099931e-05,0.148809873640905,0.0,0.3714891073940901,-0.1333333333333333,0.2,-0.0121951219512195,0.0182926829268292,0.006111833462646,-0.0137587597097401,-0.0186690399627294,0.0837770768349336,-0.0884046419511327,0.1384381726345118,0.0075129357287103,0.0690108146981036,-0.0666666666666666,temozolomide,L,L01AX03,L,Antineoplastic and immunomodulating agents
5,356,teniposide,23,0.5133046055675937,0.3182331240895319,0.4377268572740407,0.9044015582322124,0.9070881654950074,0.9308646397707429,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.3478260869565217,0.217391304347826,0.4347826086956521,0.5720239095146824,0.3571652474185715,0.4935268438940544,0.0059171597633136,0.1,0.0526315789473684,0.7624164915943118,0.5677211578528084,0.6812060741152737,0.2248465527605148,0.0304451398152446,0.1863421756893495,0.5769230769230769,0.0168617614269788,0.0413934426229508,0.9333333333333332,1.0,1.0,0.1194937331845087,-0.0755777482935529,0.0237764742757354,0.0264630815385303,0.1134849162624652,-0.0812104174790381,0.3333333333333333,0.1333333333333333,0.217391304347826,0.0869565217391304,0.024531681195972,-0.535529634300126,-0.0473684210526315,0.0467144191840548,0.1363615964754829,-0.078497065620628,0.1558970358741049,-0.0385043770711653,0.0,teniposide,L,L01CB02,L,Antineoplastic and immunomodulating agents
5,360,terconazole,6,0.2604470780941369,0.2687752525252525,0.1997517398153502,0.8884952766531714,0.8847840755735492,0.888663967611336,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3103743315508021,0.320530303030303,0.2376402321083172,,,,0.3980628465882808,0.3026024134988135,0.286381299268402,0.0021978021978021,0.002,0.0020746887966804,0.0088495575221238,0.0101010101010101,0.0123456790123456,1.0,1.0,1.0,-0.0690235127099023,-0.0606953382787867,0.0038798920377868,0.0001686909581646,-0.0162211142304115,-0.1116815473198788,0.0,0.0,0.0,0.0,0.0022446689113355,0.0034961214902217,,,-0.0828900709219858,-0.0727340994424849,7.468879668049789e-05,-0.0001231134011216,0.0,terconazole,G,G01AG02,G,Genito-urinary system and sex hormones
5,366,timolol,31,0.2631338887049974,0.2207204852774685,0.2469948962789909,0.8454091716075436,0.8091984055203832,0.8158644022376311,0.4,0.2666666666666666,0.4666666666666667,0.1935483870967742,0.1290322580645161,0.2258064516129032,0.3175002181524154,0.2660764386591949,0.2977026911729311,0.020993435919457,0.0147023542887967,0.0156023613825978,0.5368103404171507,0.29062463495159,0.4419240888751213,0.0525613997947354,0.0860076538528145,0.0635411119344326,0.0105263157894736,0.0031152647975077,0.0032786885245901,1.0,1.0,1.0,0.0262744110015223,-0.0161389924260065,0.0066659967172478,-0.0295447693699124,0.1512994539235312,-0.0948862515420294,0.2,0.0666666666666666,0.0967741935483871,0.032258064516129,0.0001634237270823,-0.0072476272648835,0.0009000070938011,-0.0053910745368591,0.0316262525137361,-0.0197975269794843,-0.0224665419183819,0.0109797121396971,0.0,timolol,C|S,C07AA06|S01ED51|S01ED01,C,Cardiovascular system
5,366,timolol,31,0.2631338887049974,0.2207204852774685,0.2469948962789909,0.8454091716075436,0.8091984055203832,0.8158644022376311,0.4,0.2666666666666666,0.4666666666666667,0.1935483870967742,0.1290322580645161,0.2258064516129032,0.3175002181524154,0.2660764386591949,0.2977026911729311,0.020993435919457,0.0147023542887967,0.0156023613825978,0.5368103404171507,0.29062463495159,0.4419240888751213,0.0525613997947354,0.0860076538528145,0.0635411119344326,0.0105263157894736,0.0031152647975077,0.0032786885245901,1.0,1.0,1.0,0.0262744110015223,-0.0161389924260065,0.0066659967172478,-0.0295447693699124,0.1512994539235312,-0.0948862515420294,0.2,0.0666666666666666,0.0967741935483871,0.032258064516129,0.0001634237270823,-0.0072476272648835,0.0009000070938011,-0.0053910745368591,0.0316262525137361,-0.0197975269794843,-0.0224665419183819,0.0109797121396971,0.0,timolol,C|S,C07AA06|S01ED51|S01ED01,S,Sensory organs
5,391,valsartan,32,0.3790805161868021,0.4913481082405793,0.5250271281637624,0.9056815228690228,0.9146634615384616,0.922914501039501,0.5333333333333333,0.7333333333333333,0.8,0.25,0.34375,0.375,0.410571269446682,0.5262083437464598,0.5609842854891276,,,,0.4710361549625274,0.6874708847784538,0.7663491917568948,0.1652919858671411,0.1533072167667406,0.2594554362157619,0.0047157566842606,0.0125272331154684,0.0084445792880258,0.8666666666666667,1.0,1.0,0.033679019923183,0.1459466119769603,0.0082510395010394,0.017232978170478,0.078878306978441,0.2953130367943674,0.0666666666666667,0.2666666666666667,0.03125,0.125,-0.0040826538274425,0.0037288226037652,,,0.0347759417426678,0.1504130160424456,0.1061482194490213,0.0941634503486208,0.0,valsartan,C,C09CA03,C,Cardiovascular system
5,409,hydroxyprogesterone,7,0.3704920323658124,0.1243301195397565,0.1668549863783361,0.8202344767694312,0.806194818352873,0.8488927485887972,0.2,0.1333333333333333,0.1333333333333333,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.5088442565186752,0.1693362061226321,0.2283222945041698,0.0476190476190476,0.0048076923076923,0.0075187969924812,0.5310500112078503,0.2353510918071133,0.2713405823382073,0.3474491829414109,0.0101553538007631,0.0424049315736973,0.003125,0.0454545454545454,0.037037037037037,0.8,1.0,1.0,0.0425248668385795,-0.2036370459874763,0.0426979302359241,0.0286582718193659,0.0359894905310939,-0.259709428869643,0.0,-0.0666666666666666,0.0,-0.1428571428571428,-0.0084175084175084,0.033912037037037,0.0027111046847888,-0.0401002506265664,0.0589860883815377,-0.2805219620145053,0.0322495777729342,-0.3050442513677136,0.0,hydroxyprogesterone,G,G03DA03,G,Genito-urinary system and sex hormones
5,423,technetium.(99mTc).exametazime,6,0.1692587527027755,0.3306165018971602,0.3803389554622891,0.9041835357624832,0.9035087719298246,0.9055330634278004,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1752781429252017,0.3331175225893421,0.3829130857216671,,,,0.2917883373452058,0.4539036202482202,0.4935232796777481,0.0063291139240506,0.0038910505836575,0.00418410041841,,,,0.9333333333333332,1.0,1.0,0.0497224535651289,0.2110802027595136,0.0020242914979756,0.0013495276653171,0.0396196594295278,0.2017349423325423,0.0,0.0,0.0,0.0,,,,,0.049795563132325,0.2076349427964654,0.0002930498347524,-0.0021450135056405,0.0,technetium.(99mTc).exametazime,V,V09AA01,V,Various
5,439,torasemide,15,0.1981259950525437,0.3599948830491855,0.3503158068281597,0.7840653728294178,0.9374872318692544,0.9249574395641812,0.2666666666666666,0.4,0.2666666666666666,0.2666666666666666,0.4,0.2666666666666666,0.220840027454211,0.3856588094215232,0.3754968875371731,0.0056179775280898,0.0120481927710843,0.0116279069767441,0.2934367834519528,0.4815349905431302,0.5224955967919311,0.0133978184811689,0.0109349087893864,0.0174908424908424,,,,1.0,1.0,1.0,-0.0096790762210257,0.152189811775616,-0.0125297923050731,0.1408920667347634,0.0409606062488008,0.2290588133399783,-0.1333333333333333,0.0,-0.1333333333333333,0.0,,,-0.0004202857943401,0.0060099294486542,-0.01016192188435,0.1546568600829621,0.006555933701456,0.0040930240096735,0.0,torasemide,C,C03CA04,C,Cardiovascular system
5,440,desflurane,17,0.271183342210933,0.3294455515038636,0.333831565135755,0.8637485700523813,0.836052742489012,0.8454452405322415,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.2352941176470588,0.2352941176470588,0.2941176470588235,0.3437602613016001,0.4203195662652633,0.4243262483477891,0.0271834374775551,0.0356753905642263,0.0425311367484847,0.4537425745411855,0.5541432109622958,0.5541432109622958,0.060678461712641,0.0317237813471733,0.0527130783679431,0.0060240963855421,0.0036496350364963,0.0037453183520599,0.9333333333333332,1.0,1.0,0.0043860136318914,0.062648222924822,0.0093924980432295,-0.0183033295201398,0.0,0.1004006364211103,0.0666666666666666,0.0666666666666666,0.0588235294117647,0.0588235294117647,9.568331556357488e-05,-0.0022787780334822,0.0068557461842583,0.0153476992709295,0.0040066820825258,0.0805659870461889,0.0209892970207698,-0.0079653833446979,0.0,desflurane,N,N01AB07,N,Nervous system
5,453,clarithromycin,56,0.3437648916012832,0.5170854123965709,0.4760238583212339,0.748610265001523,0.8633109960402071,0.8506891562595188,0.6666666666666666,0.9333333333333332,0.9333333333333332,0.1785714285714285,0.25,0.25,0.433833946879799,0.5873627852754035,0.5493770000668239,0.0164503449419801,0.0236057838072707,0.020396788464341,0.7948833326720566,1.0,1.0,0.034857722298071,0.0808578139396897,0.0661090832714571,0.0530864197530864,0.0075708061002178,0.0074165298303229,0.7333333333333333,1.0,1.0,-0.0410615540753369,0.1322589667199507,-0.0126218397806883,0.1020788912579958,0.0,0.2051166673279434,0.0,0.2666666666666667,0.0,0.0714285714285714,-0.0001542762698949,-0.0456698899227634,-0.0032089953429297,0.0039464435223609,-0.0379857852085796,0.1155430531870248,-0.0147487306682325,0.031251360973386,0.0,clarithromycin,J,J01FA09,J,Antiinfectives for systemic use
5,462,levetiracetam,82,0.4763879853984515,0.4583101730269173,0.4903307891018085,0.8748930252460418,0.9092720367993156,0.9138184638425332,0.8,0.6,0.6666666666666666,0.1463414634146341,0.1097560975609756,0.1219512195121951,0.5244347648466208,0.497469531217006,0.5272882308111951,0.2291279102984023,0.1258348020737699,0.368362091265317,0.835780413693672,0.7471589728148225,0.84860265890399,0.2485922155867371,0.3005944135789875,0.3200227817714096,0.1009615384615384,0.1009615384615384,0.1623376623376623,0.9333333333333332,1.0,1.0,0.0320206160748912,0.0139428037033569,0.0045464270432176,0.0389254385964912,0.1014436860891675,0.012822245210318,0.0666666666666666,-0.1333333333333334,0.0121951219512195,-0.024390243902439,0.0613761238761238,0.0613761238761238,0.2425272891915471,0.1392341809669147,0.0298186995941891,0.0028534659645743,0.0194283681924221,0.0714305661846725,0.0,levetiracetam,N,N03AX14,N,Nervous system
5,465,adapalene,14,0.0255488178707835,0.0346032717765262,0.0349019685850825,0.5383381924198252,0.6659620991253645,0.6502186588921283,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0387361713736952,0.0483706025172562,0.0492345548810777,0.0108762404644458,0.0232657312283149,0.019356120839451,0.0662542234543889,0.0,0.0,0.01012590946649,0.0127162358892064,0.0120888730456703,0.0085313447927199,0.0088092571855169,0.0087587412587412,0.9333333333333332,1.0,1.0,0.0002986968085563,0.009353150714299,-0.0157434402332362,0.1118804664723031,0.0,-0.0662542234543889,0.0,0.0,0.0,0.0,-5.051592677572658e-05,0.0002273964660213,-0.0039096103888639,0.0084798803750051,0.0008639523638215,0.0104983835073825,-0.0006273628435361,0.0019629635791802,0.0,adapalene,D,D10AD53|D10AD03,D,Dermatologicals
5,471,meropenem,16,0.4311429456376438,0.5763140187132454,0.5696311459704316,0.9506646216768916,0.9273389570552149,0.9406952965235174,0.4,0.5333333333333333,0.6,0.375,0.5,0.5625,0.4497394204031394,0.6198571701072396,0.6082952560262795,0.5,0.015625,0.0294117647058823,0.6371523797895857,0.7967610662472993,0.727329844310522,0.0808611323317205,0.0634022497459781,0.0493674299721125,,,,0.9333333333333332,1.0,1.0,-0.0066828727428137,0.1384882003327878,0.0133563394683026,-0.0099693251533743,-0.0694312219367773,0.0901774645209362,0.0666666666666666,0.1999999999999999,0.0625,0.1875,,,0.0137867647058823,-0.4705882352941176,-0.01156191408096,0.15855583562314,-0.0140348197738655,-0.0314937023596079,0.0,meropenem,J,J01DH02,J,Antiinfectives for systemic use
5,487,capecitabine,136,0.5570384846061187,0.5680378472227212,0.5885105943800819,0.7983254490607432,0.8106317701905938,0.8243435486082544,0.9333333333333332,1.0,1.0,0.1029411764705882,0.1102941176470588,0.1102941176470588,0.6835569136261137,0.7067686902049571,0.7224840124895456,0.2211189762407673,0.0909601238612402,0.1096646526979173,1.0,1.0,1.0,0.1759720638251265,0.1985828110355133,0.1944546838608529,0.0699173822775646,0.0440090716885925,0.0541557678367376,0.9333333333333332,1.0,1.0,0.0204727471573606,0.0314721097739632,0.0137117784176605,0.0260180995475112,0.0,0.0,0.0,0.0666666666666666,0.0,0.0073529411764705,0.0101466961481451,-0.015761614440827,0.018704528836677,-0.1114543235428499,0.0157153222845884,0.0389270988634319,-0.0041281271746604,0.0184826200357263,0.0,capecitabine,L,L01BC06,L,Antineoplastic and immunomodulating agents
5,502,ropivacaine,87,0.5376913581909409,0.5602948274594193,0.5753734580669945,0.8557325526872726,0.8609791025104869,0.8680632120543919,0.8,0.8,0.8666666666666667,0.1379310344827586,0.1379310344827586,0.1494252873563218,0.6502757196224545,0.6751383178913063,0.691931679147534,0.2252768964848178,0.2954541260381669,0.3602010309154935,0.84860265890399,0.8454256604216017,0.8521705090845473,0.1510447551199837,0.1280149924548742,0.1663922067760336,0.0316849524143499,0.0114545999286815,0.0118675310087762,0.9333333333333332,1.0,1.0,0.0150786306075751,0.0376820998760535,0.0070841095439049,0.0123306593671193,0.0067448486629455,0.0035678501805572,0.0666666666666666,0.0666666666666666,0.0114942528735632,0.0114942528735632,0.0004129310800946,-0.0198174214055737,0.0647469048773265,0.1349241344306756,0.0167933612562276,0.0416559595250795,0.0383772143211593,0.0153474516560498,0.0,ropivacaine,N,N01BB09,N,Nervous system
5,508,darifenacin,27,0.2022464076475504,0.3338931265893829,0.3352484117668823,0.9173082078976598,0.9053583055651307,0.9163889846413116,0.2,0.6666666666666666,0.5333333333333333,0.1111111111111111,0.3703703703703703,0.2962962962962963,0.2075290028287527,0.3416502079273433,0.3400895079008969,,,,0.1446524924330643,0.5372903784169164,0.55206785919664,0.0897297653528655,0.0870182201963367,0.1027088070804009,,,,0.9333333333333332,1.0,1.0,0.0013552851774993,0.1330020041193318,0.0110306790761806,-0.0009192232563483,0.0147774807797236,0.4074153667635757,-0.1333333333333333,0.3333333333333333,-0.074074074074074,0.1851851851851851,,,,,-0.0015607000264463,0.1325605050721442,0.0156905868840642,0.0129790417275354,0.0,darifenacin,G,G04BD10,G,Genito-urinary system and sex hormones
5,525,fulvestrant,42,0.7064255911594155,0.7318939416193536,0.7537477053051576,0.9688625450180072,0.972564025610244,0.9780662264905964,0.8666666666666667,0.8666666666666667,0.9333333333333332,0.3095238095238095,0.3095238095238095,0.3333333333333333,0.7229122851322342,0.7436089248390826,0.7639895343670245,0.1666666666666666,0.3333333333333333,1.0,0.9363792118010484,1.0,1.0,0.2163577613348255,0.2945392762216161,0.2815117028833718,,,,0.9333333333333332,1.0,1.0,0.0218537636858039,0.047322114145742,0.0055022008803521,0.0092036814725892,0.0,0.0636207881989516,0.0666666666666666,0.0666666666666666,0.0238095238095237,0.0238095238095237,,,0.6666666666666667,0.8333333333333334,0.0203806095279419,0.0410772492347903,-0.0130275733382442,0.0651539415485463,0.0,fulvestrant,L,L02BA03,L,Antineoplastic and immunomodulating agents
5,528,fotemustine,7,0.0689465540915777,0.0455636842036061,0.0548337957604322,0.7852077001013171,0.8247213779128673,0.825589810392242,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0926433722725282,0.0574912656100774,0.0706321297749869,,,,0.1661709079268871,0.0,0.0,0.0732591098814687,0.0375413333256922,0.0605469835974423,0.0198743506101244,0.0543041029766693,0.058,1.0,1.0,1.0,0.009270111556826,-0.0141127583311454,0.0008684324793747,0.0403821102909248,0.0,-0.1661709079268871,0.0666666666666666,0.0,0.1428571428571428,0.0,0.0036958970233306,0.0381256493898755,,,0.0131408641649094,-0.0220112424975413,0.02300565027175,-0.0127121262840264,0.0,fotemustine,L,L01AD05,L,Antineoplastic and immunomodulating agents
