scenario,model,fold,removed_top_n_hot_side_effects,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,auc_rank
cold,HSTrans,5,50,0.13276194313366563,,0.3831315993237102,0.1643835616438356,0.20273972602739726,0.18356164383561635,0.18082191780821918,0.005030894975817951,0.039176186352120106,0.07321027154893689,0.10234187310791572,0.725126695430487
cold,CAFNet,5,100,0.12708065415125963,,0.3970966938369942,0.20833333333333334,0.1833333333333333,0.15555555555555553,0.1425925925925926,0.015008624477086126,0.059085568130054694,0.08379716224030179,0.10555323427943246,0.6825661181638751
cold,A3Net,5,100,0.10262011950370947,,0.25990126131931285,0.06944444444444445,0.12222222222222226,0.11666666666666664,0.10833333333333335,0.004967514447594856,0.033948378561793266,0.06641597133624576,0.08838330493953732,0.6630393864540921
cold,RF,5,100,0.05596261931646218,,0.09344668211845669,0.013888888888888888,0.024999999999999998,0.03611111111111112,0.03333333333333334,4.494786048184107e-05,0.0025207686107975628,0.012724701836232182,0.021609237908009605,0.6466846087574302
cold,XGBoost,5,100,0.05126343424552773,,0.09754487270330031,0.013888888888888888,0.03888888888888889,0.030555555555555565,0.024999999999999998,4.494786048184107e-05,0.006945558380268585,0.009955080271437575,0.013044212790246024,0.6035766431704198
cold,Global popularity,5,100,0.09915238926647665,,0.2635882993718453,0.06944444444444445,0.13888888888888892,0.12638888888888888,0.11388888888888887,0.0010468379952445655,0.015861118940814996,0.03533455194630642,0.04109568743689079,0.7247630386773335
cold,HSTrans,5,100,0.09162833100471032,,0.273259461944161,0.125,0.11666666666666667,0.10138888888888885,0.10370370370370371,0.0053963011742585495,0.028041822970220436,0.04746640079666286,0.07139398785548624,0.6819736800511119
cold,CAFNet,6,10,0.24324009808581504,,0.6057180756789464,0.36,0.33333333333333326,0.3053333333333334,0.29422222222222216,0.018381211827331177,0.0849565927190258,0.12469163185006771,0.16366209107950488,0.8017733135293101
cold,A3Net,6,10,0.2289561632657299,,0.5997671780564351,0.32,0.3253333333333332,0.31200000000000006,0.28977777777777763,0.016354793937982084,0.06594469866243478,0.1158556525939529,0.14692926094394243,0.7955949803812307
cold,RF,6,10,0.1265209867097735,,0.2973922943550146,0.0,0.13600000000000004,0.13599999999999993,0.14666666666666664,0.0,0.013694017982413728,0.03972757234052387,0.05964746503269782,0.7779654703458572
cold,XGBoost,6,10,0.10650321956722417,,0.20810448804003112,0.0,0.056000000000000015,0.07333333333333329,0.07822222222222223,0.0,0.0067546435877117615,0.025518907124359592,0.03687593946610232,0.7565834253391792
cold,Global popularity,6,10,0.28069259185576945,,0.687944310725429,0.44,0.4426666666666666,0.392,0.36000000000000004,0.023219521210994153,0.10011958098121894,0.15569761608809252,0.2007416004182706,0.8539702637394362
cold,HSTrans,6,10,0.20367748897805782,,0.49060673403571486,0.24,0.2559999999999999,0.27066666666666656,0.262222222222222,0.009190123671680615,0.04467023472174705,0.09171446733718497,0.1262708288717962,0.8210968886678136
cold,CAFNet,6,20,0.20088184233529016,,0.48294876558439387,0.22972972972972974,0.24864864864864858,0.24189189189189186,0.2432432432432431,0.01407885103498595,0.056724985726511114,0.08926681048447468,0.13895292281026844,0.7831243688132703
cold,A3Net,6,20,0.1892728071682124,,0.48624639584470136,0.2702702702702703,0.24864864864864863,0.2378378378378379,0.2369369369369369,0.014063012800605072,0.048959129289450044,0.08379496251444471,0.12484033209275112,0.7718481145073661
cold,RF,6,20,0.11224837229218944,,0.26495107028667436,0.0,0.10540540540540545,0.11891891891891888,0.127027027027027,0.0,0.01141033539476067,0.03980983041736226,0.06137102800141782,0.7643254394061805
cold,XGBoost,6,20,0.08954691899793317,,0.09665282358041653,0.0,0.03513513513513513,0.03783783783783785,0.03693693693693694,0.0,0.006642326992467048,0.009170209572522696,0.014270399446958786,0.7358012260769311
cold,Global popularity,6,20,0.2190803801154101,,0.5617351539587089,0.3783783783783784,0.2999999999999999,0.2905405405405405,0.28378378378378355,0.013146898383201742,0.057983809708696835,0.10979615692448072,0.15188435934488537,0.8383264568933185
cold,HSTrans,6,20,0.16941689901566198,,0.42581543175888453,0.1891891891891892,0.208108108108108,0.2148648648648648,0.21531531531531528,0.00598981929382679,0.03870874698671621,0.0787286633886662,0.1069559099015369,0.804403202611354
cold,CAFNet,6,50,0.1553716847618676,,0.4047831532583815,0.17567567567567569,0.2054054054054054,0.17567567567567566,0.17477477477477477,0.01054282435425876,0.06124560784435698,0.0909223133142364,0.13921711335213804,0.7497018693080743
cold,A3Net,6,50,0.1500008819506502,,0.3978343673458907,0.22972972972972974,0.18108108108108104,0.18243243243243237,0.17657657657657658,0.018924997653614495,0.04099018717243796,0.08227189296319667,0.11632076644870741,0.7356269974095347
cold,RF,6,50,0.07966324068586002,,0.11075078115119327,0.0,0.035135135135135144,0.043243243243243266,0.06306306306306307,0.0,0.005556229823147116,0.025796556507229746,0.04278248918631011,0.73458534166272
cold,XGBoost,6,50,0.06712111315292127,,0.060956392412138925,0.0,0.010810810810810811,0.022972972972972974,0.02162162162162162,0.0,0.00031925392071463927,0.002683868837290793,0.0034772010579962277,0.7020370413109099
cold,Global popularity,6,50,0.1684728315351261,,0.45572978446213225,0.2702702702702703,0.21081081081081074,0.2094594594594594,0.21171171171171171,0.01606588884136645,0.04010310451633002,0.08083039455918939,0.1275699274735394,0.8127047880812063
cold,HSTrans,6,50,0.13668232700934208,,0.37012729138385014,0.13513513513513514,0.14864864864864863,0.1689189189189188,0.16756756756756755,0.004017121260309153,0.049786109282005914,0.0925916766613183,0.1206322523235845,0.7786109465201408
cold,CAFNet,6,100,0.10594926551922794,,0.2969248951406251,0.14285714285714285,0.11714285714285716,0.11999999999999995,0.11619047619047623,0.008521029587596967,0.03643118643929854,0.0659080187767777,0.09020072793526945,0.696588648775368
cold,A3Net,6,100,0.11946198186543681,,0.33800590227621574,0.21428571428571427,0.1514285714285714,0.1342857142857142,0.1219047619047619,0.019586203870541163,0.04426583348563286,0.0855585950707697,0.10797959264065053,0.6816246322098154
cold,RF,6,100,0.054897612561413456,,0.06360789584001221,0.0,0.02,0.027142857142857146,0.02952380952380952,0.0,0.0008772417119859266,0.0031311122110222246,0.007306565950576695,0.6767442779707696
cold,XGBoost,6,100,0.050368116327964375,,0.06316190483376032,0.0,0.014285714285714285,0.02428571428571429,0.022857142857142854,0.0,0.0004752484867044376,0.00917018081098534,0.0099930347450396,0.6365692425981175
cold,Global popularity,6,100,0.11693592953200468,,0.36518129225557266,0.14285714285714285,0.1714285714285714,0.1414285714285714,0.13428571428571426,0.006753059810158339,0.047747162254964184,0.06172323943865122,0.08250607644186195,0.7591693544805429
cold,HSTrans,6,100,0.10005207987071897,,0.2687330167914052,0.05714285714285714,0.10285714285714288,0.09857142857142853,0.09714285714285714,0.00485124261521777,0.0337991726904592,0.05960654453487785,0.11541636507163804,0.7330291404078394
cold,CAFNet,7,10,0.25711560779860326,,0.6009052536924562,0.41333333333333333,0.3546666666666665,0.3413333333333334,0.31999999999999984,0.019585294808575144,0.07048250847919331,0.1346393278327485,0.1870191270128315,0.8165177280154606
cold,A3Net,7,10,0.23755403537299852,,0.5895128791574781,0.4,0.36266666666666636,0.31733333333333325,0.31288888888888866,0.012169165162883928,0.06924653286818758,0.12164658816413358,0.1753465661706259,0.8124397733762554
cold,RF,7,10,0.12859570013545898,,0.3445148500380775,0.04,0.15466666666666665,0.14533333333333331,0.14755555555555552,0.0008476430976430976,0.023548842977313838,0.047417184411968356,0.06983863296759966,0.7756222346280423
cold,XGBoost,7,10,0.10514972304125068,,0.2029525027794228,0.013333333333333334,0.08266666666666668,0.06933333333333332,0.07733333333333334,0.0001346801346801347,0.009871291487541336,0.017106507586545517,0.03199941346014909,0.7633577230122559
cold,Global popularity,7,10,0.2722316947520768,,0.6443617136644965,0.4533333333333333,0.4106666666666665,0.38666666666666666,0.36177777777777764,0.020678781793066328,0.07367419262341036,0.1369955911509814,0.19457554784205136,0.8498619109399005
cold,HSTrans,7,10,0.21647591948959047,,0.5267500986125973,0.29333333333333333,0.34933333333333316,0.30666666666666664,0.2835555555555553,0.009142879884869011,0.05938728475488179,0.09762179470506353,0.13936348061579437,0.8258008290186597
cold,CAFNet,7,20,0.21571989197953623,,0.4972022797078205,0.3333333333333333,0.2826666666666665,0.2666666666666666,0.263111111111111,0.02021749019964198,0.06208941989420747,0.12331728597815989,0.19231473257041634,0.7969909223422331
cold,A3Net,7,20,0.19949219497172369,,0.47654060385594876,0.29333333333333333,0.2639999999999999,0.24799999999999997,0.24533333333333318,0.013465345113014214,0.0627002065737036,0.10997180946932658,0.1463964481127826,0.7911481054980579
cold,RF,7,20,0.11297477483856486,,0.3042823931011532,0.04,0.13066666666666665,0.12666666666666662,0.1182222222222222,0.0009593365436062066,0.02347131068871515,0.042859999267053764,0.05740920058543253,0.7600968586928634
cold,XGBoost,7,20,0.08775601425898007,,0.1324196703536309,0.013333333333333334,0.040000000000000015,0.040000000000000015,0.038222222222222234,0.000149812734082397,0.004283203216913422,0.007624655980235208,0.013527472002764312,0.7445852777174952
cold,Global popularity,7,20,0.21739472282452812,,0.5562143171626815,0.30666666666666664,0.31199999999999983,0.29600000000000015,0.2808888888888888,0.013090125911498097,0.07117445969377752,0.10890359383347188,0.15508835180342107,0.8350630535617427
cold,HSTrans,7,20,0.1758626519066854,,0.4595194146569877,0.24,0.2453333333333332,0.21999999999999992,0.20799999999999993,0.009885098064361416,0.03961490303047552,0.07668870466216043,0.11233965516199591,0.8080747227867784
cold,CAFNet,7,50,0.16085957040644244,,0.39378143894007184,0.16216216216216217,0.2216216216216216,0.20540540540540536,0.1882882882882882,0.0072130414584722115,0.07616391312164773,0.13532826742002693,0.16914517994486605,0.7553370420235883
cold,A3Net,7,50,0.14849938733949852,,0.37276550065797415,0.21621621621621623,0.18918918918918912,0.17972972972972961,0.17027027027027022,0.009441914440379711,0.06429470425097827,0.08747729026960843,0.13516683923018027,0.7429280532505171
cold,RF,7,50,0.07784474798117288,,0.17546549129655517,0.013513513513513514,0.048648648648648665,0.055405405405405415,0.05945945945945948,0.00019305019305019305,0.010564015001113727,0.021727620056860655,0.03772906203878219,0.7170724103979813
cold,XGBoost,7,50,0.06522605512413843,,0.0618807849606307,0.013513513513513514,0.016216216216216217,0.021621621621621626,0.02162162162162162,0.00019305019305019305,0.0005115128887287585,0.0028718521924521673,0.006403840078822902,0.7054462619695726
cold,Global popularity,7,50,0.14974106528943038,,0.4438542295788143,0.3108108108108108,0.21621621621621612,0.20945945945945935,0.19729729729729725,0.008441316014858624,0.03964893810254022,0.11005929595520998,0.1356566423438335,0.7981889634202929
cold,HSTrans,7,50,0.13680379257640793,,0.3572585690551809,0.1891891891891892,0.18108108108108104,0.17702702702702694,0.1666666666666666,0.005945066766604409,0.05134069864767298,0.08634408723581014,0.11991219919254743,0.7850425353995287
cold,CAFNet,7,100,0.0976902375055207,,0.26409933175990524,0.125,0.10833333333333336,0.1277777777777777,0.12407407407407407,0.004914863479031953,0.03706080259476503,0.0713010387717641,0.08682704744023872,0.6973794719625763
cold,A3Net,7,100,0.10096877159480103,,0.3000771153665499,0.16666666666666666,0.11666666666666667,0.11111111111111106,0.11111111111111113,0.010656660413639347,0.04276684593710024,0.058814139988174814,0.09095684876699997,0.6851747107576155
cold,RF,7,100,0.05849781693562596,,0.10407430463896286,0.013888888888888888,0.024999999999999998,0.02916666666666668,0.031481481481481485,0.0002670940170940171,0.018716814405521934,0.023741115537812954,0.02740610233473898,0.6731876662676006
cold,XGBoost,7,100,0.050597301230767076,,0.06622973941599342,0.013888888888888888,0.019444444444444445,0.022222222222222227,0.02222222222222222,0.0002670940170940171,0.001099463004695063,0.00377778230803001,0.008237019588475659,0.6624872907075625
cold,Global popularity,7,100,0.10386591374061029,,0.30046783097287616,0.1527777777777778,0.1361111111111111,0.11527777777777774,0.11018518518518518,0.007984035466049559,0.0288266627490359,0.04925818206462209,0.06854772535109009,0.7497255507317819
cold,HSTrans,7,100,0.10668984998911306,,0.30012248492505467,0.18055555555555555,0.13611111111111113,0.1194444444444444,0.11296296296296296,0.011386070219808274,0.05367629901787368,0.07902304538356532,0.09745950596020103,0.7434007434372636
cold,CAFNet,8,10,0.22284484270195093,,0.5608013510973764,0.36,0.3173333333333333,0.29466666666666685,0.2817777777777776,0.023625289580966,0.07483767118973193,0.12274636287324178,0.18019752153995688,0.8162991981348184
cold,A3Net,8,10,0.19281076737191033,,0.45864280496607135,0.21333333333333335,0.24799999999999991,0.24533333333333332,0.24266666666666661,0.010971774306905924,0.05133358504306572,0.0886561326329913,0.1330017098351009,0.8088253827711581
cold,RF,8,10,0.10413523369921535,,0.31656997267761566,0.02666666666666667,0.13866666666666666,0.12666666666666662,0.11555555555555558,0.0007022407022407022,0.023741017579866935,0.04594701807577856,0.06259767996448468,0.7647674675250757
cold,XGBoost,8,10,0.08528003307594677,,0.16734205786762016,0.013333333333333334,0.045333333333333344,0.05466666666666668,0.07200000000000002,0.00036036036036036037,0.006989097650466386,0.02208431542458644,0.03978084724010917,0.7386379645222547
cold,Global popularity,8,10,0.23791714310551001,,0.5925612074643947,0.30666666666666664,0.36,0.33333333333333326,0.3191111111111109,0.01416362843094305,0.0692385830572866,0.1251125764003142,0.19042231432647463,0.8485634720065801
cold,HSTrans,8,10,0.18501879592239773,,0.5411982636275771,0.26666666666666666,0.2719999999999999,0.25466666666666665,0.2408888888888888,0.009817053697229704,0.06255123381333211,0.10671700669988342,0.14291813551661328,0.8146354680286881
cold,CAFNet,8,20,0.1854883394141156,,0.47739822819137023,0.32,0.23733333333333334,0.22800000000000006,0.20711111111111113,0.022751225813620622,0.0599671769611022,0.10865308758012096,0.1444893802570583,0.7962408573937224
cold,A3Net,8,20,0.15690162920807982,,0.4050602459953297,0.17333333333333334,0.18666666666666656,0.18266666666666664,0.18400000000000002,0.008615992719105159,0.03897788174715007,0.08378123272804479,0.12345642775338282,0.7906156483653625
cold,RF,8,20,0.09117640580572378,,0.2933397694927293,0.02666666666666667,0.1093333333333334,0.10666666666666663,0.09422222222222225,0.0007976190476190475,0.025305886838998884,0.0463692630167749,0.05691760804967464,0.7481989025240149
cold,XGBoost,8,20,0.07036235735344418,,0.11267700634442034,0.013333333333333334,0.02933333333333333,0.028000000000000008,0.04800000000000002,0.0004166666666666667,0.004180641361758066,0.009051268592268402,0.02554934421524757,0.7172758038050661
cold,Global popularity,8,20,0.2031696256733259,,0.5673413497726766,0.38666666666666666,0.2906666666666666,0.272,0.25244444444444425,0.022011106750232677,0.07452443305357097,0.12668106214475644,0.16641619951026151,0.837074185752277
cold,HSTrans,8,20,0.1560787386477475,,0.46905404576730814,0.17333333333333334,0.21066666666666659,0.2106666666666666,0.19111111111111115,0.009897737504152317,0.05832647078699034,0.09537277661588535,0.12103753274045895,0.7978025120439273
cold,CAFNet,8,50,0.14520701809425524,,0.41329161129893205,0.22666666666666666,0.17599999999999996,0.1666666666666666,0.16,0.025330930732072102,0.06691332831059126,0.10958573657879185,0.15167011980477998,0.7615178959656359
cold,A3Net,8,50,0.11610806884609079,,0.33263453408260707,0.14666666666666667,0.13599999999999995,0.1466666666666666,0.13955555555555554,0.0053796895123610225,0.035950397550625034,0.09438358335567623,0.11561188698824898,0.7525491188777458
cold,RF,8,50,0.05577162735592203,,0.10309513711909675,0.013333333333333334,0.032,0.030666666666666672,0.031111111111111114,0.0004938271604938272,0.006777935734183092,0.008909740443090008,0.014799633617922551,0.7101739678534809
cold,XGBoost,8,50,0.04945152667725574,,0.044707840829079734,0.013333333333333334,0.008000000000000002,0.013333333333333332,0.02222222222222222,0.0004938271604938272,0.0013815000591106382,0.00275070185933348,0.017185429404675993,0.6744441690195047
cold,Global popularity,8,50,0.13504907171515768,,0.397555524910017,0.22666666666666666,0.1626666666666666,0.17999999999999994,0.1662222222222221,0.010509517658000815,0.035439793163336765,0.08757095973683743,0.11210851894495058,0.8091076235490664
cold,HSTrans,8,50,0.1258258924589473,,0.39435892569730197,0.13333333333333333,0.16799999999999998,0.14266666666666655,0.13511111111111104,0.012952087877237355,0.06815605401530307,0.10408438323566827,0.13257509417333008,0.7692114518913064
cold,CAFNet,8,100,0.096972120768753,,0.25096170038352195,0.09722222222222222,0.10833333333333334,0.10416666666666664,0.09814814814814815,0.015936562633662613,0.05565431514846375,0.08052049173421696,0.12498201591166208,0.7047568260479925
cold,A3Net,8,100,0.07520229622227595,,0.23874422133660433,0.06944444444444445,0.08611111111111112,0.08611111111111108,0.08981481481481483,0.003244911954783037,0.03993839717871934,0.0630783850872872,0.1189478483625987,0.6909088506081313
cold,RF,8,100,0.03732528145597178,,0.054789551782819385,0.013888888888888888,0.011111111111111112,0.013888888888888888,0.01574074074074074,0.0006313131313131314,0.001599375087278313,0.008270884305083825,0.011489364237111107,0.6606202519943666
cold,XGBoost,8,100,0.034505253811684,,0.05033076725541036,0.013888888888888888,0.011111111111111112,0.013888888888888888,0.02222222222222222,0.0006313131313131314,0.0013835101798064763,0.003932209534764177,0.030672316750414867,0.6173356387556681
cold,Global popularity,8,100,0.09755202958585643,,0.30951976041417917,0.1111111111111111,0.12222222222222223,0.10277777777777776,0.09166666666666669,0.020174068718498625,0.05459464634490992,0.09779289050861022,0.11270670746701425,0.7641982014811748
cold,HSTrans,8,100,0.10148492949765878,,0.2869188144240226,0.1111111111111111,0.07222222222222224,0.08472222222222218,0.07222222222222222,0.035485516529946436,0.06018819309300537,0.09870887957438022,0.12532209186691556,0.7293466615621749
cold,CAFNet,9,10,0.24861389549472956,,0.6185364303411314,0.44,0.3839999999999999,0.34400000000000003,0.31911111111111107,0.01836532815932601,0.06574677641515751,0.13685560830234386,0.17365795723353553,0.8247893504690135
cold,A3Net,9,10,0.24358299534316472,,0.6017132244962631,0.38666666666666666,0.3679999999999999,0.32933333333333337,0.3164444444444445,0.017118857047073086,0.07490712595754041,0.11648258900435991,0.1810334797521744,0.8298617621538922
cold,RF,9,10,0.13914669716444386,,0.36945974463667836,0.02666666666666667,0.19733333333333322,0.17866666666666667,0.16355555555555554,0.00010452552658306665,0.0314754969800176,0.05044244910845732,0.07365023472545411,0.7954365424612536
cold,XGBoost,9,10,0.11459216283303346,,0.20698660554645626,0.0,0.07466666666666667,0.09066666666666663,0.09777777777777782,0.0,0.014116537220700269,0.0385921219985386,0.05602583633809864,0.7754839696503316
cold,Global popularity,9,10,0.28419751229761536,,0.6684542474979915,0.4,0.4186666666666666,0.384,0.36355555555555535,0.01899320431752576,0.08707355434941066,0.16249197169322446,0.21698220990324069,0.8591675069511376
cold,HSTrans,9,10,0.2091226104512562,,0.5212471065697194,0.24,0.2773333333333332,0.2733333333333333,0.2764444444444444,0.014004864252245335,0.05441078371406726,0.09664339502760914,0.14994714275504617,0.8209585880699548
cold,CAFNet,9,20,0.20440107646321748,,0.49601877309191944,0.35135135135135137,0.29189189189189174,0.27432432432432424,0.2567567567567567,0.014100285693168511,0.048255715068301154,0.09226586114895222,0.12416065992709799,0.802498216433224
cold,A3Net,9,20,0.2006651807209241,,0.49686777364770923,0.32432432432432434,0.25945945945945936,0.25675675675675674,0.25045045045045033,0.011267094608782235,0.04902219666515932,0.09722679611839194,0.14447688882465753,0.810699420750969
cold,RF,9,20,0.1256304967622587,,0.35933587340553236,0.02702702702702703,0.1702702702702702,0.16486486486486482,0.1405405405405405,0.00011027597234493787,0.03376933744324845,0.062238208077888525,0.07698299753174967,0.7767677121293763
cold,XGBoost,9,20,0.09699769382449244,,0.12439352461808215,0.0,0.04054054054054055,0.052702702702702706,0.060360360360360375,0.0,0.0023857258703667335,0.012220343565046025,0.022708522679942156,0.7510961894776197
cold,Global popularity,9,20,0.23934722684267576,,0.5605900019985295,0.36486486486486486,0.3270270270270269,0.327027027027027,0.307207207207207,0.02077606909603509,0.07479963141186768,0.13680379389127537,0.18071538458992903,0.8407279418116025
cold,HSTrans,9,20,0.17763026455819914,,0.46424635469942127,0.20270270270270271,0.21621621621621614,0.22972972972972974,0.22522522522522523,0.01392277665934149,0.05103841114012855,0.1020212856573076,0.13997676045644486,0.7967797737172602
cold,CAFNet,9,50,0.15082460353321414,,0.3780729639414455,0.1891891891891892,0.2108108108108108,0.19999999999999993,0.19279279279279277,0.005087218973478801,0.05042436351665077,0.08048897912920468,0.13006593979023492,0.7459472089745267
cold,A3Net,9,50,0.1546864955702225,,0.4124745734243205,0.1891891891891892,0.21081081081081082,0.19999999999999996,0.1846846846846847,0.005876595433072922,0.06111473953077113,0.1297995965877172,0.171934565612663,0.7668888464510345
cold,RF,9,50,0.08617750721871772,,0.1905835780210124,0.0,0.07837837837837841,0.08513513513513513,0.08288288288288292,0.0,0.011187691212722579,0.032376819841140055,0.055704403629654085,0.7432074408893786
cold,XGBoost,9,50,0.07251618048096656,,0.08060071651010822,0.0,0.021621621621621623,0.03513513513513514,0.032432432432432434,0.0,0.0009606580001663408,0.004330510273933053,0.0073408219558134995,0.7115048543649191
cold,Global popularity,9,50,0.16029728435287183,,0.43384662164101223,0.3108108108108108,0.1945945945945946,0.22162162162162155,0.2162162162162162,0.011270420980696149,0.03916949132718097,0.09249009900543999,0.12870430258435492,0.8059803764069273
cold,HSTrans,9,50,0.12276731052960521,,0.34531663833260384,0.13513513513513514,0.1405405405405405,0.15270270270270267,0.1531531531531532,0.007000078356547837,0.02982578690199088,0.08631816101587267,0.13814432847882016,0.7646174013263812
cold,CAFNet,9,100,0.12845879871288965,,0.315938262547796,0.18571428571428572,0.15428571428571428,0.1442857142857142,0.13714285714285715,0.021425248319505194,0.04982373344161538,0.08135511477330604,0.13961317966786083,0.7126047044500043
cold,A3Net,9,100,0.12821318240690932,,0.3117455652014913,0.18571428571428572,0.1514285714285714,0.13428571428571429,0.1238095238095238,0.02161982836055557,0.06230024041510236,0.09066384852771935,0.11658834363664115,0.7121145253648045
cold,RF,9,100,0.062012865994711015,,0.14346153068575998,0.0,0.05142857142857144,0.05571428571428573,0.048571428571428606,0.0,0.004825024361065347,0.018481930564534094,0.03743822716043975,0.7028459303364748
cold,XGBoost,9,100,0.055436481999639686,,0.08982511184532517,0.0,0.03714285714285714,0.037142857142857144,0.03428571428571429,0.0,0.0017556074960541474,0.006445671675167922,0.010752600913250013,0.6627522589389696
cold,Global popularity,9,100,0.109191282407494,,0.2893746092750535,0.1,0.1457142857142857,0.1414285714285714,0.13238095238095238,0.0023325515904069386,0.02654018603543046,0.07813389084399654,0.08812821869973361,0.7501892822081372
cold,HSTrans,9,100,0.10780195026956471,,0.2767726157518213,0.12857142857142856,0.10000000000000003,0.0914285714285714,0.08666666666666666,0.02257587038581266,0.057153148989353156,0.10128720091249949,0.11064581627060342,0.7155739885545102
