global_AUROC,global_AUPR,overall_AP,overall_AUROC,overall_nDCG@10,overall_P@15,overall_R@15,nonhot100_AP,nonhot100_AUROC,nonhot100_nDCG@10,nonhot100_P@15,nonhot100_R@15,rare_AP,rare_AUROC,rare_nDCG@10,rare_P@15,rare_R@15,middle_AP,middle_AUROC,middle_nDCG@10,middle_P@15,middle_R@15,top15_hot_fraction,rho,fold
0.8472161776337644,0.30403872318256053,0.4123625329798501,0.8823006972909397,0.6521781625076408,0.536,0.26481838585503986,0.11655428618561776,0.7832368892977356,0.14878942979849882,0.12300469483568072,0.13574089496796007,0.09024843454543663,0.6317644717816465,0.09496741105918338,0.03739837398373983,0.14978052542237394,0.11149365389579381,0.6850724136690801,0.12421201408760006,0.06415094339622641,0.18591912452280368,0.984888888888889,0.4,1
0.8426237907964762,0.37228896389706806,0.4387305581195946,0.8730858728832008,0.6748349209938256,0.5875555555555556,0.2303649013992885,0.1359312351799025,0.7610062237131994,0.19802351021186898,0.14954954954954955,0.1095279550880795,0.1127915785312873,0.6889002973758684,0.13328282886904855,0.0598639455782313,0.21146037336013324,0.12208939139134056,0.6514135380605104,0.155326802936195,0.0850574712643678,0.13944271422969914,0.9804444444444445,0.4,2
0.8283221108640989,0.2583513244809392,0.3682249349863114,0.8738756436550058,0.5544359067961628,0.45866666666666667,0.273035888060913,0.10175486955668471,0.7774161666643118,0.12510899474543566,0.0895238095238095,0.1277568311088024,0.06718381418943602,0.5978377542631607,0.07884809010032051,0.034722222222222224,0.13987343674843675,0.09177705871870502,0.7203112683805144,0.09530816104091966,0.06282051282051283,0.15559704429792748,0.9600000000000002,0.4,3
0.8448158120504677,0.31374168921877676,0.40807411547702155,0.8842288620137716,0.6104376313179833,0.5102222222222224,0.2873653278347122,0.10797420111993564,0.7639396746912399,0.1430077100692497,0.10502283105022832,0.1968243732079845,0.11401001028567548,0.6395082017706968,0.12770123005849787,0.03768115942028986,0.20392080745341615,0.09768525117993024,0.6826220598330056,0.10863289048929983,0.04367816091954023,0.17232209558528017,0.9706666666666668,0.4,4
0.7834166444169065,0.28829977025584996,0.40269270044615735,0.857785701365145,0.6208397508918105,0.5448888888888889,0.24649460453783084,0.1439629682826032,0.7567087221203253,0.18687999757121365,0.1537037037037037,0.11629097156510015,0.04815147203863101,0.5735447199131806,0.04345964478359884,0.029629629629629634,0.09136784840336752,0.142584688406104,0.6831361460881687,0.15694603108428776,0.07978142076502731,0.21518934572914292,0.984888888888889,0.4,5
0.8219936672372035,0.3044723888217719,0.41560619736293997,0.876378563491673,0.6401985455709016,0.5386666666666666,0.27015630659035306,0.12515035478376663,0.7785859618874847,0.1463738127198727,0.1438095238095238,0.13170122796698094,0.08427403153598771,0.6343651120594741,0.08053924996590772,0.03859649122807018,0.08314569847077587,0.13819924152221624,0.6490394520416748,0.15879119731050093,0.07857142857142858,0.17202839352611474,0.9884444444444443,0.4,6
0.8357432061293204,0.2830182011214512,0.381833545740039,0.87808061682307,0.570338925801392,0.47644444444444445,0.24024557860961968,0.11750904824013414,0.7763425609065577,0.15305309875146456,0.1361111111111111,0.11597428965748506,0.05507392530881673,0.6252150302977938,0.04662308943184741,0.045,0.06464196439525387,0.11628256558673061,0.6890368081323912,0.13196279382538187,0.0734463276836158,0.18745287249386308,0.9902222222222222,0.4,7
0.8253149650315983,0.27157600589995584,0.3770394942992348,0.8733854051204543,0.5807772004630825,0.4844444444444443,0.2697942136254291,0.09895036225975581,0.7596134252953103,0.11515270498646535,0.09074074074074075,0.09820912584617186,0.05411289626887865,0.6179204274330458,0.06612104048183817,0.029268292682926834,0.13611111111111113,0.09730294897411232,0.6519697990827602,0.1136412175695513,0.05673758865248227,0.14475246975246975,0.9662222222222222,0.4,8
0.8172526602434839,0.3083505001163774,0.4347959546686484,0.8911223028781098,0.6454721223637846,0.5351111111111112,0.2972381459581557,0.14587107667253257,0.7859479943429655,0.1906747410471546,0.14571428571428574,0.12114260748424636,0.09290533555873409,0.6890845561161423,0.10456063144055863,0.051515151515151514,0.1822187818111731,0.10987820460421346,0.6893491411773028,0.12773042139044752,0.08933333333333333,0.13741370297520555,0.9795555555555557,0.4,9
0.8176107493809467,0.26542378399036215,0.3858038621411044,0.8785164194343059,0.5632088171578208,0.4702222222222222,0.27846917250823017,0.11817651265094382,0.7674888617710052,0.1611487903874121,0.11333333333333334,0.12854926654674476,0.1024175042600711,0.6828816758672139,0.12221053699364723,0.04715447154471545,0.17466882710785148,0.10311535674819426,0.677788512296949,0.12740723974619492,0.06535947712418302,0.17899859472935162,0.9760000000000001,0.5,0
0.8483250443066339,0.31322618749619574,0.41785751088362044,0.8835076739461948,0.6540117636166218,0.5422222222222222,0.2668284277664487,0.11727719638857334,0.7858808146958512,0.152080839070132,0.123943661971831,0.1250381736306285,0.08573798099050342,0.6333724073797963,0.0941923873153517,0.03739837398373984,0.14750603839178936,0.11149755460904269,0.6866387831416848,0.12373524066489781,0.06037735849056603,0.1774774212597435,0.9893333333333332,0.5,1
