MAP,AUROC,AUPR,nDCG@10,P@15,R@15,rare_AP,middle_AP,frequent_AP,matched_AUPR,top100_removed_MAP,model,strength,fold,mean_gate,rare_gate,middle_gate,frequent_gate
0.3879876076082569,0.8171199187142374,0.2684727351148406,0.5670846011517168,0.4782222222222222,0.2846557299212299,0.10333327913560386,0.1069225009787746,0.42257543943203385,0.6970477699532128,0.11997109766815492,CAFNet-DG-fixed,,0,0.6,0.6,0.6,0.6
0.3737752900817934,0.808711320790324,0.25797291267429656,0.5600971049636666,0.47199999999999986,0.2909889501949112,0.062204747469342854,0.08326423064645845,0.40926666423305164,0.6807764290058833,0.09506149776955765,CAFNet-D,,0,1.0,1.0,1.0,1.0
0.421927280596076,0.8483615156199371,0.3203900041189306,0.6563849992224501,0.5431111111111111,0.2661649509090483,0.08102639377094792,0.1059808469282282,0.4695471127575551,0.7084575557187669,0.1187728815168688,learned_gate_shrink_0,0.0,1,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.4217782181062677,0.8484339781199219,0.31995737867213814,0.6571661517733786,0.5431111111111111,0.2661649509090483,0.08093075394741134,0.1060306466144805,0.46938528925155254,0.710023635602512,0.11784747083196684,learned_gate_shrink_0.025,0.025,1,0.5999237895011902,0.5993605256080627,0.5999165177345276,0.6005196571350098
0.42163325746481334,0.8485041010198454,0.3194914801638949,0.6570886793235409,0.5431111111111111,0.2661649509090483,0.08091582275808641,0.1060912036416284,0.46921428788323044,0.7119863018374876,0.11808697071828744,learned_gate_shrink_0.05,0.05,1,0.5998474955558777,0.5987209677696228,0.5998329520225525,0.6010392308235168
0.4213481628820977,0.8485752614815355,0.31908896504027706,0.6561793358815021,0.5431111111111111,0.2661649509090483,0.08103830543742309,0.10616365350566113,0.4689873460355988,0.7012858794687116,0.11753592471131376,learned_gate_shrink_0.075,0.075,1,0.59977126121521,0.5980813503265381,0.5997494459152222,0.6015588641166687
0.4214132313887386,0.8486434964259314,0.31865439802241824,0.6563412564884926,0.5431111111111111,0.2661649509090483,0.08098299990102616,0.10595586262421687,0.4690469336632741,0.6976415168428565,0.11763294115708939,learned_gate_shrink_0.1,0.1,1,0.5996949672698975,0.5974418520927429,0.5996659398078918,0.6020784974098206
0.4210168838047272,0.8487745242015371,0.31766072651727395,0.6552245617561152,0.5422222222222222,0.26585487338966846,0.08115832242974087,0.10577572834546041,0.46864213557991613,0.7066625114365279,0.1177215445401271,learned_gate_shrink_0.15,0.15,1,0.5995423793792725,0.596162736415863,0.599498987197876,0.6031177639961243
0.4205291712178866,0.8488992350569774,0.3166847001775509,0.6541079488819553,0.5413333333333333,0.2667137652485604,0.08027567865410679,0.1100166913773973,0.46812401928373126,0.7131437803491594,0.1177484327051642,learned_gate_shrink_0.2,0.2,1,0.599389910697937,0.5948836803436279,0.5993319153785706,0.6041569709777832
0.4198905836933209,0.8491294008421364,0.3146983216022588,0.6546238013705197,0.5413333333333334,0.26659263783183546,0.08022070650449313,0.11001710966670063,0.4674814080410217,0.7095797698090722,0.11786090814698895,learned_gate_shrink_0.3,0.3,1,0.5990848541259766,0.5923255085945129,0.5989977717399597,0.6062354445457458
0.4186370955877838,0.8493313693604698,0.31248667102140903,0.6533485753275566,0.5422222222222223,0.26747691404944507,0.08278488344303972,0.10917318614399944,0.4661351060106122,0.7007037649634053,0.11791027651263367,learned_gate_shrink_0.4,0.4,1,0.5987797379493713,0.5897672772407532,0.5986638069152832,0.6083139181137085
0.41625566403070424,0.8496043701710985,0.3081106568286432,0.6513711842568974,0.544888888888889,0.2684858216512872,0.08268684562803352,0.10916278925459433,0.46333035383312193,0.706476688905364,0.11600634728995066,learned_gate_shrink_0.6,0.6,1,0.5981696248054504,0.5846508741378784,0.5979956984519958,0.6124708652496338
0.421927280596076,0.8483615196888066,0.32039000343311486,0.6563849992224501,0.5431111111111111,0.2661649509090483,0.08102639377094792,0.1059808469282282,0.4695471127575551,0.7114826573477608,0.1187728815168688,CAFNet-DG-fixed,,1,0.6,0.6,0.6,0.6
0.41663401755097135,0.8425981102435907,0.31727275146187406,0.6520390278213037,0.5439999999999999,0.26676626530706343,0.06494157854490935,0.0788822021444372,0.4646180522150292,0.6991443811876892,0.1257714397806746,CAFNet-D,,1,1.0,1.0,1.0,1.0
0.4490920644127145,0.8427530989598014,0.38214361769839794,0.6856261023137348,0.6088888888888889,0.24055889793264684,0.1066867560182569,0.12358958577830409,0.5031563023799696,0.6831838386833669,0.13502620030565032,learned_gate_shrink_0,0.0,2,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.44899945830387766,0.8427858432269095,0.38200089783109803,0.6856612147838074,0.608,0.23981815719190608,0.10657923617474213,0.12360245633321953,0.5030404301342253,0.6849607083075824,0.13507865605412378,learned_gate_shrink_0.025,0.025,2,0.5998908281326294,0.5992894768714905,0.5998476147651672,0.6006168127059937
0.44883745737265657,0.8428181891664922,0.3818675183265108,0.6840046375683347,0.6071111111111112,0.23903384346641587,0.10660658303771672,0.12362504575453,0.5028467065991764,0.68785221020479,0.1349992184184348,learned_gate_shrink_0.05,0.05,2,0.5997815728187561,0.5985789895057678,0.5996952056884766,0.6012336015701294
0.4488446726409723,0.8428461651332932,0.38172929517939114,0.6857536279224746,0.6053333333333333,0.23837718680975925,0.10664534457738803,0.12383316720135851,0.5028352791000672,0.6864566277172416,0.13505987768068056,learned_gate_shrink_0.075,0.075,2,0.5996723771095276,0.5978685021400452,0.5995427966117859,0.6018503308296204
0.44862936524650043,0.8428742399551007,0.38157288507789133,0.6855657225690428,0.6044444444444445,0.23829637872895115,0.10675378575872634,0.12396101941545526,0.5025841023899974,0.6858451323217247,0.1349971086299341,learned_gate_shrink_0.1,0.1,2,0.5995631217956543,0.5971579551696777,0.59939044713974,0.6024670600891113
