fold,drug_index,model,macro_AP,nDCG@10,rare_AP,middle_AP,frequent_AP
4,646,Global gate,0.09747953135474088,0.06362078819895167,0.08333333333333333,,0.2688375569931641
4,646,Drug gate,0.09292178648713048,0.1100458831490401,0.14285714285714285,,0.11732120633485846
4,646,Drug-stratum gate,0.12548380807904616,0.1388624438735545,0.058823529411764705,,0.13690134016653813
4,652,CAFNet,0.3255419581773894,0.4233117951052935,0.062037037037037036,0.1065056972460059,0.3675543709059891
4,652,CAFNet-D,0.407925797590794,0.6500332220485792,0.04825581395348837,0.07528279749072338,0.45777594092714624
4,652,CAFNet-DG,0.4101340669955539,0.6442227883107535,0.08888888888888888,0.3331444498897329,0.4572193178887358
4,652,Group-only,0.3397329458521052,0.5766692999492191,0.04288240495137047,0.2874578804347826,0.3867597066541479
4,652,Global gate,0.292572668282981,0.6442227883107535,0.033893557422969185,0.18680201911909228,0.33143531120955366
4,652,Drug gate,0.37454469294933607,0.5806020001118019,0.28703703703703703,0.11615737203972497,0.4186519947020438
4,652,Drug-stratum gate,0.39583802359669645,0.5806020001118019,0.18253968253968253,0.06629464285714284,0.44391511876208795
4,653,CAFNet,0.716005480882161,0.7767471075223498,,,0.718554829339143
4,653,CAFNet-D,0.6567516223462264,0.7545912946607471,,,0.6575732587721079
4,653,CAFNet-DG,0.6886037045558481,0.7671708088082307,,,0.6886037045558482
4,653,Group-only,0.7135912698412699,0.7767471075223498,,,0.7148333616688047
4,653,Global gate,0.6990616519512289,0.7671708088082307,,,0.6993749351592489
4,653,Drug gate,0.6846681096681098,0.7545912946607471,,,0.6846681096681098
4,653,Drug-stratum gate,0.7386698526483473,0.7767471075223498,,,0.7386698526483473
4,655,CAFNet,0.12068121473688312,0.0,,0.02127659574468085,0.13183639946675496
4,655,CAFNet-D,0.232949465108788,0.1478294909154527,,0.03571428571428571,0.2470461066969976
4,655,CAFNet-DG,0.19178267358942516,0.14201905717762706,,0.04,0.20221674037869605
4,655,Group-only,0.2401835820701143,0.13698471029831177,,0.05555555555555555,0.2528241275877542
4,655,Global gate,0.12921930385436758,0.0,,0.16666666666666666,0.15062182721613862
4,655,Drug gate,0.22217325890180797,0.293416398273637,,0.041666666666666664,0.24315589158032522
4,655,Drug-stratum gate,0.14622553384321152,0.12987501165334064,,0.14285714285714285,0.1507661448303707
4,656,CAFNet,0.4673058499512012,0.6987957033953601,0.013172541743970315,0.009174311926605505,0.5245387219751207
4,656,CAFNet-D,0.750906672773995,1.0,0.06704980842911877,0.007575757575757576,0.8373032167437189
4,656,CAFNet-DG,0.6876329942166386,1.0,0.03897401732178547,0.007874015748031496,0.7689612607593201
4,656,Group-only,0.724137047243367,1.0,0.018438490348602708,0.007352941176470588,0.8094381936499345
4,656,Global gate,0.6584338737094796,0.9266360779006398,0.17261904761904762,0.005681818181818182,0.7325955599517155
4,656,Drug gate,0.4708713265233621,0.7791714369672127,0.01948051948051948,0.0056179775280898875,0.5311642128668039
4,656,Drug-stratum gate,0.6789569639126242,1.0,0.5068493150684932,0.00819672131147541,0.7563748187779195
4,663,CAFNet,0.2577160292034434,0.36005461457723387,,,0.2577936569010059
4,663,CAFNet-D,0.370809488352303,0.4852285551163225,,,0.37113827349121464
4,663,CAFNet-DG,0.3487675070028012,0.4703652827859579,,,0.3487675070028011
4,663,Group-only,0.32972373862696447,0.4703652827859579,,,0.32989023879346463
4,663,Global gate,0.22430555555555556,0.3347975674340217,,,0.22430555555555556
4,663,Drug gate,0.3494848694848695,0.4703652827859579,,,0.3494848694848695
4,663,Drug-stratum gate,0.26027744431105776,0.36005461457723387,,,0.26027744431105776
4,665,CAFNet,0.29398528379437766,0.41310752815060686,1.0,0.009980334316617503,0.3475240680728485
4,665,CAFNet-D,0.3306783134286191,0.4537425745411855,0.009900990099009901,0.07703081232492998,0.39353179264817506
4,665,CAFNet-DG,0.3597338854704324,0.5036067026046991,0.022727272727272728,0.06847826086956521,0.4282702184008121
4,665,Group-only,0.3376757533574398,0.4440973278132557,1.0,0.145,0.3867457743098237
4,665,Global gate,0.4165660102451229,0.5271064966405455,1.0,0.140625,0.4775707776103279
4,665,Drug gate,0.31256959658760314,0.42333070005078094,0.3333333333333333,0.19999999999999998,0.35390318981989755
4,665,Drug-stratum gate,0.3213959928965076,0.42492601381667106,1.0,0.18421052631578946,0.3705476477196163
4,697,CAFNet,0.15997557746040525,0.09478836436955075,,,0.15997557746040525
4,697,CAFNet-D,0.14036857930549412,0.1100458831490401,,,0.14143622341748585
4,697,CAFNet-DG,0.15323855967930355,0.1100458831490401,,,0.15323855967930353
4,697,Group-only,0.12309979911889744,0.1100458831490401,,,0.1272269982789443
4,697,Global gate,0.10453214311675102,0.09478836436955075,,,0.11207795742288461
4,697,Drug gate,0.13471848045113735,0.2200917662980802,,,0.13962149822512088
4,697,Drug-stratum gate,0.18395869572865928,0.2200917662980802,,,0.18467805572669824
4,706,CAFNet,0.23705010826385695,0.32263239933556065,0.125,0.047619047619047616,0.3179432624113475
4,706,CAFNet-D,0.16696372080711988,0.2748763329142909,0.011627906976744186,0.006097560975609756,0.23179358221617977
4,706,CAFNet-DG,0.20286991354738645,0.2748763329142909,0.02,0.008333333333333333,0.2784917362530751
4,706,Group-only,0.1766731019712387,0.2748763329142909,0.014492753623188406,0.006711409395973154,0.24319924423368644
4,706,Global gate,0.0982203998376505,0.17342765698823942,0.03333333333333333,0.0045045045045045045,0.13313716588186603
4,706,Drug gate,0.10043856275383369,0.17342765698823942,0.02127659574468085,0.0125,0.13565046065046066
4,706,Drug-stratum gate,0.10585742005271953,0.17342765698823942,0.006993006993006993,0.006711409395973154,0.1443245719797444
4,712,CAFNet,0.30397567545063453,0.2934556883974403,0.08717948717948718,0.010483870967741934,0.34201763241457445
4,712,CAFNet-D,0.4061974222612881,0.7416702490101529,0.010409906986805105,0.005396198328180465,0.45968419394631793
4,712,CAFNet-DG,0.38530330178807787,0.5836175861945261,0.012365204888569375,0.005485288441554586,0.43349563836102584
4,712,Group-only,0.4038439340275041,0.7264127302306636,0.05644355644355645,0.009554910498306726,0.4512695079697258
4,712,Global gate,0.3465234448459659,0.5173633627401372,0.08679354094579007,0.0054626826378833745,0.3920854191286012
4,712,Drug gate,0.3183514419255254,0.4701017400374074,0.013926568999819134,0.006156610554189521,0.37144180224333245
4,712,Drug-stratum gate,0.40895722879200486,0.6754160255557639,0.008713471133285817,0.005864432597105864,0.45868357650358677
4,720,CAFNet,0.20572023768309972,0.06625422345438896,,,0.20724263091392975
4,720,CAFNet-D,0.5961686053620268,0.8414929602590189,,,0.5990341800755016
4,720,CAFNet-DG,0.6067091716257912,0.791726719367984,,,0.6077313022695296
4,720,Group-only,0.5754088542176776,0.6906478832608419,,,0.5774549470137705
4,720,Global gate,0.5200784807795278,0.6293644814585829,,,0.5200784807795277
4,720,Drug gate,0.5822070908216437,0.7788065869851872,,,0.582507295335969
4,720,Drug-stratum gate,0.5705268747993206,0.7059054020403313,,,0.5709683460797181
4,721,CAFNet,0.09492883786114316,0.1100458831490401,0.0036496350364963502,0.007142857142857143,0.10553935199243987
4,721,CAFNet-D,0.12760964665559899,0.31488013066763093,0.007194244604316547,0.007142857142857143,0.14800972961327885
4,721,CAFNet-DG,0.14286991748278466,0.3301376494471203,0.006369426751592357,0.0078125,0.16086690452840452
4,721,Group-only,0.15714516741949425,0.3301376494471203,0.005235602094240838,0.00625,0.17848190881143866
4,721,Global gate,0.14213455966063587,0.31488013066763093,0.0049261083743842365,0.03571428571428571,0.15509779279055824
4,721,Drug gate,0.12563484947143586,0.3052348839397012,0.006211180124223602,0.0056179775280898875,0.1389477652486102
4,721,Drug-stratum gate,0.16109572361725505,0.3301376494471203,0.008,0.0625,0.1766022751045846
4,740,CAFNet,0.3269116056945005,0.31516255047698355,,,0.3280983649862826
4,740,CAFNet-D,0.6196263227513228,0.7058075148678526,,,0.6196263227513229
4,740,CAFNet-DG,0.5670558968121777,0.6371523797895857,,,0.5670558968121777
4,740,Group-only,0.6234819923776639,0.642186726668901,,,0.6234819923776639
4,740,Global gate,0.6280952753492799,0.7125523635307982,,,0.62809527534928
4,740,Drug gate,0.39931626842322515,0.4486689375380669,,,0.40150036810056755
4,740,Drug-stratum gate,0.5455287267694526,0.6618313225363276,,,0.5460035605776198
4,749,CAFNet,0.5425852787689172,0.9305687780632227,0.12925531914893618,0.05389105058365759,0.5988977341836594
4,749,CAFNet-D,0.5266028031985671,1.0,0.009683794466403162,0.010727190605239386,0.5824972033945703
4,749,CAFNet-DG,0.5664564220910137,1.0,0.011813450212299684,0.013064516129032259,0.6148447842969479
4,749,Group-only,0.6160103074127122,1.0,0.02098669766240475,0.017730496453900707,0.6695792316472494
4,749,Global gate,0.5952165426885254,1.0,0.012175324675324676,0.022476981404585664,0.6435843255327894
4,749,Drug gate,0.5555164403176216,1.0,0.0070465686274509805,0.03406292749658003,0.619896065772715
4,749,Drug-stratum gate,0.5657028504503269,1.0,0.005641265388810971,0.007959022852639875,0.6290244892657705
5,3,CAFNet,0.5000684321019425,0.715550648768261,,1.0,0.5202801695191085
5,3,CAFNet-D,0.5768019882939049,0.7778721720600672,,0.03225806451612903,0.5905419729055205
5,3,CAFNet-DG,0.5967210608766619,0.791726719367984,,1.0,0.6019697580195079
5,3,Group-only,0.5542743138409375,0.791726719367984,,0.016129032258064516,0.5689305584241825
5,3,Global gate,0.5157552339469155,0.835780413693672,,0.008064516129032258,0.5313369906598726
5,3,Drug gate,0.5328405642085109,0.8630152897016883,,0.010101010101010102,0.5586674931790029
5,3,Drug-stratum gate,0.60875158457699,0.8268133666517739,,0.011363636363636364,0.6255081462939049
5,14,CAFNet,0.42117142305078736,0.7967610662472993,0.004651162790697674,0.04543537766739386,0.5084611242110747
5,14,CAFNet-D,0.4798659449309031,0.9052116356304493,0.0044444444444444444,0.03666244759832346,0.5572386828325865
5,14,CAFNet-DG,0.46693097979807496,0.8899541168509599,0.004405286343612335,0.050792730308691275,0.5403788567239206
5,14,Group-only,0.4820378032907547,0.9216017310213245,0.0038022813688212928,0.02163120903937731,0.5640087683852054
5,14,Global gate,0.49180838801110704,0.9266360779006398,0.0034482758620689655,0.05316655792078076,0.5611793830678992
5,14,Drug gate,0.5382477713326516,0.9216017310213245,0.004032258064516129,0.026868173482509288,0.6204514738849433
5,14,Drug-stratum gate,0.48541556155185134,0.9266360779006398,0.0033112582781456954,0.02647492026810909,0.5736797535157826
5,24,CAFNet,0.48528180205660565,0.6867151830982592,,0.5,0.5003343030916054
5,24,CAFNet-D,0.36716531671395386,0.6601585067762745,,1.0,0.38164958157882656
5,24,CAFNet-DG,0.4043344743109754,0.5517854393872874,,1.0,0.4165832568455847
5,24,Group-only,0.38066947989100725,0.5072380780124418,,0.3333333333333333,0.39240398476193367
5,24,Global gate,0.4825082079803557,0.793584067764911,,1.0,0.5003115098966431
5,24,Drug gate,0.3974161114777255,0.6754160255557639,,0.03225806451612903,0.41549795355643904
5,24,Drug-stratum gate,0.3946834849812653,0.5716349530699038,,0.09090909090909091,0.41189707590724084
5,34,CAFNet,0.5356081396232857,0.9266360779006398,0.08206962327134001,0.07845644843163455,0.6123906164364427
5,34,CAFNet-D,0.6034407794063895,0.9266360779006398,0.03176150623431422,0.44200870646766166,0.6403951814012857
5,34,CAFNet-DG,0.6273906497001664,0.9266360779006398,0.04879947966764687,0.33086080586080585,0.6640174468278661
5,34,Group-only,0.5779575056639537,0.8701249883466594,0.011791041534309654,0.10811051693404636,0.6254374338868189
5,34,Global gate,0.606943628209544,0.933745776545611,0.028688985634414407,0.1513503341411471,0.6541748075621874
5,34,Drug gate,0.6245521228842472,1.0,0.045483641536273114,0.4086438923395445,0.6625786535098914
5,34,Drug-stratum gate,0.590276815179968,0.8701249883466594,0.02727272727272727,0.19968671679197994,0.6416158284733319
5,35,CAFNet,0.1485744761485923,0.09478836436955075,0.007834757834757834,0.0035211267605633804,0.17537343157328966
5,35,CAFNet-D,0.3640001956789796,0.5617131059245698,0.020956769804696074,0.006060606060606061,0.42758341121303484
5,35,CAFNet-DG,0.2975864461072465,0.3600558568883673,0.019230769230769232,0.005263157894736842,0.3489183776147239
5,35,Group-only,0.3987000215160929,0.4288398090337664,0.028314028314028312,0.00819672131147541,0.4687073092685425
5,35,Global gate,0.29660255400294383,0.4189179618884325,0.16666666666666666,0.005681818181818182,0.3453523954436456
5,35,Drug gate,0.3968375234649405,0.5541432109622958,0.016478696741854634,0.00510204081632653,0.46628565081348455
5,35,Drug-stratum gate,0.4085455891029298,0.5072380780124418,0.01777100787001777,0.0047169811320754715,0.48273337075637834
5,72,CAFNet,0.3238677635346597,0.7007731679885374,0.009970303714975393,0.019877638986805817,0.39625919911864815
5,72,CAFNet-D,0.39047377817794304,0.7702043899253147,0.02028038760912946,0.022547501385377998,0.46160479857661346
5,72,CAFNet-DG,0.3920810736837057,0.772837825180752,0.014104621201252027,0.03477104861333049,0.4622233535974079
5,72,Group-only,0.414404268705669,0.7819835854675755,0.03729410743525168,0.009015273508027132,0.4888043469069562
5,72,Global gate,0.37296816091508356,0.7151857987862356,0.011979803205926226,0.011076088746864495,0.44543131224030197
5,72,Drug gate,0.3539734895249619,0.7846170207230129,0.013065178077474218,0.017795320848629344,0.4220124922093494
5,72,Drug-stratum gate,0.4167607927259215,0.9363792118010483,0.009297343995930133,0.013240276295072217,0.5046180097526082
5,76,CAFNet,0.4512811989366919,0.7058075148678526,0.006369426751592357,0.02719641275581997,0.537904776078019
5,76,CAFNet-D,0.47103237840129325,0.7084409501232899,0.25,0.20341103723565718,0.5443577069514854
5,76,CAFNet-DG,0.4840944955723008,0.6961622681399229,0.2,0.044544129449789825,0.5646390222889637
5,76,Group-only,0.4809345629772649,0.7788065869851872,0.010869565217391304,0.04101180664547044,0.563709515137552
5,76,Global gate,0.38969191335927933,0.6461194268314838,0.1,0.029658410721923083,0.45583187482034865
5,76,Drug gate,0.45106062152611714,0.7222954974312067,0.029411764705882353,0.025343587080052448,0.5327077632380257
5,76,Drug-stratum gate,0.46208591847745534,0.8521705090845473,0.013888888888888888,0.04314466272363135,0.5435362750423322
5,102,CAFNet,0.021647111473800003,0.0,0.003194888178913738,0.03159449858004033,0.03258120425673617
5,102,CAFNet-D,0.02542000444175217,0.0,0.007518796992481203,0.032618899423469995,0.0352708281709087
5,102,CAFNet-DG,0.025303932563688444,0.0,0.00546448087431694,0.047774106984633295,0.03544673627597667
5,102,Group-only,0.02730445074470427,0.0,0.007692307692307693,0.028096780092826155,0.042542568571156555
5,102,Global gate,0.01538791504213016,0.0,0.012987012987012988,0.021172691412044517,0.017390681162773775
5,102,Drug gate,0.03075413511730125,0.0,0.03125,0.048756749076442174,0.04253385942190496
5,102,Drug-stratum gate,0.025387815612259706,0.0,0.006802721088435374,0.043788662689353795,0.03332558467173852
5,110,CAFNet,0.2560810022490605,0.58874982024632,0.016010223622902123,0.1624601065954696,0.3496857222820827
5,110,CAFNet-D,0.30561088180483664,0.7655934900767002,0.014743168601114437,0.07513282628328888,0.43274552543389555
5,110,CAFNet-DG,0.30585654978742605,0.7503359712972109,0.01492286887876174,0.14414546254988841,0.4255696945939471
5,110,Group-only,0.30389174792025175,0.7059054020403313,0.011490423231387086,0.09232810247504714,0.43162520292208467
5,110,Global gate,0.3839333045558444,0.84860265890399,0.07477037887485649,0.21673332906709603,0.5145887619548821
5,110,Drug gate,0.28432790861771673,0.7254521107352793,0.04996714735276826,0.11115681802302291,0.3975209164264653
5,110,Drug-stratum gate,0.24403566984278285,0.5352543167750637,0.01178908958219303,0.05340594917944931,0.35269000357692465
5,117,CAFNet,0.31911964097233964,0.6429424283490955,0.013814759287023156,0.012550548764376702,0.37169390536767616
5,117,CAFNet-D,0.43592207110815034,0.5626475208496899,0.015154998235349161,0.03178418803418803,0.4871779223304705
5,117,CAFNet-DG,0.40719398246521876,0.5774250016294136,0.01572436423297785,0.030694444444444444,0.4566636553335128
5,117,Group-only,0.3554335579547114,0.5774250016294136,0.010362125209322465,0.019751540140898874,0.4228556776555667
5,117,Global gate,0.2160722985090548,0.1834098052484002,0.017195410489185634,0.022948554421768706,0.35518672578182403
5,117,Drug gate,0.35670003936998224,0.5774250016294136,0.009906326480358212,0.01159492444271495,0.4067979466562677
5,117,Drug-stratum gate,0.3324582871784465,0.6936634693435662,0.015155332711834514,0.018579375955156293,0.41229434443068674
5,125,CAFNet,0.011924343694554158,0.0,0.003257328990228013,0.019574119574119576,0.017244885034853687
5,125,CAFNet-D,0.016239046653573203,0.0,0.0035460992907801418,0.034019439679817035,0.01807335291361022
5,125,CAFNet-DG,0.016717663935741683,0.0,0.003367003367003367,0.039968652037617555,0.019037290024464526
5,125,Group-only,0.020795052695106852,0.0,0.009345794392523364,0.035151515151515156,0.024011393175156243
5,125,Global gate,0.014662288791876936,0.0,0.0038910505836575876,0.0225,0.018609496724555048
5,125,Drug gate,0.014777776301317862,0.0,0.003367003367003367,0.022417153996101363,0.017480340630591177
5,125,Drug-stratum gate,0.009824741688633905,0.0,0.0030303030303030303,0.013904871499808208,0.013114508393285373
5,129,CAFNet,0.543300693275791,0.914856882358379,0.015873015873015872,0.006232105209503489,0.6014172297247125
5,129,CAFNet-D,0.6622670880941428,0.8572048559638626,0.016129032258064516,0.02177826981570943,0.7224581380906231
5,129,CAFNet-DG,0.6199392806457464,0.8572048559638626,0.017241379310344827,0.01762837905738117,0.67691172807197
5,129,Group-only,0.614317022970352,0.8364586133797036,0.012345679012345678,0.0071939223450574255,0.672717597300615
5,129,Global gate,0.5177409575959654,0.7058075148678526,0.05,0.007317902753849099,0.5828727643329232
5,129,Drug gate,0.5036436076020959,0.8364586133797036,0.09090909090909091,0.006762294035184508,0.5558842982138633
5,129,Drug-stratum gate,0.550962800537897,0.78180487222265,0.013513513513513514,0.007761119761356612,0.614813891301118
5,137,CAFNet,0.36950993344995164,0.4125317798925535,,,0.3724026127145822
5,137,CAFNet-D,0.29370811806742775,0.34616210387999974,,,0.29449914202712707
5,137,CAFNet-DG,0.30483594795035474,0.2793827283901867,,,0.3059429871929872
5,137,Group-only,0.3689803799243633,0.394217493233805,,,0.3705128205128205
5,137,Global gate,0.2785331226507697,0.3200466520981655,,,0.2788892480068951
5,137,Drug gate,0.49442568161056843,0.6781199173174293,,,0.4947886250821228
5,137,Drug-stratum gate,0.34916958041958046,0.4528259751851157,,,0.3502604663320362
5,146,CAFNet,0.6217352956105504,0.9363792118010483,0.07796769971561107,0.20851967055032597,0.7923156763398699
5,146,CAFNet-D,0.6008892905966984,1.0,0.07581713295401346,0.15923234439244333,0.7675577498032429
5,146,CAFNet-DG,0.6195280866655596,1.0,0.07719403089673535,0.17288628093108574,0.7809445703446187
5,146,Group-only,0.5720047446698526,1.0,0.06098044897184862,0.14632278335196364,0.7492220309776658
5,146,Global gate,0.6302201738960471,1.0,0.08499780978155215,0.15814586245328743,0.7984840400465606
5,146,Drug gate,0.5951801339014025,1.0,0.05600175796708123,0.15131849760868454,0.7595383705751642
5,146,Drug-stratum gate,0.5729475439026381,1.0,0.0858837688731624,0.1378892954297726,0.7640976139203925
5,159,CAFNet,0.40646114285879464,0.914856882358379,0.004672897196261682,0.019821918980186072,0.509986319010508
5,159,CAFNet-D,0.5905063776832573,1.0,0.00510204081632653,0.03683467627956899,0.6634919083020081
5,159,CAFNet-DG,0.5563264792198517,1.0,0.005,0.03417947362909743,0.6274322751858016
5,159,Group-only,0.5909638610213743,1.0,0.010101010101010102,0.04805161841823357,0.659349111680483
5,159,Global gate,0.589343415631047,1.0,0.003278688524590164,0.05954448913741386,0.6722723177008099
5,159,Drug gate,0.5874259261874352,1.0,0.009708737864077669,0.08580583655852472,0.6585149619882106
5,159,Drug-stratum gate,0.5605127860695802,1.0,0.006097560975609756,0.023629213054729717,0.648082235409556
5,170,CAFNet,0.2059593998486047,0.4373524791503101,,0.01957551352517935,0.3018738393203538
5,170,CAFNet-D,0.28605983327074097,0.4690000933206748,,0.05018353915691132,0.3954604983265635
5,170,CAFNet-DG,0.2769823396595396,0.4690000933206748,,0.04422746621912903,0.3827200652026081
5,170,Group-only,0.26142561682398086,0.4690000933206748,,0.07713059938578842,0.3563312520472863
5,170,Global gate,0.2357438580344052,0.4085359184257957,,0.11717226170056359,0.3086343740153986
5,170,Drug gate,0.23149129214593941,0.42492601381667106,,0.04754734194095896,0.31637718863957126
5,170,Drug-stratum gate,0.2289225427698141,0.3589542101716347,,0.05141157552865684,0.31559978165932634
5,186,CAFNet,0.30201062830069764,0.3858930373209064,0.0031446540880503146,,0.31931351747974684
5,186,CAFNet-D,0.4037954824358192,0.5914640815742043,0.0035842293906810036,,0.42336878911780335
5,186,CAFNet-DG,0.4166325354149941,0.67269340399873,0.0033112582781456954,,0.43692041434405654
5,186,Group-only,0.3780911847390654,0.4990267326507382,0.0049504950495049506,,0.3959247615514451
5,186,Global gate,0.332722724127253,0.4736695902179647,0.00980392156862745,,0.3501782668479307
5,186,Drug gate,0.3372955709188622,0.6316243658611127,0.022727272727272728,,0.3534497687782767
5,186,Drug-stratum gate,0.4439956569532214,0.7353797772725615,0.006024096385542169,,0.4681759386737897
5,193,CAFNet,0.17723141152408686,0.2876263497141272,0.015574207293109725,0.037360521378377455,0.22490132397413165
5,193,CAFNet-D,0.18013767704154465,0.4847119890255186,0.017996989809131905,0.02380961785867119,0.23705469304105312
5,193,CAFNet-DG,0.1992144633895269,0.5107164012496702,0.017564223877972743,0.025537074089727323,0.2594010192544649
5,193,Group-only,0.20436804233871675,0.473571703045486,0.027182105043550828,0.029895761495687904,0.26217431058542867
5,193,Global gate,0.27011310424096385,0.5483327772244703,0.029319774824769274,0.03712053119547565,0.3390692452905043
5,193,Drug gate,0.24787920204004693,0.5806020001118019,0.026571487987979318,0.03753339733832426,0.3119900637872466
5,193,Drug-stratum gate,0.2041929732524981,0.48882922182497535,0.028566295535207453,0.030783778299157537,0.2564142393841471
5,204,CAFNet,0.28539273128458403,0.7951657524814092,0.15611661489466136,0.059470752147842594,0.3815870819785023
5,204,CAFNet-D,0.3847723399519637,0.9305687780632227,0.0686274347410653,0.06715191889672588,0.49411781528448934
5,204,CAFNet-DG,0.3658520948290443,0.933745776545611,0.06969345941576023,0.0654039727185195,0.46957340421054405
5,204,Group-only,0.36744719859579456,0.866947989864271,0.06286574800525221,0.06175527685815686,0.4794401575120548
5,204,Global gate,0.39612177954703554,0.933745776545611,0.0700385071097124,0.10727447690570958,0.5045094022263993
5,204,Drug gate,0.3849122688571357,0.866947989864271,0.03778098496556801,0.09159210425409044,0.49724015111143643
5,204,Drug-stratum gate,0.38183589146320845,0.7788065869851872,0.07360756557977888,0.07802434041403436,0.4854321521875829
5,225,CAFNet,0.41996741545254407,0.7791714369672127,0.012480620155038761,0.0907662115037856,0.5052900258019112
5,225,CAFNet-D,0.44403993172312684,0.933745776545611,0.008470679776473086,0.049570532413416885,0.5275938664306983
5,225,CAFNet-DG,0.4565828137127409,0.9363792118010483,0.008775946275946276,0.07759608694057565,0.5280923798899424
5,225,Group-only,0.39548316041135023,0.933745776545611,0.017862838915470493,0.04789260183043503,0.46433216925722665
5,225,Global gate,0.3838417423786376,0.7015099647232445,0.011063218390804597,0.06419842837218068,0.44118224220185537
5,225,Drug gate,0.4370258818785046,0.933745776545611,0.010442752679555243,0.04185243080007169,0.5175813195984078
5,225,Drug-stratum gate,0.4078537858298086,0.7778721720600672,0.010625278148642635,0.04950082442401383,0.46962745246807003
5,242,CAFNet,0.47475024472631894,1.0,0.036171944168048684,0.0841771369801551,0.6093683697299004
5,242,CAFNet-D,0.4875718299760175,1.0,0.028850270998184914,0.056254848511719094,0.6128320913495688
5,242,CAFNet-DG,0.5050266594401723,1.0,0.029584491198556277,0.05801164904470563,0.6274459131076263
5,242,Group-only,0.5272012936218498,1.0,0.0291284523196663,0.04625257269298315,0.6532669406006171
5,242,Global gate,0.5137939494396199,1.0,0.02853877444764407,0.10494690287198725,0.659504897018811
5,242,Drug gate,0.4095499168267507,0.9305687780632227,0.022487664167093968,0.04451270811862787,0.5312579513162587
5,242,Drug-stratum gate,0.5120019816717276,1.0,0.027153539605976326,0.0679966780308372,0.6495384100858274
5,261,CAFNet,0.13520952400097516,0.06362078819895167,0.022222222222222223,,0.30866126802268223
5,261,CAFNet-D,0.32065333616896674,0.24573132854020638,0.010416666666666666,,0.3360389166195143
5,261,CAFNet-DG,0.2892814292457191,0.23047380976071702,0.01282051282051282,,0.30881081082852085
5,261,Group-only,0.31137738920739877,0.14465249243306436,0.03333333333333333,,0.3286738936964006
5,261,Global gate,0.3161470902922946,0.3538805731685162,0.25,,0.4309587823313775
5,261,Drug gate,0.3942731525693525,0.2883820513943217,0.02857142857142857,,0.4429102206684149
5,261,Drug-stratum gate,0.360771825725739,0.3132848169017408,0.014084507042253521,,0.382113836399403
5,262,CAFNet,0.23837240601774337,0.14201905717762706,0.07692307692307693,,0.2531277862037398
5,262,CAFNet-D,0.36942326161049527,0.5114531979843773,0.0031746031746031746,,0.39479207003061506
5,262,CAFNet-DG,0.39477647865598414,0.5363559634917964,0.003389830508474576,,0.4218337670675138
5,262,Group-only,0.38193747087926977,0.5056427642465516,0.004761904761904762,,0.4103842326625344
5,262,Global gate,0.3625144542452172,0.4225749983705864,0.012658227848101266,,0.3872485992512398
5,262,Drug gate,0.37891402201528085,0.4760705018418427,0.005847953216374269,,0.40467813241127976
5,262,Drug-stratum gate,0.3473799990730504,0.36284762021041433,0.004032258064516129,,0.3719630724817982
5,284,CAFNet,0.17511856477981433,0.17366667134799177,,0.06481481481481481,0.20956160533937548
5,284,CAFNet-D,0.3942389934658531,0.545155778742082,,0.055714285714285716,0.48019778809179475
5,284,CAFNet-DG,0.3606505130510756,0.46582309483828654,,0.07125603864734299,0.4348020996348461
5,284,Group-only,0.34895064115200125,0.4977962688668735,,0.18253968253968253,0.4107638888888889
5,284,Global gate,0.18482284562625745,0.22212782793993277,,0.060833333333333336,0.22551195248563669
5,284,Drug gate,0.22929233312865027,0.1100458831490401,,0.5833333333333333,0.2299540737040737
5,284,Drug-stratum gate,0.30173735981058747,0.2984900352767556,,0.04949944382647386,0.36418866590257587
5,290,CAFNet,0.22535094346119394,0.6149518506608848,0.015827600077676366,0.01952583874797441,0.28506832488187
5,290,CAFNet-D,0.28476140181388354,0.636474180103554,0.02164577939127213,0.030643478514450817,0.3490695512078791
5,290,CAFNet-DG,0.27591632954656387,0.6528642754944295,0.0203397144245301,0.030211969027410593,0.336302781168801
5,290,Group-only,0.25632883487932107,0.6235540477207573,0.016867738871068502,0.01764072275769013,0.3154083042282878
5,290,Global gate,0.307525964419659,0.5330752584449809,0.04167337433057514,0.07853900839615126,0.36651860110230644
5,290,Drug gate,0.25215822823202616,0.545155778742082,0.01417476770795121,0.018893537375898224,0.3068019518446169
5,290,Drug-stratum gate,0.2833763834257299,0.5766882048947065,0.05551554461438182,0.03493862546454126,0.34145673759583045
5,293,CAFNet,0.47821175548724876,0.9305687780632227,0.05801118409820396,0.07081040054899476,0.619731733930744
5,293,CAFNet-D,0.5787178194854844,1.0,0.05636069230808349,0.08059310042307088,0.7119471618932737
5,293,CAFNet-DG,0.5752312206742337,1.0,0.057776547022060226,0.07809425402050765,0.7069667870397081
5,293,Group-only,0.5597928306400446,1.0,0.02083255048855142,0.05748906261004441,0.7072453852460292
5,293,Global gate,0.5691447917692103,1.0,0.04435987730208281,0.07940310013576293,0.71836400523032
5,293,Drug gate,0.5457464666968912,0.933745776545611,0.09313221361414134,0.15753976733197392,0.6571660809916121
5,293,Drug-stratum gate,0.5682334049218886,1.0,0.03713891728298922,0.06993069242562024,0.7168376511252527
5,298,CAFNet,0.4244640697259166,0.7909506325094736,,0.062292608925071616,0.4987041775920436
