group,model,AP_mean,AP_std,nDCG@10_mean,nDCG@10_std,P@15_mean,P@15_std,R@15_mean,R@15_std
middle,Gate piecewise low=0.1 mid=0.2 high=1 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.1 mid=0.4 high=0.6 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0.1 mid=0.4 high=0.8 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0.1 mid=0.4 high=0.9 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0.1 mid=0.4 high=1 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0.1 mid=0.6 high=0.6 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0.1 mid=0.6 high=0.8 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0.1 mid=0.6 high=0.9 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0.1 mid=0.6 high=1 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0.1 mid=0.8 high=0.8 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0.1 mid=0.8 high=0.9 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0.1 mid=0.8 high=1 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0.1 mid=0.9 high=0.9 temp=1,0.12161579476982587,0.14705242864552304,0.13026568759460597,0.1985332924364053,0.0889589905362776,0.1377139877663218,0.16036192187780887,0.25623257128468113
middle,Gate piecewise low=0.1 mid=0.9 high=1 temp=1,0.12161579476982587,0.14705242864552304,0.13026568759460597,0.1985332924364053,0.0889589905362776,0.1377139877663218,0.16036192187780887,0.25623257128468113
middle,Gate piecewise low=0.2 mid=0.2 high=0.6 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.2 mid=0.2 high=0.8 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.2 mid=0.2 high=0.9 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.2 mid=0.2 high=1 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.2 mid=0.4 high=0.6 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0.2 mid=0.4 high=0.8 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
