drug_local_idx,model,group,AP,nDCG@10,P@15,R@15
141,debias weighted rb1.5,frequent,0.829021822846339,1.0,1.0,0.19230769230769232
142,debias weighted rb1.5,rare,0.020919334370625157,0.0,0.0,0.0
142,debias weighted rb1.5,middle,0.052776367638798026,0.0,0.06666666666666667,0.08333333333333333
142,debias weighted rb1.5,frequent,0.6417902563660669,1.0,0.9333333333333333,0.25925925925925924
143,debias weighted rb1.5,rare,0.027832722832722832,0.0,0.0,0.0
143,debias weighted rb1.5,middle,0.09364383683336971,0.0,0.06666666666666667,0.05263157894736842
143,debias weighted rb1.5,frequent,0.4331564992279787,0.6371130896657825,0.6,0.20930232558139536
144,debias weighted rb1.5,rare,0.06461846044129031,0.0,0.0,0.0
144,debias weighted rb1.5,middle,0.05346599523015705,0.0,0.0,0.0
144,debias weighted rb1.5,frequent,0.23948298226607267,0.29849003527675555,0.3333333333333333,0.29411764705882354
145,debias weighted rb1.5,rare,,,,
145,debias weighted rb1.5,middle,,,,
145,debias weighted rb1.5,frequent,0.7500001689947728,0.9216017310213247,0.6666666666666666,0.625
146,debias weighted rb1.5,rare,0.007163142147167706,0.0,0.0,0.0
146,debias weighted rb1.5,middle,0.047619047619047616,0.0,0.0,0.0
146,debias weighted rb1.5,frequent,0.19189495579564295,0.23365080824310536,0.2,0.2727272727272727
147,debias weighted rb1.5,rare,0.007351605039253896,0.0,0.0,0.0
147,debias weighted rb1.5,middle,0.05794591772210863,0.08514311764162101,0.06666666666666667,0.09090909090909091
147,debias weighted rb1.5,frequent,0.5915063905022531,1.0,0.8666666666666667,0.2549019607843137
148,debias weighted rb1.5,rare,0.051590497425761606,0.0,0.06666666666666667,0.05
148,debias weighted rb1.5,middle,0.2537108300115527,0.1356854453911663,0.26666666666666666,0.047058823529411764
148,debias weighted rb1.5,frequent,0.8131730454605235,0.77990823370192,0.9333333333333333,0.09523809523809523
149,debias weighted rb1.5,rare,,,,
149,debias weighted rb1.5,middle,,,,
149,debias weighted rb1.5,frequent,0.4869093090892795,0.46945447024602927,0.3333333333333333,0.38461538461538464
150,debias weighted rb1.5,rare,,,,
150,debias weighted rb1.5,middle,0.013589378007485296,0.0,0.0,0.0
150,debias weighted rb1.5,frequent,0.3787969204149121,0.5541432109622959,0.3333333333333333,0.3333333333333333
151,debias weighted rb1.5,rare,0.06787330316742082,0.0,0.0,0.0
151,debias weighted rb1.5,middle,0.09209502027624823,0.0,0.0,0.0
151,debias weighted rb1.5,frequent,0.5672415438467786,1.0,0.8666666666666667,0.2549019607843137
152,debias weighted rb1.5,rare,0.018814518814518816,0.0,0.0,0.0
152,debias weighted rb1.5,middle,0.20608563169671718,0.20483424751859092,0.26666666666666666,0.36363636363636365
152,debias weighted rb1.5,frequent,0.6283924028140275,0.8603818544462509,0.8,0.24489795918367346
153,debias weighted rb1.5,rare,,,,
153,debias weighted rb1.5,middle,0.011627906976744186,0.0,0.0,0.0
153,debias weighted rb1.5,frequent,0.4301415971697313,0.5446757407423164,0.4,0.25
154,debias weighted rb1.5,rare,0.015625,0.0,0.0,0.0
154,debias weighted rb1.5,middle,0.07213225371120108,0.0,0.06666666666666667,0.3333333333333333
154,debias weighted rb1.5,frequent,0.6400906100711288,0.7909506325094736,0.6666666666666666,0.37037037037037035
155,debias weighted rb1.5,rare,0.011863932246097851,0.0,0.0,0.0
155,debias weighted rb1.5,middle,0.018482749650440607,0.0,0.0,0.0
155,debias weighted rb1.5,frequent,0.5120194605155304,0.7027284035579431,0.6666666666666666,0.38461538461538464
156,debias weighted rb1.5,rare,,,,
156,debias weighted rb1.5,middle,0.006060606060606061,0.0,0.0,0.0
156,debias weighted rb1.5,frequent,0.2975280391520776,0.26180807422707547,0.4,0.46153846153846156
157,debias weighted rb1.5,rare,0.005612032578324713,0.0,0.0,0.0
157,debias weighted rb1.5,middle,0.02598812187537634,0.0,0.0,0.0
157,debias weighted rb1.5,frequent,0.467188622027367,0.9363792118010483,0.6,0.375
158,debias weighted rb1.5,rare,0.004729902074946491,0.0,0.0,0.0
158,debias weighted rb1.5,middle,0.011758893280632413,0.0,0.0,0.0
158,debias weighted rb1.5,frequent,0.15705592103086036,0.0,0.06666666666666667,0.03333333333333333
159,debias weighted rb1.5,rare,,,,
159,debias weighted rb1.5,middle,0.014493460862775719,0.0,0.0,0.0
159,debias weighted rb1.5,frequent,0.6640974909200715,0.8006937664098821,0.6666666666666666,0.5
160,debias weighted rb1.5,rare,0.08074092934557578,0.0,0.06666666666666667,0.023809523809523808
160,debias weighted rb1.5,middle,0.2508527151656577,0.5384313152574522,0.26666666666666666,0.07142857142857142
160,debias weighted rb1.5,frequent,0.7478388602645647,1.0,1.0,0.11363636363636363
161,debias weighted rb1.5,rare,0.00473175789990722,0.0,0.0,0.0
161,debias weighted rb1.5,middle,0.05776097341079259,0.0,0.0,0.0
161,debias weighted rb1.5,frequent,0.5758399195126761,1.0,0.9333333333333333,0.27450980392156865
162,debias weighted rb1.5,rare,0.05686821353873351,0.0,0.0,0.0
162,debias weighted rb1.5,middle,0.16618705953113155,0.06943122193677728,0.06666666666666667,0.015384615384615385
162,debias weighted rb1.5,frequent,0.6770469699731678,0.8643145546088339,0.7333333333333333,0.10784313725490197
163,debias weighted rb1.5,rare,,,,
163,debias weighted rb1.5,middle,0.012658227848101266,0.0,0.0,0.0
163,debias weighted rb1.5,frequent,0.19116462159469183,0.30580131013556605,0.13333333333333333,0.2222222222222222
164,debias weighted rb1.5,rare,0.012797933544675354,0.0,0.0,0.0
164,debias weighted rb1.5,middle,0.07104600474707055,0.0,0.0,0.0
164,debias weighted rb1.5,frequent,0.7780782752035538,1.0,0.9333333333333333,0.1728395061728395
165,debias weighted rb1.5,rare,0.012872208436724566,0.0,0.0,0.0
165,debias weighted rb1.5,middle,0.0090818759936407,0.0,0.0,0.0
165,debias weighted rb1.5,frequent,0.08273809523809524,0.13905617951077562,0.06666666666666667,0.25
166,debias weighted rb1.5,rare,0.010298690413805892,0.0,0.0,0.0
166,debias weighted rb1.5,middle,0.1091147029519136,0.2172607128522299,0.13333333333333333,0.13333333333333333
166,debias weighted rb1.5,frequent,0.6258657245684366,0.4362115423097745,0.7333333333333333,0.16666666666666666
167,debias weighted rb1.5,rare,0.004063364253285876,0.0,0.0,0.0
167,debias weighted rb1.5,middle,0.043119314265356395,0.0,0.0,0.0
167,debias weighted rb1.5,frequent,0.5512501884204071,0.9148568823583791,0.8666666666666667,0.2653061224489796
168,debias weighted rb1.5,rare,0.07434387950022221,0.0,0.0,0.0
168,debias weighted rb1.5,middle,0.11869375563768954,0.16104258782393985,0.13333333333333333,0.09523809523809523
168,debias weighted rb1.5,frequent,0.6332790976992972,0.9337457765456111,0.8,0.18461538461538463
169,debias weighted rb1.5,rare,,,,
169,debias weighted rb1.5,middle,0.0599730802054425,0.0,0.0,0.0
169,debias weighted rb1.5,frequent,0.6268187671450547,0.5517854393872874,0.6,0.2571428571428571
170,debias weighted rb1.5,rare,,,,
170,debias weighted rb1.5,middle,,,,
170,debias weighted rb1.5,frequent,0.5135086533460518,0.5450265713246941,0.4666666666666667,0.7777777777777778
171,debias weighted rb1.5,rare,,,,
171,debias weighted rb1.5,middle,0.003424657534246575,0.0,0.0,0.0
171,debias weighted rb1.5,frequent,0.36263602059384936,0.47842151728792737,0.4666666666666667,0.3684210526315789
172,debias weighted rb1.5,rare,0.031196089693152844,0.0,0.0,0.0
172,debias weighted rb1.5,middle,0.0625777663903725,0.0,0.06666666666666667,0.1
172,debias weighted rb1.5,frequent,0.47183655927712265,0.7222954974312067,0.4666666666666667,0.2
173,debias weighted rb1.5,rare,0.035644820903736385,0.0,0.06666666666666667,0.1111111111111111
173,debias weighted rb1.5,middle,0.04723412547411056,0.0,0.06666666666666667,0.125
173,debias weighted rb1.5,frequent,0.5850005637348057,0.8603818544462509,0.6666666666666666,0.20408163265306123
174,debias weighted rb1.5,rare,0.01286013152330692,0.0,0.0,0.0
174,debias weighted rb1.5,middle,0.08533605427638212,0.0,0.13333333333333333,0.1111111111111111
174,debias weighted rb1.5,frequent,0.6145270031344566,0.9363792118010483,0.8666666666666667,0.28888888888888886
175,debias weighted rb1.5,rare,,,,
175,debias weighted rb1.5,middle,,,,
175,debias weighted rb1.5,frequent,0.5158956455270451,0.611019150498302,0.4,0.42857142857142855
176,debias weighted rb1.5,rare,,,,
176,debias weighted rb1.5,middle,0.006535947712418301,0.0,0.0,0.0
176,debias weighted rb1.5,frequent,0.19648351648351647,0.14606834984270645,0.2,0.6
177,debias weighted rb1.5,rare,,,,
177,debias weighted rb1.5,middle,,,,
177,debias weighted rb1.5,frequent,0.509341936145937,0.4447551423209718,0.5333333333333333,0.6153846153846154
178,debias weighted rb1.5,rare,0.004247873848334515,0.0,0.0,0.0
178,debias weighted rb1.5,middle,0.039798151139971163,0.0,0.0,0.0
178,debias weighted rb1.5,frequent,0.5943848557777536,0.6911279212606076,0.6,0.20930232558139536
179,debias weighted rb1.5,rare,0.03392455309633318,0.0,0.0,0.0
179,debias weighted rb1.5,middle,0.08256877585283551,0.12647135138382856,0.06666666666666667,0.125
179,debias weighted rb1.5,frequent,0.6564232003497308,1.0,0.9333333333333333,0.34146341463414637
180,debias weighted rb1.5,rare,,,,
180,debias weighted rb1.5,middle,,,,
180,debias weighted rb1.5,frequent,0.48232142857142857,0.6105858728157117,0.2,0.5
181,debias weighted rb1.5,rare,0.017543859649122806,0.0,0.0,0.0
181,debias weighted rb1.5,middle,0.009345794392523364,0.0,0.0,0.0
181,debias weighted rb1.5,frequent,0.3955485693825246,0.3699573188553854,0.5333333333333333,0.6666666666666666
182,debias weighted rb1.5,rare,0.009615384615384616,0.0,0.0,0.0
182,debias weighted rb1.5,middle,0.004291845493562232,0.0,0.0,0.0
182,debias weighted rb1.5,frequent,0.6176581483033097,0.7269547345639102,0.3333333333333333,0.625
183,debias weighted rb1.5,rare,0.017831200841585213,0.0,0.0,0.0
183,debias weighted rb1.5,middle,0.05462005866198858,0.0,0.0,0.0
183,debias weighted rb1.5,frequent,0.5404630732082919,1.0,0.8,0.36363636363636365
184,debias weighted rb1.5,rare,0.03814242857624393,0.0,0.06666666666666667,0.3333333333333333
184,debias weighted rb1.5,middle,0.06150868854313201,0.0,0.06666666666666667,0.06666666666666667
184,debias weighted rb1.5,frequent,0.7101502393868708,0.8006937664098821,0.8,0.1411764705882353
185,debias weighted rb1.5,rare,0.02494385216592563,0.0,0.0,0.0
185,debias weighted rb1.5,middle,0.04822926390195706,0.0,0.0,0.0
185,debias weighted rb1.5,frequent,0.3425007452471656,0.5868924718493931,0.4,0.15789473684210525
186,debias weighted rb1.5,rare,0.04910859736695297,0.0,0.06666666666666667,0.0625
186,debias weighted rb1.5,middle,0.12963318560345796,0.0,0.06666666666666667,0.041666666666666664
186,debias weighted rb1.5,frequent,0.694331253770818,0.9305687780632229,0.8,0.16666666666666666
187,debias weighted rb1.5,rare,0.5085470085470085,0.6131471927654584,0.06666666666666667,0.5
187,debias weighted rb1.5,middle,0.007692307692307693,0.0,0.0,0.0
187,debias weighted rb1.5,frequent,0.7463810022013682,0.9363792118010483,0.8,0.5
188,debias weighted rb1.5,rare,0.030303030303030304,0.0,0.0,0.0
188,debias weighted rb1.5,middle,0.02720787833376005,0.0,0.0,0.0
188,debias weighted rb1.5,frequent,0.18679028022841018,0.2863459897524693,0.2,0.21428571428571427
189,debias weighted rb1.5,rare,0.08350353799960634,0.0,0.0,0.0
189,debias weighted rb1.5,middle,0.30241572774045594,0.08514311764162101,0.2,0.03260869565217391
189,debias weighted rb1.5,frequent,0.8570325440292446,1.0,1.0,0.1079136690647482
190,debias weighted rb1.5,rare,0.023262386366330483,0.0,0.0,0.0
190,debias weighted rb1.5,middle,0.04055732643660581,0.0,0.0,0.0
190,debias weighted rb1.5,frequent,0.38486227503849596,0.46900009332067494,0.4666666666666667,0.22580645161290322
191,debias weighted rb1.5,rare,0.0057705026455026455,0.0,0.0,0.0
191,debias weighted rb1.5,middle,0.024689258067866475,0.0,0.0,0.0
191,debias weighted rb1.5,frequent,0.5306428098660516,0.7859162856301584,0.7333333333333333,0.25
192,debias weighted rb1.5,rare,,,,
192,debias weighted rb1.5,middle,,,,
192,debias weighted rb1.5,frequent,0.481517094017094,0.4935232796777482,0.2,0.5
193,debias weighted rb1.5,rare,0.07754839685420448,0.0,0.06666666666666667,0.25
193,debias weighted rb1.5,middle,0.04922558922558923,0.0,0.0,0.0
193,debias weighted rb1.5,frequent,0.1945926751125091,0.06625422345438904,0.26666666666666666,0.16666666666666666
194,debias weighted rb1.5,rare,,,,
194,debias weighted rb1.5,middle,,,,
194,debias weighted rb1.5,frequent,0.32027848317443347,0.3936948167222716,0.13333333333333333,0.3333333333333333
195,debias weighted rb1.5,rare,0.03165879483936443,0.0,0.0,0.0
195,debias weighted rb1.5,middle,0.10611399700477331,0.15139734109601005,0.13333333333333333,0.125
195,debias weighted rb1.5,frequent,0.7229321580925765,1.0,1.0,0.2
196,debias weighted rb1.5,rare,,,,
196,debias weighted rb1.5,middle,,,,
196,debias weighted rb1.5,frequent,0.25435612698438265,0.20483424751859092,0.26666666666666666,0.3076923076923077
197,debias weighted rb1.5,rare,,,,
197,debias weighted rb1.5,middle,0.0045871559633027525,0.0,0.0,0.0
197,debias weighted rb1.5,frequent,0.5320152809159,0.9216017310213247,0.7333333333333333,0.2619047619047619
198,debias weighted rb1.5,rare,0.047565113764804164,0.13905617951077562,0.06666666666666667,0.25
198,debias weighted rb1.5,middle,0.02635350221212039,0.0,0.0,0.0
198,debias weighted rb1.5,frequent,0.44074366877397064,0.7542686714597937,0.6666666666666666,0.2564102564102564
199,debias weighted rb1.5,rare,,,,
199,debias weighted rb1.5,middle,,,,
199,debias weighted rb1.5,frequent,0.7965571825582345,0.8630152897016883,0.6666666666666666,0.8333333333333334
200,debias weighted rb1.5,rare,0.01713432897089951,0.0,0.0,0.0
200,debias weighted rb1.5,middle,0.16666262196444098,0.08514311764162101,0.06666666666666667,0.05
200,debias weighted rb1.5,frequent,0.6459187033611786,0.9363792118010483,0.8,0.26666666666666666
201,debias weighted rb1.5,rare,0.0026666666666666666,0.0,0.0,0.0
201,debias weighted rb1.5,middle,0.03582785980319245,0.0,0.0,0.0
201,debias weighted rb1.5,frequent,0.3634229977772631,0.5829393865084945,0.5333333333333333,0.3333333333333333
202,debias weighted rb1.5,rare,0.0072767553727530535,0.0,0.0,0.0
202,debias weighted rb1.5,middle,0.017713116518371267,0.0,0.0,0.0
202,debias weighted rb1.5,frequent,0.4582434580071711,0.35106842466815347,0.6,0.13043478260869565
203,debias weighted rb1.5,rare,0.023375890725389526,0.0,0.0,0.0
203,debias weighted rb1.5,middle,0.22782519811056345,0.3254288624260272,0.4,0.3
203,debias weighted rb1.5,frequent,0.6980052693685457,1.0,0.9333333333333333,0.1794871794871795
204,debias weighted rb1.5,rare,0.13791281274589742,0.23365080824310536,0.13333333333333333,0.023255813953488372
204,debias weighted rb1.5,middle,0.4763360316492258,0.36837563413888724,0.4666666666666667,0.044585987261146494
204,debias weighted rb1.5,frequent,0.8464744076875619,1.0,0.9333333333333333,0.08917197452229299
205,debias weighted rb1.5,rare,,,,
205,debias weighted rb1.5,middle,0.08529247501469724,0.0,0.06666666666666667,0.16666666666666666
205,debias weighted rb1.5,frequent,0.20511038538708193,0.2863459897524693,0.2,0.2727272727272727
206,debias weighted rb1.5,rare,,,,
206,debias weighted rb1.5,middle,0.006896551724137931,0.0,0.0,0.0
206,debias weighted rb1.5,frequent,0.3915706827769594,0.5173633627401373,0.26666666666666666,0.36363636363636365
207,debias weighted rb1.5,rare,0.005050505050505051,0.0,0.0,0.0
207,debias weighted rb1.5,middle,0.01971395567714301,0.0,0.0,0.0
207,debias weighted rb1.5,frequent,0.027882574176206987,0.0,0.0,0.0
208,debias weighted rb1.5,rare,0.007194244604316547,0.0,0.0,0.0
208,debias weighted rb1.5,middle,0.043478260869565216,0.0,0.0,0.0
208,debias weighted rb1.5,frequent,0.3058306521849005,0.400023248309252,0.2,0.13636363636363635
209,debias weighted rb1.5,rare,0.0068538657335130955,0.0,0.0,0.0
209,debias weighted rb1.5,middle,0.006530866117244597,0.0,0.0,0.0
209,debias weighted rb1.5,frequent,0.5039975352953748,0.7909506325094736,0.6666666666666666,0.30303030303030304
210,debias weighted rb1.5,rare,0.04148310460154538,0.0,0.06666666666666667,0.3333333333333333
210,debias weighted rb1.5,middle,0.005376344086021506,0.0,0.0,0.0
210,debias weighted rb1.5,frequent,0.24382360884760454,0.34222207292834145,0.13333333333333333,0.3333333333333333
211,debias weighted rb1.5,rare,0.005025125628140704,0.0,0.0,0.0
211,debias weighted rb1.5,middle,0.04290965331602102,0.10209739512291163,0.06666666666666667,0.2
211,debias weighted rb1.5,frequent,0.2577950993143695,0.23680742154717785,0.2,0.08333333333333333
212,debias weighted rb1.5,rare,,,,
212,debias weighted rb1.5,middle,0.010736146524208682,0.0,0.0,0.0
212,debias weighted rb1.5,frequent,0.1095726341359568,0.07336392209936006,0.2,0.3
213,debias weighted rb1.5,rare,0.005917159763313609,0.0,0.0,0.0
213,debias weighted rb1.5,middle,0.00821256038647343,0.0,0.0,0.0
213,debias weighted rb1.5,frequent,0.30396192610598,0.349966777951421,0.26666666666666666,0.19047619047619047
214,debias weighted rb1.5,rare,0.02127659574468085,0.0,0.0,0.0
214,debias weighted rb1.5,middle,0.06031746031746031,0.11751610475642714,0.06666666666666667,0.25
214,debias weighted rb1.5,frequent,0.18211197937019347,0.15840915256850252,0.26666666666666666,0.21052631578947367
215,debias weighted rb1.5,rare,,,,
215,debias weighted rb1.5,middle,0.09126984126984126,0.21840743681816419,0.06666666666666667,0.5
215,debias weighted rb1.5,frequent,0.3630515309889557,0.38541299932114076,0.3333333333333333,0.38461538461538464
216,debias weighted rb1.5,rare,0.006960893314642046,0.0,0.0,0.0
216,debias weighted rb1.5,middle,0.03972416950841759,0.0,0.06666666666666667,0.16666666666666666
216,debias weighted rb1.5,frequent,0.5910192686870323,0.6777277508780453,0.8,0.21428571428571427
217,debias weighted rb1.5,rare,0.02650118604472492,0.0,0.0,0.0
217,debias weighted rb1.5,middle,0.005263157894736842,0.0,0.0,0.0
217,debias weighted rb1.5,frequent,0.5563824200648526,0.9363792118010483,0.6666666666666666,0.38461538461538464
218,debias weighted rb1.5,rare,0.0049213075060532685,0.0,0.0,0.0
218,debias weighted rb1.5,middle,0.024878610128811905,0.0,0.0,0.0
218,debias weighted rb1.5,frequent,0.5850959184909185,1.0,0.8666666666666667,0.3333333333333333
219,debias weighted rb1.5,rare,0.011747252187920106,0.0,0.0,0.0
219,debias weighted rb1.5,middle,0.027527577615238323,0.0,0.0,0.0
219,debias weighted rb1.5,frequent,0.12432048338185002,0.12647135138382856,0.13333333333333333,0.25
220,debias weighted rb1.5,rare,0.02040816326530612,0.0,0.0,0.0
220,debias weighted rb1.5,middle,,,,
220,debias weighted rb1.5,frequent,0.17559681697612733,0.16958010263680806,0.2,0.6
221,debias weighted rb1.5,rare,0.14701294822004374,0.23365080824310536,0.26666666666666666,0.08163265306122448
221,debias weighted rb1.5,middle,0.35769299860010967,0.6212166613240647,0.5333333333333333,0.09090909090909091
221,debias weighted rb1.5,frequent,0.919378040019388,1.0,1.0,0.10416666666666667
222,debias weighted rb1.5,rare,0.0479438691882938,0.0,0.0,0.0
222,debias weighted rb1.5,middle,0.3091134567055282,0.29990503169749444,0.26666666666666666,0.043478260869565216
222,debias weighted rb1.5,frequent,0.8702494178833603,1.0,1.0,0.11363636363636363
223,debias weighted rb1.5,rare,,,,
223,debias weighted rb1.5,middle,0.005154639175257732,0.0,0.0,0.0
223,debias weighted rb1.5,frequent,0.17730738362760834,0.28097267762005274,0.2,0.75
224,debias weighted rb1.5,rare,0.004081632653061225,0.0,0.0,0.0
224,debias weighted rb1.5,middle,,,,
224,debias weighted rb1.5,frequent,0.0990119151409474,0.1208113026994942,0.06666666666666667,0.2
0,debias weighted rb2.0,rare,0.04178239004816343,0.0,0.0,0.0
0,debias weighted rb2.0,middle,0.18070685189707947,0.30315953217404545,0.3333333333333333,0.21739130434782608
0,debias weighted rb2.0,frequent,0.7471589466879043,1.0,0.9333333333333333,0.21212121212121213
1,debias weighted rb2.0,rare,0.007752777614240938,0.0,0.0,0.0
1,debias weighted rb2.0,middle,0.017432081993007404,0.0,0.0,0.0
1,debias weighted rb2.0,frequent,0.06737714616932998,0.12647135138382856,0.06666666666666667,0.125
2,debias weighted rb2.0,rare,0.0071767296130070286,0.0,0.0,0.0
2,debias weighted rb2.0,middle,0.09649122807017543,0.21840743681816419,0.06666666666666667,0.5
2,debias weighted rb2.0,frequent,0.47632260101010093,0.5224955967919311,0.4,0.6
3,debias weighted rb2.0,rare,0.011883578903628868,0.0,0.0,0.0
3,debias weighted rb2.0,middle,0.028314028314028312,0.0,0.0,0.0
3,debias weighted rb2.0,frequent,0.48149187806856764,0.694765116060299,0.6666666666666666,0.5263157894736842
4,debias weighted rb2.0,rare,0.01020408163265306,0.0,0.0,0.0
4,debias weighted rb2.0,middle,,,,
4,debias weighted rb2.0,frequent,0.16080625257095846,0.0,0.26666666666666666,0.8
5,debias weighted rb2.0,rare,0.007611631414640991,0.0,0.0,0.0
5,debias weighted rb2.0,middle,0.023330665603588548,0.0,0.0,0.0
5,debias weighted rb2.0,frequent,0.047155079794543926,0.0,0.0,0.0
6,debias weighted rb2.0,rare,0.006055695104506118,0.0,0.0,0.0
6,debias weighted rb2.0,middle,0.03570482812341107,0.0,0.0,0.0
6,debias weighted rb2.0,frequent,0.3741470510007465,0.4220949603708208,0.4666666666666667,0.14893617021276595
7,debias weighted rb2.0,rare,0.005069118705482342,0.0,0.0,0.0
7,debias weighted rb2.0,middle,,,,
7,debias weighted rb2.0,frequent,0.25486196064634753,0.46662341680017894,0.3333333333333333,0.3125
8,debias weighted rb2.0,rare,0.03420946852205635,0.08671382849411974,0.06666666666666667,0.14285714285714285
8,debias weighted rb2.0,middle,0.4450048819031665,0.6046855387118413,0.5333333333333333,0.5333333333333333
8,debias weighted rb2.0,frequent,0.7714418528568331,0.9052116356304495,0.9333333333333333,0.22580645161290322
9,debias weighted rb2.0,rare,,,,
9,debias weighted rb2.0,middle,,,,
9,debias weighted rb2.0,frequent,0.5255141500764302,0.6528642754944295,0.4666666666666667,0.5
10,debias weighted rb2.0,rare,0.004949771689497716,0.0,0.0,0.0
10,debias weighted rb2.0,middle,0.04672178278246683,0.0,0.06666666666666667,0.1111111111111111
10,debias weighted rb2.0,frequent,0.4273748822013964,0.6313419460517602,0.5333333333333333,0.21052631578947367
11,debias weighted rb2.0,rare,,,,
11,debias weighted rb2.0,middle,0.05080721747388414,0.0,0.06666666666666667,0.5
11,debias weighted rb2.0,frequent,0.11822510822510822,0.15642624200758548,0.13333333333333333,0.6666666666666666
12,debias weighted rb2.0,rare,0.020145351893215063,0.0,0.0,0.0
12,debias weighted rb2.0,middle,0.17983556910846935,0.0,0.0,0.0
12,debias weighted rb2.0,frequent,0.7448434748313375,0.9337457765456111,0.8,0.09230769230769231
13,debias weighted rb2.0,rare,0.014453617704391698,0.0,0.0,0.0
13,debias weighted rb2.0,middle,0.3611111111111111,0.5714285040141098,0.13333333333333333,1.0
13,debias weighted rb2.0,frequent,0.3045928632895707,0.46945447024602927,0.3333333333333333,0.23809523809523808
14,debias weighted rb2.0,rare,,,,
14,debias weighted rb2.0,middle,0.032381481004252116,0.0,0.0,0.0
14,debias weighted rb2.0,frequent,0.5015119685896765,0.7453016244178956,0.6,0.34615384615384615
15,debias weighted rb2.0,rare,0.004907946084416673,0.0,0.0,0.0
15,debias weighted rb2.0,middle,0.014600463607839826,0.0,0.0,0.0
15,debias weighted rb2.0,frequent,,,,
16,debias weighted rb2.0,rare,0.05115089514066496,0.0,0.0,0.0
16,debias weighted rb2.0,middle,0.011122686603750459,0.0,0.0,0.0
16,debias weighted rb2.0,frequent,0.1485247011823959,0.1356854453911663,0.2,0.3
17,debias weighted rb2.0,rare,,,,
17,debias weighted rb2.0,middle,0.02811094452773613,0.0,0.0,0.0
17,debias weighted rb2.0,frequent,0.4423107978298174,0.5519699720241615,0.6,0.2903225806451613
18,debias weighted rb2.0,rare,,,,
18,debias weighted rb2.0,middle,0.010472503474290252,0.0,0.0,0.0
18,debias weighted rb2.0,frequent,0.38566792670565286,0.4959389204699465,0.3333333333333333,0.25
19,debias weighted rb2.0,rare,0.0029411764705882353,0.0,0.0,0.0
19,debias weighted rb2.0,middle,,,,
19,debias weighted rb2.0,frequent,0.5734413896498257,0.77523873680463,0.7333333333333333,0.44
20,debias weighted rb2.0,rare,,,,
20,debias weighted rb2.0,middle,0.01945115552333167,0.0,0.0,0.0
20,debias weighted rb2.0,frequent,0.25074773714528953,0.2090493674905264,0.26666666666666666,0.3333333333333333
21,debias weighted rb2.0,rare,0.16023142356138076,0.2529427027676571,0.06666666666666667,0.125
21,debias weighted rb2.0,middle,0.16496894506831253,0.17947710508581738,0.2,0.15789473684210525
21,debias weighted rb2.0,frequent,0.7200386493924835,0.92663607790064,0.8,0.2
22,debias weighted rb2.0,rare,0.010483338238548693,0.0,0.0,0.0
22,debias weighted rb2.0,middle,0.02282077336873597,0.0,0.0,0.0
22,debias weighted rb2.0,frequent,0.2066110724262667,0.3245839744442362,0.26666666666666666,0.16
23,debias weighted rb2.0,rare,0.01896478398053639,0.0,0.0,0.0
23,debias weighted rb2.0,middle,0.11934888719350882,0.06943122193677728,0.06666666666666667,0.06666666666666667
23,debias weighted rb2.0,frequent,0.40466166653735813,0.37859880603906126,0.4,0.14285714285714285
24,debias weighted rb2.0,rare,0.00897503363667274,0.0,0.0,0.0
24,debias weighted rb2.0,middle,0.032171290937494976,0.0,0.0,0.0
24,debias weighted rb2.0,frequent,0.377650673243686,0.5795003533950693,0.4666666666666667,0.3888888888888889
25,debias weighted rb2.0,rare,0.009372649651524855,0.0,0.0,0.0
25,debias weighted rb2.0,middle,0.09194647434802825,0.0,0.0,0.0
25,debias weighted rb2.0,frequent,0.48940548713038345,0.7162874455029682,0.6666666666666666,0.19607843137254902
26,debias weighted rb2.0,rare,0.09551312887197896,0.0,0.0,0.0
26,debias weighted rb2.0,middle,0.4771685467581055,0.5278432933752527,0.5333333333333333,0.08080808080808081
26,debias weighted rb2.0,frequent,0.8603913295594908,1.0,0.9333333333333333,0.09655172413793103
27,debias weighted rb2.0,rare,0.011428456656222382,0.0,0.0,0.0
27,debias weighted rb2.0,middle,0.06627325433328898,0.0,0.06666666666666667,0.2
27,debias weighted rb2.0,frequent,0.583283540412815,0.7151857987862358,0.6666666666666666,0.29411764705882354
28,debias weighted rb2.0,rare,,,,
28,debias weighted rb2.0,middle,0.0136986301369863,0.0,0.0,0.0
28,debias weighted rb2.0,frequent,0.09206400180077726,0.13032376591037065,0.06666666666666667,0.16666666666666666
29,debias weighted rb2.0,rare,0.025930867737027765,0.0,0.0,0.0
29,debias weighted rb2.0,middle,0.05755200686639945,0.0,0.0,0.0
29,debias weighted rb2.0,frequent,0.36657006325773595,0.45214726077529543,0.4666666666666667,0.2
30,debias weighted rb2.0,rare,0.0036363636363636364,0.0,0.0,0.0
30,debias weighted rb2.0,middle,,,,
30,debias weighted rb2.0,frequent,0.5395345345345345,0.643121141594021,0.4666666666666667,0.4666666666666667
31,debias weighted rb2.0,rare,0.0045045045045045045,0.0,0.0,0.0
31,debias weighted rb2.0,middle,0.012693498452012383,0.0,0.0,0.0
31,debias weighted rb2.0,frequent,0.3234577118106109,0.45767527470376834,0.3333333333333333,0.22727272727272727
32,debias weighted rb2.0,rare,0.008695652173913044,0.0,0.0,0.0
32,debias weighted rb2.0,middle,0.013372685338616273,0.0,0.0,0.0
